,Account_Enquiry,Cancellation,Checkout Issue,Color,Giftcard_Issues,Layaway Query,Manufacturer Information,Material,Order_Assistance,Order_Issue,Payment Issues,Plan Device Upgrae,Price Match,Price _Enquiry,Product Comparison,Product Details,Product Inventory,Promotions/Deals/Discounts,Return Policy,Rewards,Shipping Inquiry,Size-Shape,Store_Pickup_Queries,System Issue,Warranty Enquiry
Order_Assistance,-1.13229834744,-1.08968357886,-0.949881291639,-1.29483733783,-1.80891391398,-1.44732820438,-1.11804600219,-1.30819252914,0.372763908695,-2.72999625533,-1.88131298861,-1.17701095307,-1.60305269249,-1.72641918049,-1.20340470005,-1.14915072813,0.0721707447736,-1.75269386078,-1.76885562003,-1.24156001288,-1.52770417572,-1.46420364508,-2.20002137946,-1.09289450813,-1.15516941992
Promotions/Deals/Discounts,-1.57436685262,-1.39520093479,-1.47115050109,-1.39489026664,-0.834920548262,-1.26047152507,-1.30832682432,-1.39992078306,-1.70593222938,-0.741895837092,-1.72108173321,-1.23051673596,-2.08310682211,-1.74582129242,-1.40971037213,-0.772371013081,-1.75339531282,1.00231457848,-1.55102859031,-1.54293192888,-1.8076410868,-1.67636460409,-1.86917067629,-1.29244733323,-1.20538488608
Product Details,-1.14326460148,-1.11206224339,-1.00388018882,-1.06632403312,-1.45376259518,-1.03328740145,-1.3611531788,-1.16507149167,-1.02518405685,-0.831387972747,-1.86796053376,-1.04363366484,-1.59194411731,-1.33865886761,-1.09532487683,0.518611972251,-0.283122291116,-1.58148419823,-1.16443904282,-1.03545625515,-1.78742271053,-1.54609497544,-1.85738432985,-1.13579061831,-1.00330394949
Promotions/Deals/Discounts,-1.02833802144,-1.20389919621,-1.12583951515,-1.16483652372,-1.12270789252,-1.44073625672,-1.17967795309,-1.12123488287,-1.64095723679,-1.79360335951,-1.64615396225,-1.18132848121,-1.51372332231,-1.66562932972,-1.11802344136,-1.41586778015,-1.75672365937,1.40117223684,-1.41951921879,-1.05934393075,-2.29602883651,-1.22026662338,-1.75349431259,-1.07204001189,-1.09436389312
Giftcard_Issues,-1.49916700158,-0.487971715318,-1.21681358249,-1.15743047324,1.06620172749,-1.69106137704,-1.28640307629,-1.23192044996,-1.88546912032,-1.99712106369,-1.023655542,-1.08834767671,-1.45406998978,-1.86903910746,-1.20509582042,-1.09620699415,-2.27806788585,-0.63386011283,-1.61702208855,-1.11588381197,-1.46981468508,-1.58499963243,-2.21254774668,-1.11564642754,-1.0605745606
Product Inventory,-1.39767524634,-1.1529886004,-1.15531628783,-1.19415605987,-1.72275481452,-1.38510238097,-1.18486720962,-1.24924755745,-1.67549516638,-2.26382556491,-1.80201706637,-1.16167210321,-2.08924643558,-1.20887649756,-1.30065795315,-0.308491135984,0.551620634606,-2.00745235359,-1.53065516193,-0.305530029308,-1.32038433069,-1.92377305033,-0.758260048589,-1.07576712264,-1.27087723124
Account_Enquiry,1.47641330369,-1.11894768405,-1.12341360588,-1.10814256235,-0.840966328031,-1.09624756285,-0.97061934544,-1.11249826892,-1.14092455989,-1.6924611034,-1.61050923034,-1.1010846989,-1.20162267796,-1.02464183035,-1.06138666509,-1.247271986,-1.21367427101,-0.982675831019,-1.35265330128,-0.965509494144,-0.616993379688,-0.888604678533,-1.54313387938,-1.08269815162,-1.13663279152
Layaway Query,-1.29440682478,-1.15619105743,-1.06484822358,-1.15788872326,-1.40958234662,0.00689592585587,-1.23589626296,-1.15051368078,-1.42806128666,-2.21241859073,-0.493879234265,-1.07741046323,-1.07880140716,-1.2345586981,-1.13027021666,-1.81662206196,-0.836145287938,-1.27242210341,-1.32784706969,-1.03509347488,-1.66015272646,-1.54325344364,-1.24597800803,-1.16159941109,-1.21860818646
Product Details,-1.15897871987,-1.07342556928,-0.963132467656,-1.1390290272,-1.11471444801,-1.17550475437,-1.11270655209,-1.15018021159,-0.911402577992,-0.298574765461,-1.15308204762,-1.08295215353,-1.11167793853,-1.29370005028,-1.14783006069,-0.282577854849,-1.02920789824,-1.26186655776,-1.13501476847,-1.49937183258,-1.03649146616,-0.824554538021,-0.93177205711,-1.05672913761,-1.0582381392
Product Comparison,-1.01887463996,-0.982714000514,-1.01183526749,-1.04196622936,-1.38475716421,-1.22829896856,-0.988676319234,-0.9963866775,-1.1545510654,-1.22531786738,-1.15433202739,-0.998359229172,-1.03286556846,-1.06396140866,0.478076545234,-0.798782355764,-1.38204702428,-0.863175200004,-1.37099254167,-1.19293278602,-1.39673815839,-1.11438245421,-1.52466497333,-1.00489334209,-1.02408220186
Layaway Query,-1.24135149224,-1.293595846,-1.24185170286,-1.04218078643,-0.948135404337,0.246483704773,-1.24331628509,-1.07794060643,-1.42280135661,-0.822103946755,-2.18908056834,-1.14977418919,-1.48650781867,-1.0066832214,-1.05386238445,-1.29662420702,-1.38033797927,-1.10882010874,-0.980285852263,-1.78103264139,-1.36814188948,-1.08169824536,-0.7994299172,-1.21245731874,-1.02106053791
Plan Device Upgrae,-1.28153589969,-1.20309275115,-1.17641540915,-1.16928659624,-1.28827804146,-0.708155727213,-1.22683906255,-1.15041315892,-0.675730365698,-1.41080988634,-1.1348970989,1.25444671254,-1.61093692323,-1.30641258701,-1.33952036888,-0.695604828638,-1.10990199555,-1.04235408226,-1.04529469057,-1.20707586141,-1.50118081818,-1.62383560288,-1.88737958934,-1.09456575844,-1.06238191618
Order_Assistance,-1.28460041624,-1.08854913266,-1.19502933231,-1.24727555889,-1.20179237312,-1.35049931051,-1.2318099255,-1.42323127396,-0.205391604408,-2.27812241657,-1.87159037179,-1.19533688674,-1.48441289856,-1.41195430052,-1.22307358789,-0.347182815773,-0.475688029195,-1.67673748863,-1.50285242582,-1.48030191292,-0.722234367222,-1.03538703229,-2.10051771628,-1.19434533296,-1.20804762605
Product Inventory,-1.55893757332,-1.21239158168,-1.40434914914,-1.38793947727,-1.80290330004,-1.35981034919,-1.39330497221,-1.61090571428,-1.09008564826,-3.47328879637,-2.22282382797,-1.23389038699,-1.54364132331,-1.11326339191,-1.36723768892,-1.13853007077,0.859641035765,-1.45155627898,-1.58784876335,-1.3822905295,-0.98640575806,-1.38274462912,-1.06052020925,-1.15851435513,-1.33321270354
Promotions/Deals/Discounts,-1.27797182369,-1.39506304306,-1.30168332502,-1.13713347086,-1.02397600119,-1.01440996993,-1.16712396796,-1.10611736283,-0.976532762716,-1.33954500602,-1.98914927745,-0.930755308083,-1.43338710944,-1.71772697642,-1.1338295302,-1.04862537084,-1.12251982161,1.13501134439,-1.02416883744,-1.29672527316,-1.51318499072,-1.16187448698,-1.70673695371,-1.04214179233,-1.07004628652
Product Details,-0.932614137875,-0.968749430333,-1.02724183188,-1.05769584579,-1.42897546956,-1.21847065031,-1.09940922354,-0.980699367481,-0.927594649935,-1.43987355984,-1.43861407749,-0.979167639232,-1.34246561145,-0.77547734213,-0.906888885226,0.279458284352,-0.693340170339,-1.39341597103,-1.11935851735,-1.12594588637,-1.61230767518,-1.15044145904,-1.23958067761,-1.00797359797,-1.08529176424
Store_Pickup_Queries,-1.33143952507,-1.25973770022,-1.19893054714,-1.2897380116,-1.35764889148,-1.36118409384,-1.20533215678,-1.16104995224,-1.54100417435,-2.01991670775,-0.842996558326,-1.13805980685,-1.43293891742,-1.33851094389,-1.206083868,-1.84072516149,-1.58087465176,-1.76337200596,-1.25753322942,-1.29502012834,-0.738160036388,-1.47887451968,0.318504229449,-1.15247382324,-1.05419028106
Product Details,-1.25011134223,-1.36657619656,-1.04896076542,-1.1460798902,-1.37002359971,-1.67807773451,-1.23128111982,-1.21185751256,-1.29228741137,-1.51115360088,-1.90076441097,-1.24878887609,-1.05548598927,-1.08248855656,-1.18848832015,0.238809095251,-0.598625793418,-1.34276036981,-1.45164108836,-1.10086419482,-1.32746465292,-2.03238458112,-1.13363000378,-1.12285497119,-1.21001255062
Product Details,-1.3880112816,-1.1818586866,-1.27160866797,-1.53048395316,-1.54057229183,-1.35866752901,-1.56216705947,-1.17891609103,-1.33476893729,-0.542702137723,-1.6168087018,-1.22536355282,-1.6467447441,-1.3924102497,-1.44648923872,0.217512181207,-0.185678660858,-1.46666204911,-1.01650192638,-1.40408895056,-1.02075772777,-1.16106269653,-1.80497277711,-1.17559667515,-1.03732740236
Return Policy,-1.28833110186,-1.15967068786,-1.0478541278,-1.04394989205,-0.894504676169,-1.39956092687,-0.916538263419,-0.845023971739,-1.17828903409,-1.47684560307,-1.36377578064,-1.00726499649,-1.38874756078,-1.27786441921,-1.08301871143,-0.720346366851,-1.51895868613,-1.2062327826,0.0156847817646,-1.34342856303,-1.58289460405,-0.962340731301,-1.8263521242,-1.06405177122,-1.07112581084
Product Details,-1.40045330928,-1.3044173201,-1.27106441198,-1.47359634209,-0.962938335393,-1.17005990506,-1.33463931423,-1.4518167061,-1.56545392557,-1.3694559897,-2.086106732,-1.21538871177,-0.955497640135,-1.18554019702,-1.45201343931,0.0400369445552,-0.562009571313,-1.6377779714,-0.912168154361,-1.79346153637,-1.33232074028,-1.19859901343,-1.07273476014,-1.22108566466,-1.20676070686
Product Details,-1.29917231855,-1.26020526706,-1.16919418785,-1.2104947769,-1.27666214618,-1.25651950178,-1.19013324743,-1.23046874127,-1.42624691554,-1.37603757278,-1.49356285792,-1.23363143093,-1.33889653877,-1.38325507072,-1.13038360004,0.142095664353,-1.02231633044,-1.0653428246,-1.1466669997,-1.33825096728,-0.924030717694,-0.311942012436,-1.17354672157,-1.08390587333,-1.11711401991
Giftcard_Issues,-0.874679461957,-0.97602298864,-1.00208056939,-1.12652502839,0.428680233366,-1.11673133323,-1.05757300631,-1.10885429708,-1.19429708034,-0.432929107165,-1.00339011656,-1.06142114085,-1.00968194491,-1.30955348697,-1.04180268768,-1.6663918053,-1.35639533627,-1.55903435266,-1.73126339275,-0.897810119097,-1.27491190889,-1.49297286051,-1.58174097197,-1.03859934225,-1.03713968166
Giftcard_Issues,-1.37304055078,-1.46689393659,-1.22695203631,-1.30801089437,0.339579723184,-1.47945914923,-1.22843238988,-1.14948844809,-1.84563029791,-0.90677661044,-0.478005310046,-1.16669905764,-1.31769260217,-1.69169482576,-1.23194080275,-0.874326642705,-1.44664459758,-1.10943212813,-1.39195362693,-0.79038500132,-1.61739212505,-1.37304289502,-1.51383107734,-1.23862999168,-1.13014144607
Product Details,-1.11478226808,-0.998434848011,-1.07743675064,-1.13196331019,-1.41183311321,-1.39653266956,-0.932976006308,-0.994370007004,-0.966491050255,-1.2455347674,-0.948415486846,-0.957517579373,-0.880547431954,-0.782198002199,-0.616799413226,-0.582746065605,-1.30512735228,-0.98714368145,-1.11703437029,-1.66430541991,-1.31211286337,-1.05963650305,-1.83590812267,-1.05273796902,-1.15242374356
Shipping Inquiry,-1.0367967865,-1.0192886287,-1.10528282865,-1.08648798594,-1.57720981609,-1.35509425547,-1.22331928616,-0.964719616127,-1.16816726292,-1.60376784276,-1.07792328822,-1.03714858592,-1.46072362803,-1.3656342658,-1.18414491948,-1.1086863245,-0.622095584964,-1.70630233222,-0.913568633846,-1.54823303435,1.09562695175,-1.19754951164,-1.7328762593,-1.06864377182,-1.10192497034
Price _Enquiry,-1.2610086016,-1.03571795864,-1.12704306509,-1.15994566079,-1.64963224433,-1.52180277555,-1.09961148106,-1.14268556176,-1.22182627318,-1.09713760984,-1.39127636921,-1.21927353705,-0.630699215428,0.281952898186,-1.08819334314,-1.38132785012,-1.27895452103,-0.532865891253,-1.55309885169,-1.99427464809,-1.11493533444,-1.13447294385,-1.45761883565,-1.14069771539,-1.13539049531
Plan Device Upgrae,-0.968214304777,-1.10676760898,-1.12823664582,-1.11406025748,-1.44030109264,-0.823716227157,-1.00004625526,-1.0815490648,-1.34791109338,-1.75982752224,-1.11365407439,0.233317162592,-1.25696681355,-1.51221782436,-1.28059180041,0.0737706880009,-0.788469876255,-1.54806174873,-1.02293723944,-1.68512552044,-1.10525332762,-1.24531543007,-1.81786426524,-1.11830413221,-0.960450623649
Product Details,-1.33249967881,-1.33462722876,-1.22796573228,-1.49536734161,-1.20756240604,-1.07050584661,-1.35409002364,-1.22218153329,-1.37367388147,-2.5363649629,-1.77822160832,-1.26094339035,-0.869466428357,-1.32396593369,-1.31628508858,-0.0523628100888,-0.716961002288,-1.73570267921,-0.209251951774,-1.43127060748,-1.56802524606,-1.98106030582,-1.47824307192,-1.21169407429,-1.14718738708
Product Inventory,-1.52486175907,-1.27314616122,-1.14721828349,-1.05019588459,-1.25884647551,-1.64904681664,-1.30249473534,-1.37152444295,-1.42370471128,-2.85810889834,-1.17793727273,-1.30413811007,-0.525790021807,-1.54920346974,-1.346689586,-0.910039184518,0.00573132982906,-1.13260594029,-1.14662080788,-1.79366291194,-1.44645480253,-1.79691585064,-0.461582482813,-1.19761342087,-1.20115700204
Order_Issue,-1.32600055555,-1.29217913981,-1.3454657103,-1.21232656584,-1.24630784376,-1.33541501293,-1.05434634816,-1.12284581568,-1.65596889604,0.475565593337,-1.08873254967,-1.16417730359,-1.23001310702,-1.15684579052,-1.18892781672,-1.42480058232,-1.07423903782,-0.954380769327,-1.22362415198,-1.79332784233,-1.39116879403,-1.58110324559,-0.893828246853,-1.21321369997,-1.10983963337
Store_Pickup_Queries,-1.48897445497,-1.20757726868,-1.10579131871,-1.27410764535,-1.4815342593,-1.65820969807,-1.26068680196,-1.29201552727,-1.55783245827,-2.25314553495,-1.14068622034,-1.2860493803,-1.32072928732,-1.48434456326,-1.21190639876,-1.00057727475,-1.02299761522,-1.39935229254,-1.67561337539,-0.961868388318,-0.926092239421,-1.84665352412,-0.382630855396,-1.18317643311,-1.21840476794
Store_Pickup_Queries,-1.14011574729,-1.09695231704,-1.05385015012,-1.28138947577,-1.86818584317,-0.677843621208,-1.16614218057,-1.30835817802,-1.2827725065,-2.210454852,-1.42237038482,-1.06373737642,-0.757086105869,-0.651650737411,-1.22994154653,-1.24497927752,-0.496940077582,-1.62577443087,-1.25293040813,-1.09937079014,-1.70126563777,-1.87316811852,-0.475187503276,-1.18748414809,-1.18800414861
Promotions/Deals/Discounts,-1.27361522653,-1.45058406703,-1.27209218828,-1.21997072058,-1.47366119573,-1.24361220791,-1.18704419816,-1.24753161157,-1.69926005249,-1.00337225381,-1.820321057,-0.859035455005,-1.55028187439,-1.47156724016,-1.22647104468,-1.23710319712,-1.71764348163,0.71401388391,-1.43197791534,-1.00996494647,-1.70357099252,-1.40807806225,-1.42027124562,-1.16945209268,-1.13724492955
Store_Pickup_Queries,-1.33737333305,-1.57900431364,-1.40586362126,-1.487937002,-1.91677759675,-1.37244525567,-1.35003840841,-1.33587103915,-1.58021076381,-3.09791097481,-1.30110132628,-1.15292883483,-1.27352089598,-1.87360042842,-1.53704012586,-0.941378056033,-1.29605202678,-1.16835369356,-2.2241321257,-1.5624947535,-1.59957263482,-2.00437900004,0.13058913575,-1.26040709832,-1.11974129435
Account_Enquiry,0.022161486447,-1.04735601063,-1.25367273863,-1.10209274831,-1.95676251211,-1.14352209968,-1.13175042056,-1.04241432597,-1.06994513795,-0.793442031977,-1.11033568805,-1.11107306627,-1.58948529602,-1.0664965599,-1.09987992627,-1.53421576928,-0.982211981837,-0.629350896583,-1.07301742279,-1.00326277641,-1.32486901294,-0.806835877192,-1.33446520657,-0.957215311688,-1.04902017267
Product Details,-1.18642159839,-1.07945383882,-1.13342466864,-1.22132083889,-1.49719263252,-1.45169841971,-1.07356418574,-0.970694253101,-1.06220795663,-0.80594771335,-1.39846678679,-0.973151542777,-1.72967407061,-1.3495974262,-1.14884986261,-0.150448849128,-0.497252111655,-1.11206185214,-1.1831731833,-1.33207422608,-1.26426684117,-1.41889985992,-1.66473531449,-1.08356389854,-0.959179709977
Promotions/Deals/Discounts,-1.67698570765,-2.01116348888,-1.58879039688,-1.40462761833,-0.976427818995,-1.50487977747,-1.352572933,-1.37143279509,-1.83406021783,-2.18493925542,-1.80591506298,-1.32407246369,-1.41987848328,-1.74850001999,-1.45021229792,-1.45595006756,-2.29732484833,1.74438572808,-1.83656588234,-1.64361294358,-2.00947205094,-1.70107442665,-2.06082810552,-1.34133057389,-1.1916086546
Product Details,-1.45922347682,-1.50275640767,-1.45791540785,-1.54386377926,-1.66112535815,-1.60563266729,-1.48879144898,-1.43380155958,-0.695621903114,-0.927190960461,-1.01867899991,-1.21684207867,-1.3291601917,-1.47563429614,-1.80259064391,0.378173589694,-0.926038832915,-1.58648069987,-1.67012660265,-1.74326406862,-1.23541745081,-2.0051342765,-1.72454750989,-1.36859496428,-1.20234351425
Size-Shape,-1.1553109927,-1.05811849875,-1.03700594013,-0.988691428442,-1.68919403591,-1.21269008318,-1.06585065597,-0.960101745024,-1.08111459164,-1.64844924091,-1.16441048959,-1.10149266961,-1.20366816701,-1.21777701153,-1.23790699164,-0.660698495737,-1.15345327507,-0.892341541465,-1.11064042681,-1.15826447532,-0.851239186819,0.57766905881,-2.34568957101,-1.03144315913,-1.26742417909
Rewards,-1.3809923785,-1.44523983317,-1.20991461433,-0.997536987119,-1.8935376934,-1.36620155831,-1.02336152475,-1.01026340537,-1.4531365415,-2.44791822195,-1.46879302822,-1.01775414255,-1.57018505334,-1.61539306339,-1.03112109626,-1.28981166631,-1.71544256469,-1.78421751849,-1.59524419399,2.11461280717,-1.75740479603,-1.16104245665,-2.27927198036,-1.036391284,-1.08698709464
Shipping Inquiry,-1.22558858186,-1.15339824985,-1.00248684572,-1.11036211758,-1.9583344855,-1.9734933705,-1.16023681819,-1.10014295337,-0.843993507971,-1.50259181976,-2.21077033103,-1.14310941493,-1.2447028766,-0.884890148806,-1.12111700065,-1.27555096351,-1.28102883913,-1.38829759087,-1.47608618847,-1.20138859778,0.9097137335,-1.79860311257,-1.66221224626,-1.01924377052,-1.14974194098
Return Policy,-1.10780655881,-1.15562413257,-1.09056106798,-1.10357155323,-1.62290060664,-1.30245345317,-1.10329117273,-1.04647876646,-1.32679026796,-1.41908471914,-1.75732064215,-1.05481248322,-1.47149091074,-1.6232326429,-1.11717798775,-1.30384582039,-1.59747589917,-1.16328674628,1.34124740713,-1.55796264135,-1.6488739069,-1.05727956598,-1.77677552538,-1.03668424424,-1.20993845021
Order_Issue,-1.38610473541,-1.30880220949,-1.15984711062,-1.32246157332,-2.23225987857,-1.39230119708,-1.29969159549,-1.13166205208,-0.903365653658,0.165528745687,-1.37519347352,-1.16359617373,-1.39647406358,-0.969219616712,-1.15362728573,-0.550637360912,-1.22638322109,-1.09485939797,-0.911242268096,-1.001025348,-1.02303115534,-1.8401290749,-1.11225755726,-1.05241173957,-1.09646441155
Product Details,-1.21136925929,-1.01962028607,-1.03758730095,-1.1398159464,-1.61457503026,-1.49681232275,-1.1225342462,-1.12746055866,-1.3335922919,-0.699716573917,-1.43900356976,-1.21072710844,-1.32825343385,-1.03911054898,-1.19713419021,-0.590335569669,-0.815363724795,-1.5936059528,-0.926800487578,-1.38446253468,-1.2656546252,-1.19384563565,-1.03578801374,-1.03111069911,-1.07533874232
Shipping Inquiry,-1.45360761905,-1.42928558668,-1.25302887898,-1.35277346768,-1.68041198956,-1.33432963759,-1.17998408004,-1.37006779455,-1.42660528503,-1.31419113489,-1.89951692298,-1.36183347139,-1.58790526184,-1.36057546714,-1.43493902139,-1.08847725662,-1.93660706988,-1.71762578573,-0.99800339432,-1.64116516395,0.592841975713,-1.30962352901,-0.244788652879,-1.14454120069,-1.1506517529
Promotions/Deals/Discounts,-0.956339889906,-0.905724281142,-0.955875183952,-0.904330083952,-1.28275335707,-1.19839895918,-0.956591547717,-0.992033000162,-1.73315489306,-1.96746616582,-1.68610454416,-1.01975076925,-1.3250465487,-1.2687870707,-0.90000841902,-1.79075076069,-1.56462575346,1.76237377523,-1.13977892136,-1.30284180757,-1.95430448035,-0.994753238732,-1.66327304494,-0.966375410409,-1.13441913774
Order_Assistance,-1.11743836608,-0.957744969614,-1.04702386341,-1.18994022266,-1.00113174845,-1.39638795074,-0.931157010244,-1.0847171225,-0.250840904421,-0.831499423593,-1.70351190833,-1.16095061105,-1.58661589346,-0.840078936808,-0.840360333739,-0.570114721505,-1.60360138661,-1.12381164606,-1.17344512052,-1.40658723116,-0.795356268536,-1.96212755264,-0.918777055331,-0.991292318964,-1.1332625442
Promotions/Deals/Discounts,-1.47795949066,-1.14138823362,-1.14393200458,-1.29568525066,-1.17856379084,-1.10759955563,-1.16107733997,-1.1771182209,-1.16313565771,-1.19113165589,-1.37111067314,-1.27833884939,-0.965105672831,-1.174437417,-1.39353066522,-0.989884058533,-0.834468726899,0.539821824497,-1.35268372962,-0.993910117204,-0.908394360562,-1.57737721158,-1.5377106932,-1.16381209567,-1.11898131221
Promotions/Deals/Discounts,-1.36510394237,-1.28843259225,-1.12410978524,-1.26622070718,-2.15339612437,-1.61594687997,-1.26098896046,-1.13035281771,-1.40117844217,-1.46721858063,-0.95315253,-1.09216580225,-1.8014569924,-1.32511293985,-1.26682613161,-0.680311931822,-2.45011959418,1.28985661031,-1.32784082373,-0.176502834942,-2.36255702722,-1.96978486778,-1.83075295214,-1.13582959554,-1.03504657705
Product Details,-1.22298495439,-1.16523835469,-1.21453190815,-1.11590753355,-1.45938652292,-1.23597720829,-1.10050804373,-1.12350093931,-1.25050136413,-0.949018943954,-1.50768773282,-1.12569172742,-1.49211828827,-0.953321650174,-1.21908400847,-0.0627842909141,-0.721945096648,-0.587763561329,-0.903566833093,-1.67897311201,-0.958147740425,-1.22467688557,-1.09308428663,-1.20040778317,-1.09646029608
Payment Issues,-1.60898296174,-1.09114472753,-1.09142382234,-1.15263319861,-1.66561093584,-1.70486578864,-1.12623142084,-0.993332818509,-0.854955981085,-1.68511763702,0.15685565849,-1.16838994996,-1.47409008606,-1.23128980767,-1.14947113267,-0.608124119751,-1.67182697707,-1.10649053741,-1.33296017281,-0.919894761792,-1.60303630306,-0.90131752254,-2.15601550369,-1.10022832426,-1.09915263298
Product Details,-1.03830899688,-0.997626704803,-0.957748826804,-1.14846257171,-1.37288896272,-1.15038655339,-1.06789433873,-1.14653254078,-1.19198236905,-1.45426699493,-1.36034740748,-1.01247964043,-1.39875874854,-1.42796542159,-0.830842619242,0.171240416194,-1.31751386463,-1.45588117346,-1.39590824988,-1.34297188591,-0.945475284067,0.162400922282,-1.57813119566,-1.00361686986,-1.02294712135
Payment Issues,-1.33173733358,-1.22299454296,-1.21428586903,-1.259472452,-1.6861882361,-1.3152073572,-1.2004479785,-1.22912522361,-1.30725983709,-0.175596061386,0.564716328865,-1.17354672977,-1.31613582043,-1.4185445467,-1.31297218487,-2.07926797514,-1.27688970224,-1.41416588952,-1.23849237232,-1.52982236477,-1.6515208899,-1.51848814994,-1.14731289433,-1.08127139809,-1.12543134289
Store_Pickup_Queries,-1.54318972351,-1.33213514354,-1.06165463888,-1.3781565696,-0.524102794164,-1.25884618938,-1.27664329016,-1.2518141885,-1.78578198153,-1.49738264053,-1.23684261678,-1.26929480056,-0.972852218156,-1.04533877418,-1.37273759289,-1.31050147808,-1.67106101272,-0.997060086899,-1.29451808082,-1.36739640758,-1.16432275173,-1.52038054723,0.256824845859,-1.13390175827,-1.12708608353
Shipping Inquiry,-1.35441636284,-1.25201908813,-0.902746909677,-1.24332508047,-1.78624671541,-1.23622534862,-1.16505175961,-1.09161111996,-1.10564272755,-1.66766987722,-0.548981082847,-1.08949760589,-1.2397508787,-1.35457427319,-1.26462107875,-0.983628416375,-0.982306590657,-0.818780746078,-1.494655175,-0.676150306381,-0.406049155079,-1.3005076123,-1.33627152317,-1.00736326177,-1.23455754002
Payment Issues,-1.75566305474,-1.32026209287,-0.994619765614,-1.3885087086,-1.72916849425,-1.38059210841,-1.28162485157,-1.26095899654,-0.933895705769,-2.0796938292,0.624051133923,-1.58956436231,-1.80623564865,-1.27291141698,-1.36309147714,-0.637061562638,-1.04583786744,-0.647145286869,-1.25131867654,-1.25311710662,-1.37655115843,-1.62785154189,-1.53935860904,-1.1717307161,-1.36070165673
Price Match,-1.13733024932,-1.0201406007,-1.06306438365,-1.10442917914,-1.73983943836,-1.43689769856,-1.06535726485,-1.02066126437,-1.10375235323,-1.88456324165,-1.30897412764,-1.01511298505,0.743882935982,-1.5095833274,-1.00221228908,-1.31928037076,-1.3807812826,-0.747595579685,-1.47859828642,-1.21759336062,-1.38584002655,-1.02444483255,-2.07295937337,-1.03623714791,-1.04281202346
Shipping Inquiry,-1.08313290123,-1.29501959906,-1.14785470206,-1.05937139681,-1.6138263587,-1.5328648107,-1.0443890017,-1.09129047701,-1.37399204904,-1.75806590177,-1.43779401779,-1.09569886254,-1.55279628022,-1.4852656198,-1.12077692763,-1.32911004611,-1.52944986902,-1.32924752984,-1.23033560386,-1.6802132582,1.18290967228,-1.46395025106,-1.55858312746,-1.10422132338,-0.959157409566
Giftcard_Issues,-1.08050875797,-1.09664744126,-1.04359969544,-1.09429072007,0.565500029533,-1.23747068016,-1.06446865802,-1.10400030221,-1.46680949864,-0.988100812559,-0.97155646958,-1.07894080139,-1.09281583653,-1.19754704598,-1.05325912388,-1.08241967045,-1.30514793695,-1.41230115987,-1.05097131617,-1.41165240099,-0.911705369481,-1.33431941953,-1.09009009632,-1.07238994816,-1.04596409741
Promotions/Deals/Discounts,-1.51082624348,-1.09233682326,-1.24064985729,-1.2257404564,-1.47062065046,-1.8587283734,-1.20637022279,-1.30404372,-1.84420874879,-0.857160555864,-1.49537406457,-1.23687444124,-1.41246539013,-1.4685168964,-1.26715103935,-0.666726685327,-1.15175454533,0.211178639948,-0.985556014982,-1.85934940836,-1.43974817328,-1.36805385539,-1.77406386785,-1.14981536603,-1.16867179734
Payment Issues,-1.37697675776,-1.20390983461,-1.20573578654,-1.2248021638,-0.162610150745,-1.15406528972,-1.32522897356,-1.18518508715,-1.00875969465,-1.4105299982,0.036053488045,-1.12144526519,-1.32796593965,-1.46588359588,-1.15685776545,-1.08144867136,-1.16890994092,-1.65021678173,-0.906096652161,-1.04180302263,-1.04676161761,-1.5740623603,-1.77555386211,-1.12858077448,-1.17732290121
Product Inventory,-1.00318222319,-0.956954535653,-1.08586196851,-0.779185453007,-1.41070292548,-1.12710863382,-1.20263637184,-0.779329722062,-0.629064747544,-1.03130682291,-0.71814582482,-1.08592452007,-0.93425406959,-0.738054344717,-1.08741083835,-1.08921021922,-0.571166302708,-1.33646887475,-1.18165921665,-1.37339118523,-1.14162938555,-1.37932628958,-1.54755882504,-1.02923072619,-1.00932349723
Product Details,-1.2927180336,-1.22371959166,-1.07111900741,-0.99725494715,-1.11661641629,-1.63376517975,-0.944617213808,-1.14831797646,-1.1502051387,-1.60822907689,-0.875883397798,-0.976347260525,-1.11863082903,-0.770560129251,-1.05203115929,-0.233874917193,-0.895595701033,-0.994606191625,-1.3025446639,-1.25561195242,-0.74121743751,-1.63044455954,-0.839050615449,-1.10646063174,-0.985907753657
Size-Shape,-1.44923117549,-1.23579878759,-1.16798175125,-1.19812795181,-1.49783342723,-1.26907486625,-1.23321704706,-1.43675722643,-1.47931582211,-1.41697943878,-1.18578543394,-1.1875392486,-1.38943788383,-1.1294960538,-1.35479964201,-0.196249367027,-1.36837467739,-1.64870661551,-1.20784092151,-1.665793227,-1.34799059635,1.09557361475,-1.45311141765,-1.19850287308,-1.13871935603
Layaway Query,-1.40258693703,-1.183025226,-1.1064061492,-1.15454203325,-1.76391708657,0.504557691253,-1.11503173952,-1.10026776279,-1.13478106285,-1.53824762731,-0.369326223244,-1.2234320954,-1.59454815979,-1.2581022945,-1.08877299447,-1.32872265236,-1.29912658511,-1.06658671392,-1.28221151386,-1.17675993364,-1.43065533751,-1.48862670473,-1.9150615063,-1.00592974261,-1.05868099201
