XTest,sessionId,y__true,y_pred,y_prob_max
got new modem ays to type in 19216801 to get network name and password browser notng happens when i go there is ts my name i assigned and password i use to log a device into wi-fi trying to figure out if it is ok to procede anyway,ID1223722252,Modem Setup,Login Issue,0.348224135704
i had a manager that came out and was checking the line for a week but i have always mentioned the issue is at night right now as we were trying to watch a movie on 2 differet tvs t both started buffering every 2 minutes not only that but even with 1 tv about 9 pm and on especially at around 1 am buffering and buffering ts is unacceptable arent i suppose to have like 30 mbps and 5 up,ID1229318212,Speed Issue,Odm,-0.0283079071916
my user name and password dont work,ID1229250321,Login Issue,Login Issue,0.628693369974
i ordered a new modem to get 200mbps speed and was sent a wireless router that i dont want,ID1223075250,Purchase Modem,Order Status,0.241601666104
the dvr isnt playing any programming  just a black screen,ID1220623343,Dvr Issue,Dvr Issue,0.949279307964
my modem is not recieving or sending data and i ahve reset 4 times are yall having issues,ID1228683065,Modem Setup,Modem Setup,0.303496439344
wifi does not work,ID1229818052,Home Wifi,Home Wifi,0.458632744834
slow speed,ID1221791034,Speed Issue,Speed Issue,1.83752044391
im on the ultimate 100 internet plan and im only getting 50mbps  i own a netgear cmd31t wch is capable of supporting up to 150 mbps  why am i not getting the speed im paying for,ID1237024270,Speed Issue,Speed Issue,0.677971708775
phone not working,ID1221214363,Phone Not Working,Phone Not Working,0.999961627558
password issue,ID1229366962,Login Issue,Login Issue,0.628693369974
how do i change my network name and password,ID1229405567,Update,Login Issue,0.628693369974
im having unbearably slow speeds whats up,ID1221722651,Speed Issue,Speed Issue,1.16555859425
is there an issue with on demand not working right now,ID1224024512,Tv Setup,Odc-Not Working,0.41730364564
what channel is fox sports 1,ID1235300683,Channel Issue,Channel Issue,0.447453393481
my hdmi port from box to television is not working it says i do not have a compatile tv when since i started with twc i have used the hdmi port with no issue ts is the 3rd time ts has happened to me but i usually get it fixed by several box resets and replugging in hdmi port ut ts time i am very frustrated and its not working hope you can help,ID1235240141,Signal Issue,Cable Box Not Working,-5.08426838955e-05
having speed problems with ultimate 100,ID1220099529,Speed Issue,Speed Issue,0.922803792326
reset my password,ID1232106856,Login Issue,Login Issue,0.628693369974
i cant view broadcast channels i tnk my signal is low,ID1229236528,Signal Issue,Channel Issue,0.61517436214
need my password,ID1222061393,Login Issue,Login Issue,0.628693369974
what is my router password,ID1219378812,Login Issue,Login Issue,0.628693369974
incoming calls not connecting,ID1228862968,Phone Not Working,Phone Not Working,0.281073712832
speed is too slow,ID1228803189,Speed Issue,Speed Issue,1.83752044391
i was helped on thursdy every tng went well but i cannot change password on swelfcare i had a stroke so my typing strokespun are slow,ID1224008029,Account Setup,Speed Issue,0.604927294398
i am a twc mdu acct exec and need to know what channels cannot be viewed with a dta,ID1225412139,Channel Issue,Channel Issue,0.61517436214
got a new box today from office been loading for 3 hours,ID1233375724,Signal Issue,Cable Box Not Working,0.170694069502
i want to program my remote control to fast forward  how can i do ts,ID1231284795,Remote,Remote,0.922037463607
"i can not connect to my wifi whenever it is connected the connection says ""limited"" what do i do to connect to wifi again",ID1235208787,Home Wifi,Home Wifi,0.458632744834
i just went through a troubleshoot to update my modem for faster speeds and t told me it was my wireless router so i updated that and it was showing download speed 815 now its down to 50,ID1230697774,Speed Issue,Speed Issue,0.451164015809
need to activate my modem my order number is 2003025176,ID1236396356,Modem Setup,Order Status,0.314863710959
i am trying to connect my fax macne to the telephone modem on my router with no success how can i get it to work,ID1230891141,Modem Setup,Modem Setup,0.303496439344
i just upgreated to iphone 6 and the email is setup but i want to change it to leave a copy on the server where do i fix that,ID1224453726,Account Setup,Email Issue,0.45381142214
what channel is the yule log on ts year,ID1231734848,Channel Issue,Channel Issue,0.447453393481
can i have someone install internet tomorrow on saturday even if i registered for a self-install kit,ID1236201054,Appointment,Internet Not Working,0.292607691801
i have been locked out,ID1230423791,Account Disabled,Account Disabled,0.350801164091
im new to twc - how can i get my old sbcglobalnet email now that im disconnecting with them,ID1231321538,Email Issue,Email Issue,0.45381142214
cant set up my new tvdvr box,ID1231390038,Dvr Issue,Cable Box Not Working,0.170694069502
i want to activate my modem,ID1224776025,Modem Setup,Modem Setup,0.303496439344
what should i do when my internet connection keeps on going in and out,ID1230279544,Internet Not Working,Internet Not Working,0.292607691801
need help to add janeleesatxrrcom to new tablet running windows 8,ID1221467396,Additional User,Details Of Existing Plan,0.36465907816
 i am trying to log in to my rr email account on a different computer with no success i was able to log into the master account and change the password for my personal email account but when i try to log in using either what i thought was the old password or the new one i just get an error messgae,ID1235315272,Login Issue,Login Issue,0.170665956246
my connection speed is very slow,ID1231609078,Speed Issue,Speed Issue,1.83752044391
i am unable to open my account i typed in my phone number and zip code to retrieve my username and password but i keep getting a response stating that i do not have a twc account please help,ID1233499974,Login Issue,Login Issue,0.024228107646
my home wifi is getting disconnected in every other minute,ID1232250958,Home Wifi,Home Wifi,0.458632744834
my modem needs signals sent to it the download speed is slower than the upload speed and ive already power cycled it,ID1229957914,Speed Issue,Speed Issue,0.752646573213
how do i turn on caller id so my outbound calls show my caller id,ID1227797176,Caller Id,Caller Id,0.891810908106
why is my internet running so slow all of a sudden,ID1233494143,Speed Issue,Speed Issue,0.911355821884
what internet speed is my account set,ID1225326107,Details Of Existing Plan,Speed Issue,0.332003711497
my internet speed is currently below 5 mbs,ID1236158178,Speed Issue,Speed Issue,0.677971708775
i just picked up my modem for new work order 2003008837 for phone and internet i am not home yet to hook up the modem but wife said no dial tone yet she hears a buzzing noise but no dial tone has our phone line been activated also what is the new phone number,ID1229053841,Account Info,Dail Tone Issue,0.00416025958067
when i connect to my wifi there are two names  the regular one and one that ends in 5g wch one should i use,ID1225195095,Update,Home Wifi,0.458632744834
compatible modem,ID1237015559,Purchase Modem,Modem Setup,0.303496439344
im having trouble with my internet,ID1221428223,Internet Not Working,Internet Not Working,0.292607691801
password,ID1224654019,Login Issue,Login Issue,0.628693369974
internet is not running at the speeds wch i pay for,ID1220635826,Speed Issue,Internet Not Working,0.292607691801
is there an internet outage at my address -- 1973 sandy creek drive frisco tx 75033,ID1229340797,Internet Not Working,Internet Not Working,0.292607691801
where is the page for downloading the antivirus program mcafee and is it still included in the twc customer package,ID1222017489,Anti Virus,Anti Virus,1.32505267529
my dvr is not allowing me to pause or record anytng how can i fix ts,ID1228513816,Dvr Issue,Dvr Issue,0.949279307964
the setup wizard is not allowing me to connect to my new modem,ID1228165519,Modem Setup,Modem Setup,0.303496439344
some hd channels not working,ID1224613308,Channel Issue,Channel Issue,0.61517436214
how can i reset my password,ID1224277515,Login Issue,Login Issue,0.628693369974
 i want to reset my home wifi as i dont recall my password for my home wifi,ID1226908083,Wifi Password,Home Wifi,0.322662864333
adding more channels,ID1223091615,Channel Issue,Channel Issue,0.61517436214
i forgot my internet password,ID1231352658,Login Issue,Login Issue,0.123841436225
internet being really slow,ID1229321435,Speed Issue,Speed Issue,0.911355821884
no internet tried restarting pc and router,ID1231837386,Internet Not Working,Internet Not Working,0.292607691801
do you have internet for marion manor area,ID1229799627,Service Availablity,Service Availablity,0.00069671740602
we are having problems with slow internet whats going on in our area,ID1227362362,Speed Issue,Speed Issue,0.314591384579
would like to set up caller id on wh dvr but i dont have customer code,ID1224112762,Caller Id,Caller Id,0.774741113057
installing new modem- troubleshooting with network not showing up in display,ID1224072618,Modem Setup,Modem Setup,0.303496439344
can you reactivate my prior rr email account  jinhof3wirrcom,ID1231798410,Email Issue,Email Issue,0.130196957683
speed is very slow,ID1228562214,Speed Issue,Speed Issue,1.83752044391
i have no wifi can you help restore it,ID1231998095,Home Wifi,Home Wifi,0.458632744834
the wifi will not work,ID1232010440,Home Wifi,Home Wifi,0.458632744834
connection very slow after being reset numerous times,ID1223540747,Speed Issue,Speed Issue,1.16555859425
i called the 800 number ts morning to reset my cable boxf my picture had horizontal lines jumping around on the screen now my list option on my remote does not work i cant access my recordings or stop a recording,ID1219286189,Cable Box Not Working,Remote,0.535803620528
slow internet,ID1219154130,Speed Issue,Speed Issue,0.911355821884
how can i get my hd dvr to work on my multi room service,ID1224221937,Dvr Issue,Dvr Issue,0.949279307964
internet speed,ID1229936130,Speed Issue,Speed Issue,0.677971708775
my motorola wireless modem  i cant locate my wep key  im trying to find ts because my wireless printer will not connect to my computer so i can print,ID1236945829,Home Wifi,Modem Setup,0.303496439344
trying to use self care but it is locked,ID1229210758,Account Disabled,Account Disabled,0.350801164091
theres an issue with internet especially video relay services for deaf people,ID1227257926,Internet Not Working,Internet Not Working,0.292607691801
i am setting up the wifi finder and it is asking for a passcode,ID1223002977,Wifi Password,Home Wifi,0.458632744834
my new arrix gateway isnt discoverable im having trouble discovering it i know the internet works because ive attached a router to it for my work room at the end of the apartment can you help,ID1232268686,Modem Setup,Internet Not Working,0.292607691801
activating modem,ID1232013947,Modem Setup,Modem Setup,0.303496439344
since we got the free wifi in the house and the upgrade our internet is delayed and the pages dont load as you are scrolling on fb or the internet  it is really slow,ID1224236739,Speed Issue,Speed Issue,0.262918598364
is there sometng wrong with the dvr were getting a message that it is unavailable at ts time,ID1219170777,Signal Issue,Dvr Issue,0.949279307964
is the internet service down in the austin area currently,ID1236186221,Internet Not Working,Service Availablity,0.00069671740602
im able to view the guide and channel information frames but the actual picture is not visible ts is occurring on all the channels,ID1225139634,Channel Issue,Channel Issue,1.09917017719
do you woork with  sb5101u modem,ID1222282877,Modem Setup,Modem Setup,0.303496439344
my thunderbird email hasnt loaded right since twc email was down for a week about 3 months ago  i want you to login to my computer and fix please  i have tried support 3 times and no one has gotten fixed,ID1235556460,Service Issue,Email Issue,0.45381142214
need to schedule an appointment,ID1231348416,Appointment,Appointment,0.882026778961
extremely slow internet speeds after modem upgrade  dl speeds of 329 mbps uploads 367 mbps  i have the extreme plan,ID1229897586,Speed Issue,Speed Issue,0.60023159316
i disabled my account i forgot my password and user name,ID1231751799,Account Disabled,Login Issue,0.37213970249
i need help with my internet,ID1229568876,Internet Not Working,Internet Not Working,0.292607691801
i forgot my password,ID1235824987,Login Issue,Login Issue,0.628693369974
im having trouble getting my arrismotorola sb6183 modem hooked to my belkin db750 router to have wifi please help,ID1228389169,Modem Setup,Home Wifi,0.112432035495
my wife just tried to set up our new modem so we can get faster speeds but is having trouble locating the log in info for the modem,ID1221854014,Modem Setup,Modem Setup,0.303496439344
im locked out of my time warner account,ID1223286800,Account Disabled,Account Disabled,0.350088668145
i received a new modem from twc i stride to set it up myself but seems i failed miserably where do i start also i have a mac computer is that a problem,ID1227028241,Modem Setup,Modem Setup,0.303496439344
i forgot my screen name and password can u please help me thank you,ID1228965457,Login Issue,Login Issue,0.628693369974
"dvr manager error code ""error code 701b your account information indicates you do not have a dvr to access dvr manager""",ID1223180937,Dvr Issue,Dvr Issue,0.886317496034
my internet is not working properly less than 10 mbps most of the time,ID1225220470,Internet Not Working,Internet Not Working,0.292607691801
forgot password and tried to reset itgot locked out,ID1221694912,Login Issue,Account Disabled,0.10659811726
wifi still isnt working,ID1220619442,Home Wifi,Home Wifi,0.458632744834
is there any usage limit for internet usage ,ID1223750963,Plan Explaination,Internet Not Working,0.292607691801
used to be able to stream tv on my browser now its saying my account has been disabled whenever i try to retrieve my password,ID1231270415,Account Disabled,Account Disabled,0.00659681278215
forgot user name and password,ID1230681773,Login Issue,Login Issue,0.628693369974
slow internet speed,ID1221893230,Speed Issue,Speed Issue,1.62430263715
the fox sports southwest channel does not match what is on the guide,ID1224969318,Channel Issue,Channel Issue,0.447453393481
there is no sound from my cable box,ID1236122025,Signal Issue,Cable Box Not Working,0.278938070786
someone was suppose to be here last thursday with a new remote control for the cable box  t have yet to arrive,ID1233242627,Appointment,Remote,0.0985471387457
i need to know my twc id  unable to log in and the forgot my password fails none of the email addresses i would have used for the account work,ID1223384717,Login Issue,Login Issue,0.132795041683
account locked trying to set up new email,ID1224579234,Account Disabled,Account Disabled,0.0195713783868
phone calls are not switcng over to voice mail,ID1223136827,Voice Mail,Voice Mail,0.384852150223
how can i remorely delete recorded programs on my dvr,ID1224222388,Dvr Issue,Dvr Issue,0.949279307964
internet measured speed is less than 8mbs why is it so slow,ID1226748659,Speed Issue,Speed Issue,1.62430263715
i ned to change my email adrd,ID1219403689,Update,Email Issue,0.45381142214
my account was upgraded months ago to 100mbps but when i test my connection it seldom reaches 70mbps download speed i would like ts to be fixed ive already troubleshooted my equipment and everytng is fine at my end,ID1229162506,Speed Issue,Speed Issue,0.388221427005
i just had my internet installed yesterday the connection is very choppy,ID1236982540,Speed Issue,Internet Not Working,0.292607691801
how do i increase my email mailbox storage,ID1230256796,Email Issue,Email Issue,0.45381142214
is the c6300 modem compatible with my service,ID1236360244,Purchase Modem,Modem Setup,0.303496439344
having a hard time setting up my modom to connect to the internet,ID1236224149,Modem Setup,Internet Not Working,0.292607691801
unable to see all of the channels weve subscribed to  only on demand channels for,ID1232605496,Channel Issue,Channel Issue,0.199373507521
"i logged in to my new account at twc but i received ""your account has been disabled""",ID1225452659,Account Disabled,Account Disabled,0.243243502712
same problem as before speed under 1mbps,ID1235919197,Speed Issue,Speed Issue,0.922803792326
set up  activate a new box,ID1222442204,Cable Box Not Working,Cable Box Not Working,0.170694069502
internet is being hacked,ID1228418724,Internet Not Working,Internet Not Working,0.292607691801
new to twc how do i set up my email addresses,ID1223813741,Email Issue,Email Issue,0.45381142214
my internet seems to be lagging really bad lately  i tried rebooting the modem but it has not helped  i did a speed test and my download speed is 788mbps,ID1229304250,Speed Issue,Speed Issue,0.733353822447
have been having some internet ping issues wanted to have a refresh signal sent,ID1224204054,Internet Not Working,Internet Not Working,0.292607691801
wifi and sign in problems,ID1221466253,Login Issue,Home Wifi,0.458632744834
im paying for 300mbss internet but only getting 50mbs i want to get the 50 mbs internet,ID1229251847,Speed Issue,Internet Not Working,0.292607691801
there is no audio but great picture for all channels on my television,ID1234510695,Signal Issue,Channel Issue,0.61517436214
my cable box is not working properly,ID1231356012,Cable Box Not Working,Cable Box Not Working,0.278938070786
i would like to activate a new modem that i bought,ID1229214155,Modem Setup,Modem Setup,0.303496439344
no line no internet,ID1226620532,Internet Not Working,Internet Not Working,0.292607691801
just set up my dta box can you confirm that the signal has been sent,ID1226915013,Modem Setup,Cable Box Not Working,0.170694069502
our internet is still going on and off  can you please send the technician out to help us,ID1224477208,Internet Not Working,Internet Not Working,0.292607691801
connectingactivating modem,ID1224412456,Modem Setup,Modem Setup,0.303496439344
i need help trying to recover my user name and password to log in out side of my house to watch games please,ID1229502157,Login Issue,Login Issue,0.628693369974
wanting to make sure my system software for my modem is up to date,ID1232674725,Modem Setup,Modem Setup,0.303496439344
our internet access is intermittent seriously degrading over the last two weeks,ID1225168233,Internet Not Working,Internet Not Working,0.292607691801
cant get wifi to work,ID1226853851,Home Wifi,Home Wifi,0.458632744834
register modem,ID1229735547,Modem Setup,Modem Setup,0.303496439344
dvr not working,ID1224246637,Dvr Issue,Dvr Issue,0.949279307964
account is locked for some reason,ID1221307890,Login Issue,Account Disabled,0.350088668145
im paying for turbo speedwhy is my internet speed at basic rate speed,ID1227320863,Speed Issue,Speed Issue,0.881377229254
modem not work,ID1219197747,Modem Setup,Modem Setup,0.303496439344
need help changing password to modem,ID1225844604,Modem Setup,Login Issue,0.0166151921824
i had an appointment to fix my internet on monday but i wasnt able to pick up the phone can i reschedule the appointment,ID1229821707,Appointment,Appointment,0.713019059494
internet slow and packet loss,ID1232614835,Speed Issue,Speed Issue,0.911355821884
internet not working,ID1233120214,Internet Not Working,Internet Not Working,0.292607691801
low speed,ID1220542963,Speed Issue,Speed Issue,0.922803792326
can you please tell me how i email a problem to twc  i dont really have time to chat or call at work,ID1224399017,Service Issue,Email Issue,0.45381142214
on demand not working since yesterday,ID1235346829,Odm,Odc-Not Working,0.41730364564
is my internet down at my location in ricmond massachusetts,ID1235182614,Internet Not Working,Internet Not Working,0.292607691801
dvr recordring cut short,ID1224313463,Dvr Issue,Dvr Issue,0.949279307964
were visiting my daughter and my husband is trying to use the watchespn on her roku player to watch a basketball game  ive tried to log in but i keep getting an error  please help,ID1219132058,Login Issue,Online Tv Issues,0.325056029453
"still getting gh latency and my modem is producing critical errors still the tech support guy i chatted with yesterday ""was assured that i would not get anymore problems"" its been like ts for over a month",ID1229876444,Modem Setup,Modem Setup,0.303496439344
im trying to access my pteranrgvrrcom email and it says there are no records found and i cant even reset password,ID1228466509,Login Issue,Login Issue,0.132503969371
how do i create a new email address,ID1227622823,Email Issue,Email Issue,0.45381142214
when i make a selection on the remote control the cable box takes 50-120 seconds to respond why,ID1219975576,Cable Box Not Working,Remote,0.0985471387457
how much to make international calls,ID1223607658,Details Of Existing Plan,Phone Not Working,0.281073712832
i cant schedule a dvr recording,ID1221268934,Dvr Issue,Dvr Issue,0.949279307964
forgot my password,ID1219681245,Login Issue,Login Issue,0.628693369974
i lost 2 chat sessions to activate modem,ID1229834829,Modem Setup,Modem Setup,0.303496439344
what speed should i be downloading at,ID1230701422,Plan Explaination,Speed Issue,0.922803792326
how can i change my wifi password,ID1226788807,Wifi Password,Wifi Password,0.286248850999
slow speeds since yesterday - is there a known issue,ID1232102067,Speed Issue,Speed Issue,1.16555859425
my internet is very inconsistent,ID1222090148,Internet Not Working,Internet Not Working,0.292607691801
when i select disable mail forwarding i get an error message i am not receiving email messages because there is a bogus email address in the forwarding section i tried to delete it and disable forwarding but it would not accept my changes,ID1221587670,Email Issue,Email Issue,0.45381142214
am i being billed for the modem,ID1224612494,Bill Related,Bill Explaination,0.154166005231
my internet has been running slow,ID1222037390,Speed Issue,Speed Issue,0.911355821884
i spoke to someone on friday regarding an issue with my nba league pass i am not receiving any of the channels t said to give them 24 hours but it is still not working additionally one of my cable boxes needs to be replaced it lags and buffers making it impossible to watch television live or on dvr,ID1228438028,Channel Issue,Dvr Issue,0.0625824733162
internet too slow,ID1228530165,Speed Issue,Speed Issue,0.911355821884
slow or unstable internet connection,ID1223795688,Speed Issue,Speed Issue,0.911355821884
where can i return a cable box i dont need any more,ID1224384171,Return Box,Cable Box Not Working,-0.00873450431732
how can i get the new enhanced dvr,ID1229179457,Dvr Issue,Dvr Issue,0.949279307964
voicemail,ID1229655892,Voice Mail,Voice Mail,1.03967659568
i am trying to increase my mailbox size i have logged into the headmaster account and clicked settingsmanage mailbox accounts then i clicked the email address but when i try to increase the mailbox size i get an error the message says i have 1300000 kb are currently available but i cant increase the quota the error i get is error unable to update submailbox how can i increase the mailbox size,ID1221819825,Email Issue,Email Issue,0.130196957683
my internet is so slow,ID1232008657,Speed Issue,Speed Issue,0.911355821884
internet keeps disconnecting,ID1231908271,Internet Not Working,Internet Not Working,0.292607691801
wifi very slow or non existent in back of house just updated to twc router instead of my own,ID1221132852,Speed Issue,Speed Issue,0.531533206662
internet not working,ID1229853982,Internet Not Working,Internet Not Working,0.292607691801
my internet is currently very spotty lots of my video streaming has words cut out it is not raining outside why is ts happening,ID1232245589,Channel Issue,Internet Not Working,0.292607691801
account disabled,ID1226752864,Account Disabled,Account Disabled,0.360854339002
password didnt work,ID1231976411,Login Issue,Login Issue,0.628693369974
i cannot remember  my password cannot get through my security qustions,ID1226700492,Login Issue,Login Issue,0.628693369974
wifi is extremely slow and security system says network lost,ID1226844752,Home Wifi,Speed Issue,0.531533206662
i want my old modem reactivated i am through trying to set td damed arris up,ID1228126223,Modem Setup,Modem Setup,0.303496439344
i cannot access voice mail it says for your protection  access to your mailbox has been restricted please call customer service to restablish your service and i cannot call out on my phone too,ID1223823037,Service Issue,Voice Mail,0.584146183252
phone has no dial tone,ID1224261226,Dail Tone Issue,Dail Tone Issue,0.304427752071
wifi is intermittent,ID1224153113,Home Wifi,Home Wifi,0.458632744834
when is 300mpbs internet speed coming to san antonio my zip is 78154,ID1224719227,Speed Issue,Speed Issue,0.677971708775
need to reset password for watcng tv,ID1231308395,Login Issue,Login Issue,0.00598515121365
i have a new time warner modem with router i do not have the wireless network name or wpa password can you help me,ID1225299182,Modem Setup,Login Issue,0.0166151921824
my internet is being slow compared to the package i have,ID1229286537,Speed Issue,Speed Issue,0.911355821884
my channels arent working on one of my tvs,ID1229246129,Channel Issue,Channel Issue,-0.00765017717461
i forgot my password but do not remember ever answering the security question,ID1229266944,Login Issue,Login Issue,0.628693369974
can you help me get a username and password so i can see a video on your website i dont have my acct  or the other  t ask for,ID1222466102,Login Issue,Login Issue,0.628693369974
my showtime channel isnt working,ID1236073413,Channel Issue,Channel Issue,0.447453393481
provisioning box please check cable in connection,ID1222703807,Cable Issue,Cable Box Not Working,-0.00749506914985
i am having problems with internet stability and speed,ID1225026524,Speed Issue,Speed Issue,0.677971708775
cannot receive lower channels 4 5 6,ID1236018991,Channel Issue,Channel Issue,0.61517436214
wifi not working,ID1236290715,Home Wifi,Home Wifi,0.458632744834
my internet latency is terrible,ID1219700000,Speed Issue,Internet Not Working,0.292607691801
i set up the modem but cant figure out what the password is to log into my wireless,ID1231984514,Login Issue,Login Issue,0.0166151921824
how can i get an updated modem mine is 3 yrs old,ID1235793207,Purchase Modem,Modem Setup,0.303496439344
i need to have my internet router replaced  would like to have it upgraded,ID1219984064,Upgrade Plan-Internet,Internet Not Working,0.292607691801
all channels say to receive ts channel call customer carewhat do i do,ID1231926020,Channel Issue,Channel Issue,1.09917017719
i need a username and password,ID1235355893,Login Issue,Login Issue,0.628693369974
video on demand not working,ID1237088759,Odc-Not Working,Odc-Not Working,0.41730364564
how to change wifi password,ID1228587422,Wifi Password,Wifi Password,0.286248850999
speed is down to 1 mbs for downloads  need help finding out what is wrong,ID1219273361,Speed Issue,Speed Issue,0.922803792326
my browsing is slow especially watcng hulu and the like i should have the extreme plan but i just did a speed test and am running on basic,ID1232319246,Speed Issue,Speed Issue,1.83752044391
slow speeds,ID1233635891,Speed Issue,Speed Issue,1.16555859425
are you aware of issues with wifi connectivity  windows 8,ID1233617300,Home Wifi,Home Wifi,0.458632744834
"i want to use an email address that i previously used wle i was at another locationaddress  i now have a twc account and want to restore the email address but it says it isnt available  when i send an email to the address it bounces back saying it is an invalid email address obviously the email address needs to be ""released"" so that i can choose it again  the email address that i would like ""released and reassigned to me is educatoraustinrrcom",ID1223598712,Email Issue,Email Issue,0.437250334383
channels are unavailable at ts time,ID1228086728,Channel Issue,Channel Issue,0.61517436214
i tnk my nycrrcom email account was hacked  what should i do,ID1232309284,Email Issue,Email Issue,0.130196957683
wifi not working,ID1233451032,Home Wifi,Home Wifi,0.458632744834
tv channel selrctions,ID1226973593,Channel Issue,Channel Issue,0.295206971309
internet speed,ID1222603741,Speed Issue,Speed Issue,0.677971708775
how is my internet speed,ID1227138038,Speed Issue,Speed Issue,0.677971708775
if i buy my own modem will you guys provide technical support in installing it,ID1229015533,Modem Setup,Modem Setup,0.303496439344
i am giving my tivo premiere dvr with paid-for lifetime service to my daughter who is also a twc customer and also lives in frisco i have the twc cable card and the cable adapter box what do i have to do to make the tivo work at her house thank you,ID1233559469,Dvr Issue,Dvr Issue,0.0375676794967
account disabled online,ID1230703616,Account Disabled,Account Disabled,0.360854339002
when calling or receiving calls the other party cannot hear us but we can hear them,ID1229647815,Phone Not Working,Phone Not Working,0.281073712832
why my internet so slow,ID1236105130,Speed Issue,Speed Issue,0.911355821884
need to exchange cable box and router at your office,ID1235393383,Return Box,Cable Box Not Working,0.278938070786
issues with internet connection dropping no hardware change,ID1227020924,Internet Not Working,Internet Not Working,0.292607691801
my account has been disabled,ID1227687000,Account Disabled,Account Disabled,0.360854339002
why is a technician allowed to disconnect my router from your modem to intall a new modem but not allowed to reconnect my router,ID1233293620,Service Issue,Cancellation,-0.0372942173617
the speed is so slow,ID1230628618,Speed Issue,Speed Issue,1.83752044391
cancellation request,ID1224616732,Cancellation,Cancellation,0.937979597727
internet connection goes down several times a day,ID1230160771,Speed Issue,Internet Not Working,0.292607691801
i am looking at the recommended modems i currently have motorolo sb5101u wch was previously on the recommended list i use the internet only for browsing would i see a noticeable increase in performance on the internet if i changed modems,ID1224600316,Purchase Modem,Internet Not Working,0.292607691801
how can i change the name and password,ID1233637161,Login Issue,Login Issue,0.628693369974
can i take my old modem in for an upgrade,ID1227356818,Purchase Modem,Modem Setup,0.303496439344
cant remember password,ID1231965629,Login Issue,Login Issue,0.628693369974
mcafee wont let me download the free anti-virus,ID1231799257,Anti Virus,Anti Virus,0.504918500449
slow and poor speed,ID1220625841,Speed Issue,Speed Issue,1.83752044391
i just got a new arris tg1672 today  when i try to connect it asks me for my password  whats my password,ID1233619846,Wifi Password,Login Issue,0.628693369974
we just unplugged the box and replugged it back in and now i dont have cable,ID1232245622,Signal Issue,Cable Box Not Working,-0.00749506914985
my account is locked,ID1231551513,Account Disabled,Account Disabled,0.350088668145
need to login and forgot user name and password,ID1224250980,Login Issue,Login Issue,0.628693369974
how to open nat on modem for gaming,ID1230305756,Modem Setup,Modem Setup,0.303496439344
i need to set up a new additional email account,ID1223204301,Email Issue,Email Issue,0.130196957683
"just got a new cable box tonight  hooked it up and i am getting a message that says ""ts cable box is not authorized for service please call your cable division 718-358-0900",ID1229223157,Cable Box Not Working,Cable Box Not Working,0.153147811052
internet slow,ID1223494314,Speed Issue,Speed Issue,0.911355821884
why do channels repeat,ID1226895108,Channel Issue,Channel Issue,0.61517436214
my internet is downis there outage in our area ,ID1234598441,Internet Not Working,Service Availablity,0.00069671740602
how can i change the wifi password,ID1225340204,Wifi Password,Wifi Password,0.286248850999
need to reschedule service call appointment,ID1235869165,Appointment,Appointment,0.882026778961
"i have the extreme internet package  but my internet still runs painfully slow at times  i""ve reset the router several times but still have ts issue",ID1231838972,Speed Issue,Speed Issue,0.474097294523
i am on basic internet  how much data am i allowed per month before any extra charges,ID1230192191,Details Of Existing Plan,Internet Not Working,0.292607691801
my internet is very slow why,ID1233558312,Speed Issue,Speed Issue,0.911355821884
currently half of my channels are not working,ID1233272522,Channel Issue,Channel Issue,0.61517436214
why does my internet get so slow   i am at 1123 download and 494 upload at 1056am  on monday early morning i was at 477 download  but by 5pm when i called it got up to 54 mbps,ID1230974338,Speed Issue,Speed Issue,0.911355821884
my outlook keeps asking for password  network password  server is mailtwccom   i set ts to remember i cant recall,ID1230783999,Email Issue,Login Issue,0.628693369974
why is my account disabled,ID1226954435,Account Disabled,Account Disabled,0.360854339002
were getting 13 of the speed were paying for,ID1225114658,Speed Issue,Speed Issue,0.922803792326
my on demand channels are not working not the first time ts has happened,ID1235168604,Channel Issue,Odc-Not Working,0.0170923302967
connect sync the tac remote to my tv,ID1228536630,Remote,Remote,0.549335196423
i want to change the password  user  w my 2nd phone,ID1229291368,Update,Login Issue,-0.0153393946119
i tried calling 3 different numbers today in order to speak with a real individual only to be told at each number i was directed to that the office is closed and to call back during regular business hours  my dvr box has been turning itseld off for the past week  even wle the tv is on it will turn off,ID1224067340,Dvr Issue,Dvr Issue,0.32230299579
i dont remember my user name and password on my account how do i redeem ts please email me at jlynnroberts1gmailcom,ID1232025224,Login Issue,Login Issue,0.212173396883
my internet is slow,ID1224987134,Speed Issue,Speed Issue,0.911355821884
my online password got me locked out,ID1230909001,Account Disabled,Account Disabled,0.10659811726
on demand service has been unavailable for several days,ID1227083034,Odc-Not Working,Odc-Not Working,0.332158696218
is residential ipv6 available for the austin texas service area,ID1224670035,Service Issue,Service Availablity,0.120297661344
the network says connected but we have not been able to get online is ts due to the ordering of the new modem,ID1221264896,Modem Setup,Modem Setup,0.303496439344
for the jacks that do not have a box attached to them what channels should i be seeing,ID1222636541,Channel Issue,Channel Issue,0.143681722245
"i would like to manage my dvr online but the app says ""no dvr found"" when i click on the dvr manager and dvr manager doesnt appear in my online account",ID1221963313,Dvr Issue,Dvr Issue,0.865233104816
my remote isnt working,ID1233580271,Remote,Remote,0.922037463607
why so slow when im paying top dollar,ID1230781431,Speed Issue,Speed Issue,1.16555859425
