,Account Disabled,Account Info,Account Setup,Add Ons,Additional User,Anti Virus,App Issue,Appointment,Bill Explaination,Bill Related,Block Calls,Cable Box Not Working,Cable Issue,Call History,Caller Id,Cancellation,Change Package,Channel Issue,Channel List,Chhange Address - My Move,Dail Tone Issue,Details Of Existing Plan,Digital Adapter,Dvr Issue,Email Issue,Home Wifi,Internet Not Working,Login Issue,Make Payment,Modem Issue,Modem Setup,Multiple Tv,Odc-Not Working,Odm,Online Tv Issues,Order Status,Payment Status,Phone Cancellation,Phone Not Working,Phone Setup,Plan Explaination,Purchase Modem,Receving Bill - Paper&Paperless,Refund,Remote,Return Box,Service Availablity,Service Issue,Signal Issue,Smart Tv,Speed Issue,Streaming,Tv Not Working,Tv Setup,Twc Id,Update,Upgrade Plan-Internet,Voice Mail,Wifi Password
Account Disabled,0.350801164091,-1.29054327721,-1.16811012121,-0.999875609324,-0.999944326347,-0.999251056739,-0.970494864959,-0.99621617549,-0.999641316147,-1.01247766701,-0.999798599468,-1.09070819381,-0.99973604812,-0.999941083081,-1.13487814647,-1.00782576034,-0.999455789305,-0.885656910833,-1.01220985932,-1.00024042973,-0.999927080675,-0.99981025561,-0.999771852282,-1.62631026579,-0.972019208145,-0.998483300126,-0.994377332214,-0.68075186016,-1.01538114518,-0.912281382633,-0.960808468843,-0.999979487369,-0.99943674882,-1.01353926397,-1.22306049176,-1.00026816289,-0.999862834855,-0.999971503302,-0.999065983851,-1.04361188267,-1.02022631214,-1.13272719563,-0.999905829594,-0.999960096469,-1.00464505119,-1.30199197204,-1.02751408671,-0.996606527353,-0.956105836184,-0.999892052505,-0.995605134065,-1.09444764662,-1.02834009563,-1.16813176091,-1.36914017658,-1.10075033985,-0.999647333089,-0.984487161925,-1.06277523282
Email Issue,-1.15482309434,-0.942104201427,-0.995807086886,-1.00848705625,-1.00001029776,-0.993019646235,-1.73842300127,-0.982265704529,-1.0131398097,-0.995077629069,-1.93289524119,-1.61685524567,-1.52857816294,-1.08499811389,-1.22813702252,-0.999887977233,-0.999928579989,-1.58880016941,-0.996998833497,-1.61917563612,-1.00000440341,-1.00457423228,-0.999981039559,-1.10547516255,0.45381142214,-0.974712831585,-0.987286720312,-0.734808554955,-1.03017562822,-1.09941976326,-0.982587700929,-1.00000980425,-0.996865931856,-1.3082299846,-1.00650459357,-0.999959791338,-0.999996991696,-1.03790740721,-0.993729108512,-0.968163848916,-1.03897714113,-0.999608284545,-1.08184336603,-1.00159600091,-1.00365687964,-1.83070924763,-1.1784318171,-1.01283347479,-1.09154380259,-1.05729736311,-1.49109242171,-0.999927454109,-1.02578689173,-1.03824582955,-0.988297332541,-0.918807164331,-1.02739973823,-0.999911029313,-1.07796780831
Cable Issue,-1.26518881958,-0.997571364388,-1.13744637123,-1.04355030843,-1.14546003393,-0.999264855483,-1.61948360995,-0.87490512631,-1.37519959552,-1.17920026465,-0.999957099107,-0.785564387534,-0.110939702718,-0.999992016318,-1.07871658095,-1.56513876395,-1.05081161915,-0.869934708433,-1.00401951402,-0.997328819716,-0.999993126667,-0.992325742222,-1.0607075389,-0.967830203654,-0.976970988835,-0.98367022223,-0.894978968932,-0.92627176348,-1.01879547779,-1.18190664052,-0.880253391634,-1.04384365234,-1.09530384865,-1.04767477627,-1.00087673922,-1.00613095857,-1.00174676897,-1.0343817858,-1.5023338191,-1.15380467341,-0.969119788541,-0.953748074337,-0.999987375005,-1.05704754068,-1.00597763241,-1.41689394115,-0.989872467693,-0.894662015623,-0.814941518803,-1.00378097795,-0.997596378087,-0.9891140715,-0.935529634795,-0.977646108308,-1.17255797495,-0.990582433108,-1.09105852493,-0.999889616145,-1.0683936023
Cable Box Not Working,-1.02087571889,-0.961984790785,-1.1242095906,-1.0477125323,-0.999987962073,-0.972778999454,-1.94156685866,-0.93347157405,-0.958433578637,-1.00856638528,-1.57916391013,0.170694069502,-1.00546068203,-1.11713782382,-1.03638273938,-1.03199815257,-1.0430013704,-1.03607266826,-0.997716670122,-1.23790167526,-0.999971259802,-1.01621737343,-0.999924283068,-0.894984010931,-0.980898537689,-0.999546001961,-0.982437361408,-0.977789178204,-1.01636078572,-1.11035797135,-0.935666667626,-1.00000212742,-0.998909744153,-1.00788681524,-1.2940772833,-1.00234838873,-0.998496344497,-0.999991978714,-1.4617364205,-1.11967627858,-0.995701172641,-0.868700776579,-0.999968517069,-0.999989607571,-0.984339284519,-1.52686421663,-1.06459618485,-0.998251689249,-0.805755150863,-1.03882528546,-0.958145006783,-1.1346807886,-1.00337508786,-0.984921012713,-1.00165768897,-1.08443429986,-0.958777768477,-0.993331708201,-1.0796789454
Modem Setup,-2.13451729519,-0.999092502924,-0.996850716227,-1.00267600706,-1.06260987243,-0.996374242512,-1.0536543293,-0.98052824556,-0.998796502652,-0.989751640585,-1.04618001133,-1.15875581004,-1.68711158133,-0.999997915796,-1.2471653024,-1.0397407578,-1.00111546854,-1.04238314763,-1.12083844016,-1.00000570589,-1.0505126857,-0.993880985016,-1.00000420342,-1.23130060532,-1.29695249957,-0.993842341599,-0.975721945191,-1.09491615351,-1.02711727522,-0.921523350964,0.303496439344,-1.00956523802,-0.999979923807,-1.02703179034,-1.03428215702,-0.988711893562,-1.00094883645,-1.11117286458,-0.983603537083,-1.0342480847,-0.977148790875,-0.670818328715,-0.999999384247,-1.01316770039,-1.04643866011,-0.974885823618,-2.48863200918,-0.969482883195,-0.982615809672,-1.16433188223,-0.927698810402,-1.02539222219,-1.19378810513,-1.17016106916,-1.26887679607,-1.00481415444,-0.984728623527,-1.7094556959,-0.999356900683
Internet Not Working,-1.27999127275,-1.14918938672,-1.0569799089,-1.00144189225,-1.15815832001,-0.998949795214,-1.03828859722,-0.989611514146,-0.99891128157,-0.990526020755,-1.16912440649,-1.30144896419,-1.61215628969,-1.3250488645,-1.10192677842,-0.993734053159,-1.01604456886,-0.979937245377,-0.998811989638,-0.993719442736,-1.89559899327,-0.978843777726,-1.00001130149,-1.23456478612,-0.989102006639,-0.972984329885,0.292607691801,-0.994437631952,-1.44476253727,-1.01330678581,-1.16456280687,-1.01862315349,-1.13338132764,-1.61122700195,-0.997836491662,-0.995840893298,-0.999530552774,-1.08628667824,-1.65856399318,-1.20441288073,-0.93610363986,-0.983360005462,-1.01427261163,-1.02396447703,-1.51121780443,-1.79746454738,-0.963320348839,-0.960001482969,-0.979888154658,-0.99891944322,-0.629684938544,-0.989116392141,-1.08078442343,-1.03454274824,-1.25890551627,-0.990855849658,-0.93524272482,-0.999938387522,-1.08424175861
Details Of Existing Plan,-0.99827089782,-0.973841710233,-1.05069315856,-0.998236098476,-0.862922901308,-0.989644747418,-1.42791645488,-0.947793679242,-0.99516906508,-0.997617981414,-0.996720732248,-1.11395999952,-0.995233413519,-0.998888057024,-1.02331611453,-1.00035820015,-0.98852892634,-0.932041690514,-0.999004748052,-0.993712467982,-0.998523006808,0.36465907816,-0.996826016269,-1.04375512267,-0.954721600601,-1.30895905293,-1.21785432082,-0.376957155103,-0.998430051423,-1.06122942153,-0.904913567527,-0.999459110314,-0.990353933133,-1.15070001864,-0.997514290203,-0.996706478057,-0.998017639909,-0.99949539507,-0.984951632905,-1.02987878929,-1.00861668083,-1.00519027639,-0.998328934193,-0.998999965264,-1.00541859106,-1.30199197204,-1.02607003779,-0.963461157827,-1.11683065228,-0.998957874308,-1.05876351926,-0.995414745936,-1.02086586085,-0.647224931152,-0.994301397431,-0.996822860032,-1.00593758596,-0.991095126498,-0.999988671164
Login Issue,-0.98221520475,-0.937520251105,-0.986674897182,-0.996793116992,-0.997840363545,-0.978640404769,-0.994324360017,-0.88992337372,-0.989752776526,-0.990920331271,-0.99451749353,-0.964088566789,-0.980268097284,-0.998163305115,-1.02331611453,-0.997961530237,-0.984052170269,-0.853699160203,-0.997451624776,-0.984473620281,-0.99754588136,-0.980099961162,-0.993393720043,-0.987344248206,-0.891705088413,-0.957419787296,-0.839696669349,-0.729601128691,-0.997968321731,-1.06122942153,-0.825783711919,-0.999074176015,-0.983959379231,-0.999092312248,-0.9939912235,-0.991485794641,-0.995750832851,-0.999154742695,-0.972424718578,-0.988792440547,-0.969452490184,-0.962753097384,-0.997203275873,-0.998314235494,-0.994483461346,-1.30199197204,-0.982191493715,-0.863131724608,-0.922799434704,-0.996524836231,-0.859292323145,-0.978967523495,-0.977997512634,-0.982207270805,-0.992619943781,-0.989505376397,-0.982873114841,-0.981471390407,-0.999978285818
Login Issue,-0.809132770125,-0.755202189633,-0.882098341735,-1.0078127464,-1.00678933611,-1.74747426842,-1.95609293616,-1.51733328777,-1.15610721769,-1.01939306915,-1.52634134012,-1.89574342689,-2.08474677093,-1.07564026174,-1.4281626616,-1.00424552411,-1.03199129215,-1.77962627129,-0.992960568911,-1.35092193014,-1.00174688282,-1.01664494327,-1.00467829774,-1.29209112996,-0.652261507329,-1.03431735874,-1.37770471091,0.170665956246,-1.18742495559,-1.20232918511,-1.05989587748,-1.00067047344,-1.0075306648,-1.54788313476,-0.999458265484,-1.01220972384,-1.01304289079,-1.02994186115,-1.45500812685,-1.05889887262,-1.14156120744,-1.15473150992,-1.05329603052,-1.00670239949,-1.0586649601,-1.60501584688,-1.31391653303,-1.09507125625,-1.23214030937,-1.03603337519,-1.34695165271,-1.01165280764,-1.24918593166,-1.31357494726,-1.1652891244,-0.866300663411,-1.07579687953,-1.59666201463,-0.998661261849
Speed Issue,-1.61236929909,-1.16552767863,-1.04505008786,-1.00127739485,-1.00090366015,-1.00857307897,-1.01652787542,-1.7667949446,-1.15676208486,-1.17130265965,-1.00218849822,-1.34285161698,-1.25643864473,-1.06170874563,-1.03073434134,-1.01294181777,-1.02480555633,-1.06178157049,-1.14283497426,-1.0062364736,-1.26545345548,-1.00721068802,-1.00267262269,-0.993226573391,-1.04170093221,-2.13691525605,-2.25149229811,-1.31982065166,-1.01435005366,-1.07456900606,-2.0137868159,-1.00038954953,-1.00642660672,-1.60199727235,-1.01237887694,-1.00806660229,-1.0016929248,-1.00958389471,-1.00256992568,-1.09156319795,-1.02946133112,-1.17914381508,-1.00115863127,-1.01129568817,-1.0355219101,-1.30310428065,-1.63739511124,-1.04294852651,-1.13916650507,-1.00142183242,1.83752044391,-1.00356844512,-1.08838701161,-1.11027364514,-1.00613977288,-1.07111510907,-0.998042547663,-1.00738533381,-1.0745482777
Speed Issue,-1.91247465778,-1.21852906503,-1.06954707735,-1.00463708105,-1.15763752446,-1.01089925579,-1.06671886816,-1.23486577287,-1.07661927681,-1.07812617125,-1.15914928165,-1.35094964414,-1.9209523266,-1.28048901047,-1.20968237835,-1.01780078914,-1.02320730719,-1.10372479,-1.07098326552,-1.00513251817,-1.75018146165,-0.986262611059,-1.00424735531,-1.31221271141,-1.22480658118,-1.41907358889,-0.380279038327,-1.21698823418,-1.36328686804,-0.927606537498,-0.717255859534,-1.02020304303,-1.11296362402,-1.61710816228,-1.02581481566,-0.997638725031,-1.00288617246,-1.13261734557,-1.51385267907,-1.211681498,-0.949881692426,-0.825602579105,-1.01279634211,-1.03184675289,-1.4226794769,-1.50376958927,-2.09739654446,-1.03438957358,-1.08634372471,-1.0919295272,-0.145745387295,-1.01614489865,-1.2080432017,-1.15309594651,-1.35217874988,-1.0130156469,-0.939135956463,-1.40263546006,-1.08177748752
Login Issue,-0.686705487837,-0.70694667494,-0.943541572341,-1.0022362368,-1.00588173924,-2.0033352319,-1.59738100274,-1.53255877022,-1.1748124406,-1.10912529016,-1.01486696019,-1.60297303156,-1.82662379933,-1.02374015779,-1.29191024403,-0.987337616601,-1.0353672359,-1.56668345514,-1.00418820166,-1.00298303778,-1.11873786854,-1.00864129837,-1.00390438506,-1.20706652339,-1.33096880599,-1.04532595349,-1.30103191809,0.024228107646,-1.13084350144,-1.14430203126,-1.01846562372,-1.01213824699,-1.00810025101,-1.33374824893,-1.00390766835,-1.01392620614,-1.01133240108,-1.03302400578,-1.06914355627,-0.988303258582,-1.09281383331,-1.13286222422,-1.00653955811,-1.02825750181,-1.07687445087,-1.31581135156,-1.38548813468,-1.02261698292,-1.11442165836,-1.00462337013,-1.12543679086,-1.02134033984,-1.32804332549,-1.32525355473,-1.19284328398,-0.899151113718,-1.11024749433,-1.67752918279,-0.99423133981
Login Issue,-0.98221520475,-0.937520251105,-0.986674897182,-0.996793116992,-0.997840363545,-0.978640404769,-0.994324360017,-0.88992337372,-0.989752776526,-0.990920331271,-0.99451749353,-0.964088566789,-0.980268097284,-0.998163305115,-1.02331611453,-0.997961530237,-0.984052170269,-0.853699160203,-0.997451624776,-0.984473620281,-0.99754588136,-0.980099961162,-0.993393720043,-0.987344248206,-0.891705088413,-0.957419787296,-0.839696669349,-0.729601128691,-0.997968321731,-1.06122942153,-0.825783711919,-0.999074176015,-0.983959379231,-0.999092312248,-0.9939912235,-0.991485794641,-0.995750832851,-0.999154742695,-0.972424718578,-0.988792440547,-0.969452490184,-0.962753097384,-0.997203275873,-0.998314235494,-0.994483461346,-1.30199197204,-0.982191493715,-0.863131724608,-0.922799434704,-0.996524836231,-0.859292323145,-0.978967523495,-0.977997512634,-0.982207270805,-0.992619943781,-0.989505376397,-0.982873114841,-0.981471390407,-0.999978285818
Login Issue,-0.98221520475,-0.937520251105,-0.986674897182,-0.996793116992,-0.997840363545,-0.978640404769,-0.994324360017,-0.88992337372,-0.989752776526,-0.990920331271,-0.99451749353,-0.964088566789,-0.980268097284,-0.998163305115,-1.02331611453,-0.997961530237,-0.984052170269,-0.853699160203,-0.997451624776,-0.984473620281,-0.99754588136,-0.980099961162,-0.993393720043,-0.987344248206,-0.891705088413,-0.957419787296,-0.839696669349,-0.729601128691,-0.997968321731,-1.06122942153,-0.825783711919,-0.999074176015,-0.983959379231,-0.999092312248,-0.9939912235,-0.991485794641,-0.995750832851,-0.999154742695,-0.972424718578,-0.988792440547,-0.969452490184,-0.962753097384,-0.997203275873,-0.998314235494,-0.994483461346,-1.30199197204,-0.982191493715,-0.863131724608,-0.922799434704,-0.996524836231,-0.859292323145,-0.978967523495,-0.977997512634,-0.982207270805,-0.992619943781,-0.989505376397,-0.982873114841,-0.981471390407,-0.999978285818
Login Issue,-0.98221520475,-0.937520251105,-0.986674897182,-0.996793116992,-0.997840363545,-0.978640404769,-0.994324360017,-0.88992337372,-0.989752776526,-0.990920331271,-0.99451749353,-0.964088566789,-0.980268097284,-0.998163305115,-1.02331611453,-0.997961530237,-0.984052170269,-0.853699160203,-0.997451624776,-0.984473620281,-0.99754588136,-0.980099961162,-0.993393720043,-0.987344248206,-0.891705088413,-0.957419787296,-0.839696669349,-0.729601128691,-0.997968321731,-1.06122942153,-0.825783711919,-0.999074176015,-0.983959379231,-0.999092312248,-0.9939912235,-0.991485794641,-0.995750832851,-0.999154742695,-0.972424718578,-0.988792440547,-0.969452490184,-0.962753097384,-0.997203275873,-0.998314235494,-0.994483461346,-1.30199197204,-0.982191493715,-0.863131724608,-0.922799434704,-0.996524836231,-0.859292323145,-0.978967523495,-0.977997512634,-0.982207270805,-0.992619943781,-0.989505376397,-0.982873114841,-0.981471390407,-0.999978285818
Login Issue,-0.98221520475,-0.937520251105,-0.986674897182,-0.996793116992,-0.997840363545,-0.978640404769,-0.994324360017,-0.88992337372,-0.989752776526,-0.990920331271,-0.99451749353,-0.964088566789,-0.980268097284,-0.998163305115,-1.02331611453,-0.997961530237,-0.984052170269,-0.853699160203,-0.997451624776,-0.984473620281,-0.99754588136,-0.980099961162,-0.993393720043,-0.987344248206,-0.891705088413,-0.957419787296,-0.839696669349,-0.729601128691,-0.997968321731,-1.06122942153,-0.825783711919,-0.999074176015,-0.983959379231,-0.999092312248,-0.9939912235,-0.991485794641,-0.995750832851,-0.999154742695,-0.972424718578,-0.988792440547,-0.969452490184,-0.962753097384,-0.997203275873,-0.998314235494,-0.994483461346,-1.30199197204,-0.982191493715,-0.863131724608,-0.922799434704,-0.996524836231,-0.859292323145,-0.978967523495,-0.977997512634,-0.982207270805,-0.992619943781,-0.989505376397,-0.982873114841,-0.981471390407,-0.999978285818
Home Wifi,-0.991129111003,-1.20404016791,-1.11236926309,-1.00000796003,-1.032511332,-0.999935378902,-1.44383584185,-1.04814404647,-1.23056095012,-0.983832563282,-0.999975038258,-1.17417092719,-1.49604333399,-0.99998481188,-1.07868757893,-1.70876452667,-1.01778889238,-1.4428539638,-1.17188987239,-0.999150089441,-1.00000064002,-0.97919760314,-0.999989051872,-1.57969543792,-0.989157611525,0.458632744834,-0.890919287296,-0.983634057306,-1.01940238182,-1.17935690694,-0.918118449091,-1.00000995832,-1.22564679885,-1.2923684772,-1.0354558811,-1.00474327894,-0.999975783114,-1.07663322422,-0.990095290823,-1.13559606985,-0.972272739163,-0.93929455057,-0.999993162066,-1.00000328081,-1.03196904419,-1.16270371036,-1.18351673001,-0.991622756666,-0.973191665203,-1.00045455133,-0.96958827334,-1.01167643234,-1.13192138378,-1.23529727357,-1.14273209696,-0.994756068935,-1.03684307741,-0.999916348056,-0.940489132696
Login Issue,-0.98221520475,-0.937520251105,-0.986674897182,-0.996793116992,-0.997840363545,-0.978640404769,-0.994324360017,-0.88992337372,-0.989752776526,-0.990920331271,-0.99451749353,-0.964088566789,-0.980268097284,-0.998163305115,-1.02331611453,-0.997961530237,-0.984052170269,-0.853699160203,-0.997451624776,-0.984473620281,-0.99754588136,-0.980099961162,-0.993393720043,-0.987344248206,-0.891705088413,-0.957419787296,-0.839696669349,-0.729601128691,-0.997968321731,-1.06122942153,-0.825783711919,-0.999074176015,-0.983959379231,-0.999092312248,-0.9939912235,-0.991485794641,-0.995750832851,-0.999154742695,-0.972424718578,-0.988792440547,-0.969452490184,-0.962753097384,-0.997203275873,-0.998314235494,-0.994483461346,-1.30199197204,-0.982191493715,-0.863131724608,-0.922799434704,-0.996524836231,-0.859292323145,-0.978967523495,-0.977997512634,-0.982207270805,-0.992619943781,-0.989505376397,-0.982873114841,-0.981471390407,-0.999978285818
Login Issue,-0.98221520475,-0.937520251105,-0.986674897182,-0.996793116992,-0.997840363545,-0.978640404769,-0.994324360017,-0.88992337372,-0.989752776526,-0.990920331271,-0.99451749353,-0.964088566789,-0.980268097284,-0.998163305115,-1.02331611453,-0.997961530237,-0.984052170269,-0.853699160203,-0.997451624776,-0.984473620281,-0.99754588136,-0.980099961162,-0.993393720043,-0.987344248206,-0.891705088413,-0.957419787296,-0.839696669349,-0.729601128691,-0.997968321731,-1.06122942153,-0.825783711919,-0.999074176015,-0.983959379231,-0.999092312248,-0.9939912235,-0.991485794641,-0.995750832851,-0.999154742695,-0.972424718578,-0.988792440547,-0.969452490184,-0.962753097384,-0.997203275873,-0.998314235494,-0.994483461346,-1.30199197204,-0.982191493715,-0.863131724608,-0.922799434704,-0.996524836231,-0.859292323145,-0.978967523495,-0.977997512634,-0.982207270805,-0.992619943781,-0.989505376397,-0.982873114841,-0.981471390407,-0.999978285818
Speed Issue,-1.6239709971,-1.20174178632,-1.05669468573,-1.00202709711,-1.0252824738,-1.00516351096,-1.03437040117,-1.54824173956,-1.20678881362,-1.24194001242,-1.01981843025,-1.09737965811,-1.4430089467,-1.08351396643,-1.11850723196,-1.01460205581,-1.00538123298,-1.06734217475,-1.0588103243,-1.00479722424,-1.10993660358,-0.984197211175,-1.00203220603,-1.08365602901,-1.15044539754,-2.19729296252,-1.85549307731,-1.10781965008,-1.02454661238,-0.949936998221,-1.10311455973,-1.00405239967,-1.00494083037,-1.38486460717,-1.02884510871,-1.00274334497,-1.00167905799,-1.05651263969,-0.996939250869,-1.0975299374,-0.977790476552,-0.870309140911,-1.00090403379,-1.02013619964,-1.01995705914,-1.17499838521,-2.42957706797,-1.01360314154,-1.19347620697,-1.06565777768,0.752646573213,-1.00802160037,-1.15419794257,-1.13325462234,-1.10795611999,-1.03556582399,-0.960518857003,-1.28440376744,-1.04900754299
Caller Id,-1.19404169635,-0.916834753248,-1.0140729457,-1.00240422992,-1.00038196157,-1.11018640855,-1.10313446401,-1.01439817894,-1.00171972193,-0.999790072912,-1.29050122471,-1.02287590708,-1.00578563317,-1.03116873966,0.891810908106,-1.08936138293,-1.00438049436,-1.09748376294,-1.06482285284,-1.16390487349,-1.00445309406,-1.00344391903,-1.00112672528,-1.03479339417,-1.15349552401,-1.0070078296,-1.16190769234,-1.07720288612,-1.01762133785,-1.07221152169,-1.00726741202,-1.00015306034,-1.00269780089,-1.01599304175,-1.01716383075,-1.00158896379,-1.00071561668,-1.02989900644,-1.46676467829,-1.08195439894,-1.11160652284,-1.01944719056,-1.00046668449,-1.00029738964,-1.02799436322,-1.30199197204,-1.18985204691,-1.07201326132,-1.1627838999,-1.00141209813,-0.993920702332,-1.01528054847,-1.11244057708,-1.08997078832,-0.994818800983,-1.0384222412,-1.00354809221,-1.00219515238,-1.02903713173
Phone Not Working,-1.01763746653,-0.915480202784,-1.15080399786,-0.998370167045,-1.00003226283,-1.30828551869,-0.966920293333,-0.893478172301,-1.01470207018,-1.20137975116,-1.02405620227,-1.06686620753,-0.999765958217,-0.999015002209,-0.97635995792,-0.970467072604,-1.00245508362,-1.15623286284,-1.02203940668,-1.00201992462,-1.24937939299,-0.995616714181,-0.999090700161,-0.996141222309,-0.871999021848,-0.990601195922,-0.923948542079,-0.946017776079,-0.976241335619,-0.973170482777,-0.906123182642,-1.02453440619,-0.999971091047,-1.02356873483,-1.01895288661,-1.00407510512,-1.00001005855,-1.04932133343,-0.0929528084616,-0.832579954991,-0.932207113349,-0.996306555481,-0.99999327129,-1.0488702287,-1.03984090078,-1.31875402894,-1.32609764181,-0.877420076955,-0.907461670094,-1.00183315666,-1.13587222611,-1.02364066913,-1.18314299152,-0.984289447039,-0.993364119769,-0.980893791176,-1.10508720646,-0.993102863013,-1.07076057194
Speed Issue,-1.69611575983,-1.11885668435,-1.03892351751,-1.00209447512,-1.09413683785,-1.0076669495,-1.0311015078,-1.4080196716,-1.00619733533,-0.985776889328,-1.10186728404,-1.53237147744,-1.50650698082,-1.19240651459,-1.07196616368,-1.01170255552,-1.03579962836,-1.04379315723,-1.14720206129,-1.00231950132,-1.74700060249,-1.01013111682,-1.00259826602,-1.13921023277,-1.03334158258,-1.27189691973,-0.943840738421,-1.34354365645,-1.26723319666,-1.09302891643,-1.74670350129,-1.01135460816,-1.08487111657,-1.71889441807,-1.00108335242,-1.00227827577,-1.00136125299,-1.05121517647,-1.3939028981,-1.1553694991,-1.01126841996,-1.1941318233,-1.00950828184,-1.01478907437,-1.3401255351,-1.59419843065,-0.99985454883,-1.02976305245,-0.994458522849,-1.0007190627,0.911355821884,-1.00320018943,-1.08594092238,-1.09122280011,-1.15899622986,-1.04747765011,-0.990003657776,-1.00711730545,-1.09170023369
Speed Issue,-1.02913563186,-1.03167526242,-0.992165936698,-1.0036994716,-1.08168868708,-1.63572285144,-1.46055780155,-1.80086174687,-1.26448814336,-1.15594443474,-1.08981301867,-1.47944989222,-1.87401442371,-1.22392199872,-1.18892162167,-0.989536654771,-1.03713602809,-1.39237885085,-1.00365187615,-1.00145307584,-1.51852644491,-0.983268506472,-1.00476876945,-1.14357008376,-1.02843637206,-1.85808440178,-1.02051088664,-0.796269335506,-1.22240994763,-1.06080811384,-1.58346641407,-1.01013523943,-1.07755253087,-1.5698255166,-1.0077253975,-1.01043988485,-1.00257138628,-1.05999068768,-1.64315037322,-1.16904233699,-1.03348680155,-1.00905998475,-1.00929347975,-1.02408478093,-1.29065121919,-1.55464303676,-1.71585737392,-1.06228751696,-1.16440144565,-1.00260454218,0.332003711497,-1.00153294348,-1.22125013293,-1.30928533219,-1.27734146364,-0.975694856904,-0.976438395113,-1.50308826793,-1.07612366406
Speed Issue,-1.32852384226,-1.27356382317,-1.08663167231,-1.00217510135,-1.09938706903,-1.00792726436,-1.03594582506,-1.48180807825,-1.17708300201,-1.20462675139,-1.10752268492,-1.22253668167,-1.53125201219,-1.27375246466,-1.07844375283,-0.995521874722,-1.01642049544,-1.05101911818,-1.0092611456,-1.00233148043,-1.63477963733,-0.978197333341,-1.00265518245,-1.14171697504,-1.0370470062,-2.00979353441,-0.953234661031,-1.0942222906,-1.28910647484,-0.98339246186,-1.65017059967,-1.01197837429,-1.08951697022,-1.69920411498,-1.01257228647,-1.00470298305,-1.00141111924,-1.06477982061,-1.41688019477,-1.20040166315,-0.953203821168,-0.994513117855,-1.0100482118,-1.02789054432,-1.32061864048,-1.61186534878,-1.69833313896,-1.01593442659,-1.16864737091,-1.00074582859,0.677971708775,-0.994490087416,-1.11979659715,-1.08048903192,-1.16425612356,-1.02441683397,-0.933569727582,-1.00738236701,-1.09437912758
Dail Tone Issue,-1.33945117832,-1.02946354297,-1.08716568277,-1.00262831917,-1.03585799099,-1.16106632357,-1.01927037674,-1.02172876808,-1.01349223418,-1.09947829606,-1.13555275431,-1.13161314463,-1.25833438207,-1.03895782869,-1.07368678403,-1.01032576487,-1.01405181543,-1.1814380744,-1.04261315115,-1.01064822541,0.00416025958067,-1.02770520361,-1.003982192,-1.09259375925,-1.08631813507,-1.01931469457,-0.982396087991,-1.17908948332,-1.05904195965,-0.991363965157,-0.995194256522,-1.01699347338,-1.02640627696,-1.09055604952,-1.02152606732,-1.00478832695,-1.00305536957,-1.06238982131,-0.276175982267,-1.04467499625,-1.00581883125,-1.00387328167,-1.00362107217,-1.03069209937,-1.09460952033,-1.28573971144,-1.54086037267,-1.02524028333,-1.05461511242,-1.04453568669,-1.27006556037,-1.03058242221,-1.16094388348,-1.06158744809,-1.10019386529,-1.00142134307,-1.0606284814,-1.18803580082,-1.04381812461
Home Wifi,-0.991129111003,-1.20404016791,-1.11236926309,-1.00000796003,-1.032511332,-0.999935378902,-1.44383584185,-1.04814404647,-1.23056095012,-0.983832563282,-0.999975038258,-1.17417092719,-1.49604333399,-0.99998481188,-1.07868757893,-1.70876452667,-1.01778889238,-1.4428539638,-1.17188987239,-0.999150089441,-1.00000064002,-0.97919760314,-0.999989051872,-1.57969543792,-0.989157611525,0.458632744834,-0.890919287296,-0.983634057306,-1.01940238182,-1.17935690694,-0.918118449091,-1.00000995832,-1.22564679885,-1.2923684772,-1.0354558811,-1.00474327894,-0.999975783114,-1.07663322422,-0.990095290823,-1.13559606985,-0.972272739163,-0.93929455057,-0.999993162066,-1.00000328081,-1.03196904419,-1.16270371036,-1.18351673001,-0.991622756666,-0.973191665203,-1.00045455133,-0.96958827334,-1.01167643234,-1.13192138378,-1.23529727357,-1.14273209696,-0.994756068935,-1.03684307741,-0.999916348056,-0.940489132696
Modem Setup,-2.13451729519,-0.999092502924,-0.996850716227,-1.00267600706,-1.06260987243,-0.996374242512,-1.0536543293,-0.98052824556,-0.998796502652,-0.989751640585,-1.04618001133,-1.15875581004,-1.68711158133,-0.999997915796,-1.2471653024,-1.0397407578,-1.00111546854,-1.04238314763,-1.12083844016,-1.00000570589,-1.0505126857,-0.993880985016,-1.00000420342,-1.23130060532,-1.29695249957,-0.993842341599,-0.975721945191,-1.09491615351,-1.02711727522,-0.921523350964,0.303496439344,-1.00956523802,-0.999979923807,-1.02703179034,-1.03428215702,-0.988711893562,-1.00094883645,-1.11117286458,-0.983603537083,-1.0342480847,-0.977148790875,-0.670818328715,-0.999999384247,-1.01316770039,-1.04643866011,-0.974885823618,-2.48863200918,-0.969482883195,-0.982615809672,-1.16433188223,-0.927698810402,-1.02539222219,-1.19378810513,-1.17016106916,-1.26887679607,-1.00481415444,-0.984728623527,-1.7094556959,-0.999356900683
