sessionId,lineText,lineBy,L2,L3,lineNum,issueLine
ID1236028023,I need to reset my TWC.com account but I can not,2,,Account Info,1,1
ID1236033791,My account has been disabled....trying to log in to see my bill.,2,,Account Disabled,1,1
ID1236037771,Non of my channels are displaying in HD,2,,Channel Issue,1,1
ID1236038492,wifi not working and light is not on modem,2,,Home Wifi,1,1
ID1236039857,Can't remember Username/Password,2,,Login Issue,1,1
ID1236039858,Picture  and sound has been breaking up for 1 month..I rebooted to no avale,2,,Signal Issue,1,1
ID1236039866,trying to setup an email account but cannot log in,2,,Email Issue,1,1
ID1236042534,How do I download and install the free antivirus program offered by twc?,2,,Anti Virus,1,1
ID1236043207,"download ok, upload .1 (no upload)   choppy/slow internet",2,,Speed Issue,1,1
ID1236043842,having troubles with my WIFI,2,,Home Wifi,1,1
ID1236045169,Will you help me reset or get picture on TV?  Just haves snow.,2,,Signal Issue,1,1
ID1236047107,"I installed and activated the new modem Arris TG1672G, and the phone doesn't work, phone light is not on, also the new modem wifi isn't working. I had to plug in our old router to get wifi access.",2,,Phone Not Working,1,1
ID1236053263,I was locked out of my TV web app,2,,App Issue,1,1
ID1236057775,"Internet so slow, why???",2,,Speed Issue,1,1
ID1236058369,I have not used my account in a while. I would like to register for HBO Go. I can't remember what my username is and I can't remember what my password is. I would like help.,2,,Login Issue,1,1
ID1236059078,too slow,2,,Speed Issue,1,1
ID1236059102,By any chance are you able to help me locate my cable internet email that is requested when you try to download McAfee,2,,Email Issue,1,1
ID1236059832,trying to login and pay my bill,2,,Login Issue,1,1
ID1236065263,Does Motorola SB5101U SURFboard Modem is compatible with TWC Internet?,2,,Purchase Modem,1,1
ID1236069857,I want to watch TV with my computer.,2,,Online Tv Issues,1,1
ID1236072281,How do I set up voicemail on my phone?,2,,Voice Mail,1,1
ID1236072835,Cable Box Exployer 8300HDC box boots changes channels but does nothing else,2,,Signal Issue,1,1
ID1236073413,My Showtime Channel isn't working,2,,Channel Issue,1,1
ID1236073974,voice and picture are not in sync,2,,Signal Issue,1,1
ID1236073977,"I think I need to buy a new modem - I was wondering what speed download is supported by my ""standard"" internet plan?",2,,Purchase Modem,1,1
ID1236075228,"I am unable to turn on the closed captions: that option doesn't appear under ""settings.""",2,,Tv Setup,1,1
ID1236078809,I am a new Business and i dont know how to get into our new Email.,2,,Email Issue,1,1
ID1236079429,Why is my account disabled?,2,,Account Disabled,1,1
ID1236083535,what is the highest band with available for my address,2,,Service Availablity,1,1
ID1236085919,how do i program my remote to new tv,2,,Remote,1,1
ID1236085923,My landline phones get busy signals when I dial out and if I call my landline number I get voice mail but phones do not ring,2,,Voice Mail,1,1
ID1236087074,"I blocked off inappropriate things by arriss firewall and was thinking, can you change the message it shows? Currently it shows ""Website Blocked By Firewall""",2,,Internet Not Working,1,1
ID1236088888,Unlock my account. Dont know password,2,,Login Issue,1,1
ID1236089455,my wifi password is showing  wrong,2,,Wifi Password,1,1
ID1236090580,Hi there!  Can you reset my cable box for me?  Audio is out on all channels but 'mute' is not activated.,2,,Channel Issue,1,1
ID1236092920,why is my account disable,2,,Account Disabled,1,1
ID1236094076,I'm trying to confirm time warner appt for tomorrow,2,,Appointment,1,1
ID1236095810,i just received a new box per a free upgrade.  it looks exactly the same as the modem the tech guy put in last month.  how do i know if they are the same?,2,,Purchase Modem,1,1
ID1236095821,On Turbo plan but download speed poor,2,,Speed Issue,1,1
ID1236097626,Whagt is my TWC modem password,2,,Wifi Password,1,1
ID1236097631,Why can't I see channels?,2,,Channel Issue,1,1
ID1236098258,cannot remember my password nor my answer ti the security question,2,,Login Issue,1,1
ID1236098820,I keep getting error 106 that on demand is not available and to try again later,2,,Odc-Not Working,1,1
ID1236099401,trouble logging in to hbo go,2,,Login Issue,1,1
ID1236099431,hello new modem to set up,2,,Modem Setup,1,1
ID1236099477,why is my internet so slow,2,,Speed Issue,1,1
ID1236100008,How do I log in and download McAfee,2,,Anti Virus,1,1
ID1236102397,Not able to log on,2,,Login Issue,1,1
ID1236103520,i forgot my password to my wifi and i want to connect a device to it. how can i find out what my password is to my ubee,2,,Wifi Password,1,1
ID1236105130,why my internet so slow,2,,Speed Issue,1,1
ID1236105689,We're sorry. The username you entered doesn't match our records. Please try again,2,,Login Issue,1,1
ID1236106216,Email does not work,2,,Email Issue,1,1
ID1236106731,"Getting a ""CABLE BOX IS NOT AUTHORIZED"" message",2,,Signal Issue,1,1
ID1236106733,what is my password & how do obtain close caption,2,,Login Issue,1,1
ID1236107318,"Trying to log on to TW online to watch a Walking Dead episode and I can't sign on HELP!!! Thanks, Penelope",2,,Online Tv Issues,1,1
ID1236108411,How long do I have to wait till my username is unlocked,2,,Account Disabled,1,1
ID1236111650,need to reset account password,2,,Login Issue,1,1
ID1236112663,Recurring Internet Outages,2,,Speed Issue,1,1
ID1236115806,cant get showtime on demeand on ipad,2,,App Issue,1,1
ID1236116329,I can't get my cable box to come on,2,,Cable Box Not Working,1,1
ID1236119958,I ordered a Tuning Adapter and still have not received it.,2,,Digital Adapter,1,1
ID1236122025,THERE IS NO SOUND FROM MY CABLE BOX,2,,Signal Issue,1,1
ID1236123045,The TWC website says I need an eMTA provided by TWC if I am installing my own cable modem for phone service. How do I get the eMTA ?,2,,Modem Setup,1,1
ID1236124569,I can't get the remote to take the coeds,2,,Remote,1,1
ID1236125087,want to change my password,2,,Login Issue,1,1
ID1236127325,I am interested in having some additional wired ethernet jacks installed in my house.  is this a service you can provide?,2,,Appointment,1,1
ID1236128343,I can not use internet now,2,,Internet Not Working,1,1
ID1236128916,upload speed is slowing down,2,,Speed Issue,1,1
ID1236129465,I CANT GET MY CODE TIO WORK,2,,Twc Id,1,1
ID1236130073,"I'm considering buying a new digital tv set, but I'm not sure I have the correct service for it.",2,,Purchase Modem,1,1
ID1236130577,How do I take another remote (8790L) and set it up for a different TWC box,2,,Remote,1,1
ID1236131108,why  my account has been disabled  ive only used it once,2,,Account Disabled,1,1
ID1236131114,my  wifi has stopped,2,,Home Wifi,1,1
ID1236132127,What happen to my Flat Screen TV's when you pull the plug on January 20th?,2,,Service Issue,1,1
ID1236134021,I'm unable to turn on my cable with the remote.,2,,Remote,1,1
ID1236134498,"how do I get a TV menu with channels.  When I hit ""guide"" nothing happens",2,,Remote,1,1
ID1236134928,With the Standard plan if i buy my own modem do i need to pay the addition 10.94 for wifi?,2,,Bill Related,1,1
ID1236134957,Cannot get Ch. 131 any more.  I get the channels around it after installing new TV.,2,,Channel Issue,1,1
ID1236135402,"I want to be able to watch cable on my laptop. It says I have a username and password already set up, but I have no clue what it is or if I have set things up to be able to view cable on-line.",2,,Streaming,1,1
ID1236135405,Why do I not have my movie channels yet?,2,,Channel Issue,1,1
ID1236141214,"How to I find "" How To Train Your Dragon 2 HD"" in ""on Demand""m ?",2,,Odc-Not Working,1,1
ID1236142967,"Getting a ""CABLE BOX IS NOT AUTHORIZED"" message",2,,Signal Issue,1,1
ID1236145056,I have no Channel Lineup and this has been out for the last two weeks,2,,Channel Issue,1,1
ID1236146284,I purchased a modem that does not have eMTA. How can I get eMTA ?,2,,Purchase Modem,1,1
ID1236150815,"Password forgot, account disabled?",2,,Login Issue,1,1
ID1236158178,My internet speed is currently below 5 mb/s,2,,Speed Issue,1,1
ID1236158534,I have an ilive soundbar and want to program my remote to it. I have looked through the codes and quick set up with no success,2,,Remote,1,1
ID1236161140,"i am suppose to have at least 20 mbps, but every night it slows down last night it was .27 mbps,now it it so slow it won't load speed test page!!!!",2,,Speed Issue,1,1
ID1236163717,my modem does not work,2,,Modem Setup,1,1
ID1236164103,set up   email account,2,,Email Issue,1,1
ID1236165121,ICANT GET NMY CODE TIO WORK,2,,Login Issue,1,1
ID1236166249,Requesting account info for my daughter's Time Warner setup,2,,Account Info,1,1
ID1236169752,can you please tell me how to turn off power save on my set top box?,2,,Cable Box Not Working,1,1
ID1236170113,how do i watch my TWC on multiple TV's,2,,Multiple Tv,1,1
ID1236170117,activate modem,2,,Modem Setup,1,1
ID1236172570,My internet is EXTREMELY slow,2,,Speed Issue,1,1
ID1236174037,changing or resetting wifi pw,2,,Wifi Password,1,1
ID1236174680,Forgot my wifi p/w.,2,,Wifi Password,1,1
ID1236174996,unable to log into my TWC ID account,2,,Login Issue,1,1
ID1236175382,why wont my dvr manager work,2,,Dvr Issue,1,1
ID1236176089,Trying to sign in to be able to watch Satisfaction from USA,2,,Login Issue,1,1
ID1236178260,I can't watch TV on my laptop,2,,Online Tv Issues,1,1
ID1236179603,"The cable modem I have has recently stopped working with increasing frequency. I purchased a new cable modem that I would prefer to use, but it does not sync up with my TW Internet. Per the instructions, I am told I may need to provide the mac & serial number to you so that it can connect. Is this something you can help me with tonight?",2,,Modem Setup,1,1
ID1236179953,How do i add a channel to an existing list?,2,,Channel Issue,1,1
ID1236185040,I need ot know how to set up antivirus,2,,Anti Virus,1,1
ID1236186221,Is the internet service down in the Austin area currently?,2,,Internet Not Working,1,1
ID1236186817,Slow internet speeds,2,,Speed Issue,1,1
ID1236187077,does twc required a social to complete an order,2,,Purchase Modem,1,1
ID1236187935,just paid bill 30 min ago. internet and one cable box was restored but the dvr box will not reset or show picture screen says s0900,2,,Payment Status,1,1
ID1236190027,Router Questions,2,,Modem Setup,1,1
ID1236190825,What time is my appointment this Sunday?,2,,Appointment,1,1
ID1236190835,cant login,2,,Login Issue,1,1
ID1236191059,How can I change my wifi name and password?,2,,Wifi Password,1,1
ID1236193029,i jusy bought a new TV and i want to line the remote control,2,,Remote,1,1
ID1236193247,"I have a new modem I would like to install, but I am unable to get a connection when it's plugged in. Can you help me?",2,,Modem Setup,1,1
ID1236198264,How do I add or delete channels to a favorites list. I looked it up but I don't have this heart icon it mentions online.,2,,Remote,1,1
ID1236200412,need user id  and a password,2,,Login Issue,1,1
ID1236201019,new digital adapter,2,,Digital Adapter,1,1
ID1236201054,Can I have someone install internet tomorrow on Saturday? Even if i registered for a self-install kit?,2,,Appointment,1,1
ID1236201485,how do i snyc my new Tv to remote,2,,Remote,1,1
ID1236201983,How can i unblock my account?,2,,Account Disabled,1,1
ID1236203332,What do I need to watch tv using Roku or a Samsung smart tv?,2,,Tv Setup,1,1
ID1236204622,hi i would like to to connect my twc remote to my tv the only problem is that it is connected to my previous tv,2,,Remote,1,1
ID1236204819,my phone is saying that is out of area reach or base can you tell me why?,2,,Phone Not Working,1,1
ID1236208818,My TWC account has been locked.,2,,Account Disabled,1,1
ID1236210019,Activating modem,2,,Modem Setup,1,1
ID1236212971,i am not able to use my remote to change channels on the cable box. i can turn on and off tv only. what do i do?,2,,Remote,1,1
ID1236215888,how long does it take to download initial application on hdcablebox: mine has been going 45 minutes so far?,2,,Cable Box Not Working,1,1
ID1236216043,how do I unlock my account?,2,,Account Disabled,1,1
ID1236216445,"my e-mail states ""Your account has been suspended. Please contact Customer Service.""",2,,Email Issue,1,1
ID1236216707,compatability issue of the new arris router,2,,Modem Setup,1,1
ID1236218491,"I cannot connect on the internet through my laptop. It is telling me to activate the moderm which is lready working. When I accept the terms and conditions to continue it tells me there is a problem to chat with an agent. Well here I am, I don't know what the problem is. ",2,,Modem Setup,1,1
ID1236220719,i was given authorization to use my arris tg1672 router. i get on the wifi signal but it says no connection.,2,,Home Wifi,1,1
ID1236222370,I forgot the password of the WIfi and I can not login to my account,2,,Wifi Password,1,1
ID1236224149,having a hard time setting up my modom to connect to the internet,2,,Modem Setup,1,1
ID1236225338,"Upgraded to Ultimate Internet 300, activated new recommended modem (SB6183) and not achieving speeds even close to promised",2,,Speed Issue,1,1
ID1236225343,No internet access,2,,Internet Not Working,1,1
ID1236225843,"We have always had HBO, Showtime, Starz and Cinemax in October I went to switch my modem at a Time Warner store.  The gentleman tried to bundle my package.  Months later I was told I was not eligible for the bundle and my service was discontinued without my knowing.  I then contacted Time Warner and was told my services would be restored completely.  I just returned to NY to find I have no premium stations.",2,,Details Of Existing Plan,1,1
ID1236230189,why my tv will not go to 1080 it is on 480p it is a new tv,2,,Signal Issue,1,1
ID1236230191,router issue,2,,Modem Setup,1,1
ID1236235171,reset password,2,,Login Issue,1,1
ID1236241274,"Can't change the channel, stuck on channel 3",2,,Channel Issue,1,1
ID1236243646,Internet Speed Fast at system boot 15Mbs - immediately slows to 2Mbst,2,,Speed Issue,1,1
ID1236244721,No On Demand,2,,Odm,1,1
ID1236249383,Reference Chat ID number:4383507092.  Problem is Worse!!  Download now 1.6mbs,2,,Speed Issue,1,1
ID1236259694,how to check twc wifi internet speed without connecting your laptop directly to your modem or router,2,,Speed Issue,1,1
ID1236260547,internet is down. Is there an area outage? Any ETR?,2,,Internet Not Working,1,1
ID1236261752,Forgot my Wifi Password,2,,Wifi Password,1,1
ID1236265858,Cable Box not working,2,,Signal Issue,1,1
ID1236271266,"REMOTE WORKS WITH BOX ONLY FOR VOLUMN, CHANNELS, MUTE, LAST, ALSO IT WILL NOT TURN OFF BOX",2,,Remote,1,1
ID1236272373,"I can watch TV Japan now, so problem is resolved and no need to have technician's visit on Dec. 2nd",2,,Appointment,1,1
ID1236274993,"I have the problem that I cannot watch the television program of the channels of 223 ""NHK World"" and 1500 ""TV Japan"" from last Wednesday. Please tell me what method can I do in my appartment.",2,,Channel Issue,1,1
ID1236278036,dvr box   need code for ARRIS box,2,,Dvr Issue,1,1
ID1236278851,trying to buy but need help,2,,Purchase Modem,1,1
ID1236278859,Problems with cable box,2,,Cable Box Not Working,1,1
ID1236282939,I'm having trouble logging in using my TWC ID and Password,2,,Login Issue,1,1
ID1236284558,"trying to install new modem from TWC. went through everything and final screen reads ""Please wait while we validate activation"" for last five minutes.",2,,Modem Setup,1,1
ID1236284987,Supposed to have turbo but seems I have the slowest-every day low pricw,2,,Speed Issue,1,1
ID1236284988,I forgot new password,2,,Login Issue,1,1
ID1236287617,my on demand channels are not working account number  8150130031878313,2,,Odc-Not Working,1,1
ID1236290715,wifi not working,2,,Home Wifi,1,1
ID1236292119,can you check and see what my plan has for internet download and up load? I amentertaining purchaseing a new router,2,,Details Of Existing Plan,1,1
ID1236294409,New dvr box,2,,Dvr Issue,1,1
ID1236294859,How do I set up Wifi,2,,Home Wifi,1,1
ID1236294875,I can't access my remote DVR,2,,Dvr Issue,1,1
ID1236297637,status of internet repair in 03906,2,,Service Availablity,1,1
ID1236297639,Picture Tiling/Pixilation,2,,Signal Issue,1,1
ID1236299664,Unable to manage home phone on My TWC VoiceZone,2,,Phone Setup,1,1
ID1236300577,The form to request a call back for transfering service due to a move is not submitting. Should I just call the 1-800 number instead? Are they available weekends?,2,,Chhange Address - My Move,1,1
ID1236303082,Need a TWCID,2,,Twc Id,1,1
ID1236304149,modem reset,2,,Modem Setup,1,1
ID1236304172,Appointment,2,,Appointment,1,1
ID1236306796,"hello. My interent speed has been very slow since last night, its less than 2 mbps",2,,Speed Issue,1,1
ID1236307854,how do I find out my wifi password?,2,,Wifi Password,1,1
ID1236309953,On Demand not available for some channels,2,,Odc-Not Working,1,1
ID1236310997,connected but no internet access,2,,Internet Not Working,1,1
ID1236314233,i do not have my account number,2,,Account Info,1,1
ID1236316975,Someone from TW was supposed to be at our house last Wednesday to program our new remote. No one showed up. Can we get rescheduled?,2,,Appointment,1,1
ID1236317509,Internet Down a Lot,2,,Internet Not Working,1,1
ID1236317521,How much am i paying,2,,Bill Related,1,1
ID1236318014,App not working,2,,App Issue,1,1
ID1236320729,"Even though I'm connected to my home network, the TWC app is telling me I'm not and won't allow me to access all channels. How can I fix this?",2,,App Issue,1,1
ID1236322557,I can't get my camera to work,2,,Home Wifi,1,1
ID1236324262,just took the sppe test and my donload speed is 1.09,2,,Speed Issue,1,1
ID1236324860,no show for my appointment,2,,Appointment,1,1
ID1236325401,I just had my router/modem replaced from the Ubee to the Arris.  I would like to request that the Arris be put into Bridge mode.,2,,Modem Setup,1,1
ID1236327262,How do I change my network name and password?,2,,Modem Setup,1,1
ID1236327281,"Hi.  I am looking at my bill and see I am charged $10 a month for something called Ultimate 100 upgrade which is supposed to give me speeds of 100 Mbps, but I barely get 20.",2,,Speed Issue,1,1
ID1236327847,I need to upgrade so I get lifetime channels and history,2,,Change Package,1,1
ID1236330188,My cable box DVR is no longer recording.  Can just bring it to the local TWC store to get a replacement?,2,,Dvr Issue,1,1
ID1236330792,I am trying to sign on to my account and it telling me it has been diabled,2,,Account Disabled,1,1
ID1236331970,Please reset my cable box,2,,Signal Issue,1,1
ID1236335536,i just bought a cable card which I dont have the right equipment for.  Can I exchange it for a cable box at one of your locations today?,2,,Cable Box Not Working,1,1
ID1236336119,"hi, i would like to see if they are any bundles available now so i can save some money? right now i pay around $113 a month?",2,,Purchase Modem,1,1
ID1236336124,i registered for starz an depic and ondemand for those channels and i dont' have access to them,2,,Channel Issue,1,1
ID1236336765,Wifi not carrying through house,2,,Home Wifi,1,1
ID1236338077,I locked my account.,2,,Login Issue,1,1
ID1236339431,"I Would like to find out what my internet speed is, and how much would it be if I wanted to switch to the fastest Internet speed you offer",2,,Upgrade Plan-Internet,1,1
ID1236344062,internet issues,2,,Internet Not Working,1,1
ID1236345289,where do I find how to setup email on austin.rr instead of TWC mail,2,,Email Issue,1,1
ID1236345297,about on demand,2,,Odm,1,1
ID1236345923,"""No Signal"" from cable box",2,,Signal Issue,1,1
ID1236346568,I forgot my username and password,2,,Login Issue,1,1
ID1236350392,Cannot log into NBC Sports Extra,2,,Streaming,1,1
ID1236351693,why have the channels changed and where are the encore channels?,2,,Channel Issue,1,1
ID1236351704,My Account login is disabled,2,,Login Issue,1,1
ID1236353473,"My DVR keeps going into some type of rebooting. It loses my shows one moment then there back a couple hours later, and now after it just reset and I just powered it back on I have NO sound. This is very irritating",2,,Dvr Issue,1,1
ID1236353474,activitaing modem,2,,Modem Setup,1,1
ID1236356048,I made a login but its not letting me use it,2,,Login Issue,1,1
ID1236357887,how do i reset my password. i forgot the answer to the security questions as well,2,,Login Issue,1,1
ID1236358517,i need to give your company my mac address,2,,Modem Setup,1,1
ID1236359093,can't order movies on demand. keep getting currently unavailable,2,,Odm,1,1
ID1236360239,ver bad speed,2,,Speed Issue,1,1
ID1236360244,is the c6300 modem compatible with my service?,2,,Purchase Modem,1,1
ID1236360253,on demand is not working.  I keep getting,2,,Odm,1,1
ID1236362199,All channels have audio problems,2,,Channel Issue,1,1
ID1236362820,"Im trying to register, but i don't have my bill handy",2,,Bill Related,1,1
ID1236364740,help with first time installation,2,,Tv Setup,1,1
ID1236364742,how do i change my network name,2,,Modem Setup,1,1
ID1236365994,One Demand Error,2,,Odc-Not Working,1,1
ID1236368358,very bad speed,2,,Speed Issue,1,1
ID1236370254,Why am I seeing Error 032 when selecting On Demand shows?,2,,Odc-Not Working,1,1
ID1236372141,I want to create a new ID in the TWC account but I don't know the number associate to my account,2,,Account Info,1,1
ID1236372150,Need to activate my new cable modem,2,,Modem Setup,1,1
ID1236372752,Need a tech to hook up TV cable,2,,Appointment,1,1
ID1236373478,technician coming?,2,,Appointment,1,1
ID1236375266,One of my channels keeping pixelating,2,,Channel Issue,1,1
ID1236375905,Locked out,2,,Account Disabled,1,1
ID1236377754,hi there I'm trying to set up my tv for the internet,2,,Smart Tv,1,1
ID1236380805,I need to know my wifi key.,2,,Wifi Password,1,1
ID1236382055,my phone is not working,2,,Phone Not Working,1,1
ID1236383988,my upload speed is way too slow,2,,Speed Issue,1,1
ID1236385303,too slow internet,2,,Speed Issue,1,1
ID1236385307,Cable box not working.,2,,Signal Issue,1,1
ID1236385956,why will it not let me create a email acct. and it does not recognize my phone number. it has no problem at billing time.,2,,Email Issue,1,1
ID1236389206,the speed is too slow,2,,Speed Issue,1,1
ID1236391686,"cable box frozen on mutiple reboots..message is ""APP""",2,,Signal Issue,1,1
ID1236392965,My remote DVR access is not working.  I have rebooted the s,2,,Dvr Issue,1,1
ID1236392973,i am getting error code 032 when i try to go onto on demand to view movies. can u reset my service please,2,,Odm,1,1
ID1236396345,Why my internet is slow?,2,,Speed Issue,1,1
ID1236396356,"need to activate my modem, my order number is 2003025176",2,,Modem Setup,1,1
ID1236397055,I want to log onto espn3,2,,Login Issue,1,1
ID1236397064,Box does not turn on.,2,,Cable Box Not Working,1,1
ID1236400947,cannot get multiple household members on-line - help,2,,Home Wifi,1,1
ID1236402856,My email has been suspended?,2,,Email Issue,1,1
ID1236403541,Why is On Demand is 'currently unavailable',2,,Odm,1,1
ID1236404120,Not able to get online,2,,Internet Not Working,1,1
ID1236406113,cant log onto AMC,2,,Login Issue,1,1
ID1236406769,very upset about technician,2,,Service Issue,1,1
ID1236406783,Is there any problem with internet service in the 10024 area. I am not getting anything close to my rated 300Mbps. It is showing down around 5mbps. i have restatrted my modem and two computers. This has been going on for about 24hrs.,2,,Internet Not Working,1,1
ID1236407401,internet has been slow these past 10 days,2,,Speed Issue,1,1
ID1236409345,My on demand isn't working. I'm getting error 032.,2,,Odm,1,1
ID1236410634,Having problems with my email account,2,,Email Issue,1,1
ID1236413125,How do I turn Call ID Blocking on?,2,,Caller Id,1,1
ID1236415019,purchased movie from yesterday not working,2,,Odm,1,1
ID1236415702,My remote isn't working properly,2,,Remote,1,1
ID1236415711,"I have just connected a new modem, ARRIS DG1670A, TWC provided me. I have succeeded in the interetconection with cable, but not WiFi. when I try to connect to WiFi, the system asks me about the password. However, all the passwords I think of have been rejected. I need your help.",2,,Home Wifi,1,1
ID1236417675,I need to be transfred to David Grayson for technical support.,2,,Appointment,1,1
ID1236419670,Cannot login to TWC,2,,Login Issue,1,1
ID1236419674,"my account has been locked, too many attempts to log in",2,,Account Disabled,1,1
ID1236420318,password/username doesn't work,2,,Login Issue,1,1
ID1236421686,i've had a few different time warner cable accounts and I can't find my login for my current account.  I want to use HBO Go and watch ESPN but I need a login and password to do so.,2,,Login Issue,1,1
ID1236423526,I can't remember what my wifi password is.,2,,Wifi Password,1,1
ID1236423539,question about technician,2,,Appointment,1,1
ID1236424161,internet is restricted to most devices on wifi,2,,Home Wifi,1,1
ID1236426063,Is there a way to move my emails over from AT&T,2,,Email Issue,1,1
ID1236428730,"my ACCOUNT HAS BEEN CLOSED, PLEASE HELP",2,,Account Disabled,1,1
ID1236428731,can't get espn3 to allow me to view,2,,Channel Issue,1,1
ID1236430108,Need help setting up an email subaccount on MS Outlook.,2,,Email Issue,1,1
ID1236430137,Why is my internet so slow?,2,,Speed Issue,1,1
ID1236430161,Installing Wifi,2,,Home Wifi,1,1
ID1236430796,My DVR isn't working,2,,Dvr Issue,1,1
ID1236434893,rebooting box - 1AO1 error,2,,Cable Box Not Working,1,1
ID1236434896,forgot username and password,2,,Login Issue,1,1
ID1236436846,speeds are wrong,2,,Speed Issue,1,1
ID1236437501,Can I get a new remote control?,2,,Remote,1,1
ID1236437512,they keep saying Im useing the wrong  username,2,,Login Issue,1,1
ID1236438107,i just added cable to our service and was having trouble signing on to TWC TV,2,,Login Issue,1,1
ID1236438140,I thought the antivirus was free for us?,2,,Anti Virus,1,1
ID1236439480,TV not allowing me to buy movies on demand,2,,Odm,1,1
ID1236439484,ow do i program favorite channels on my remmote?,2,,Remote,1,1
ID1236441396,I have switched cell phones and cannot get my email on the new phone.  Can you help?,2,,Email Issue,1,1
ID1236442651,internet has been slow these past 10 days,2,,Speed Issue,1,1
ID1236443283,Where do we send an email?,2,,Email Issue,1,1
ID1236443930,How to turn on the wireless router in the Arris DG 1670 modem,2,,Home Wifi,1,1
ID1236443935,Failed login attempts has locked my account.,2,,Login Issue,1,1
ID1236444621,"I have a new modem, how do I get it set up?",2,,Modem Setup,1,1
ID1236444628,I need to order a record of my phone history for a specific period of time.,2,,Call History,1,1
ID1236447810,I purchased a new TV and cannot receive digital channels.  How can I fix that?,2,,Signal Issue,1,1
ID1236448448,Does TWC have the cuttlery channel and the western channel?,2,,Channel List,1,1
ID1236449738,how do i program the remote for the new samsung tv.  i tried the codes and they did not work,2,,Remote,1,1
ID1236462646,"My TV says ""No signal. Check the external input or select another input using the INPUT button""...This is after I watched a dvd...don't know how to get back to the main TV. Please and thank you!",2,,Signal Issue,1,1
ID1236463247,Wifi does not appear to work properly,2,,Home Wifi,1,1
ID1236471300,trying to connect my wifi,2,,Home Wifi,1,1
ID1236471927,Why do we have a technician coming out tomorrow?,2,,Appointment,1,1
ID1236471951,Would a Modem by Motorola SBV5220 be acceptable in your current promotion for internet?,2,,Modem Setup,1,1
ID1236478887,box and remote not working properly,2,,Remote,1,1
ID1236482772,not able to get on internet,2,,Internet Not Working,1,1
ID1236491131,wifi not active,2,,Home Wifi,1,1
ID1236491152,TV Station pixelation,2,,Signal Issue,1,1
ID1236514299,i had an install appointment set up for today and no one came,2,,Appointment,1,1
ID1236518457,how to set up my email on a smart phone,2,,Email Issue,1,1
ID1236535085,For some reason my primetime on demand is not working can you please help,2,,Odm,1,1
ID1236561610,unable to create the twc internet account,2,,Update,1,1
ID1236608759,No TV. Cable box flashes 2d.,2,,Signal Issue,1,1
ID1236658970,i need to reset my password for my account and,2,,Login Issue,1,1
ID1236930300,can you remotely reset my internet connection?,2,,Internet Not Working,1,1
ID1236931435,"i tried to reset password, says my acct is locked",2,,Login Issue,1,1
ID1236935653,I can't log into my email. I don't know my password and my challenge question is not working either.,2,,Login Issue,1,1
ID1236938510,"we can not receive the phone.  We reset the modem, but it does not help.  It drops very often.  What I can do?",2,,Phone Not Working,1,1
ID1236944720,My connection is suddenly running very slowly today. I've rebooted the modem three times and the computer also. I have purged all caches. Is there a problem in my area? This is causing me serious problems.,2,,Speed Issue,1,1
ID1236945829,My Motorola wireless modem.  I can't locate my WEP key.  I'm trying to find this because my wireless printer will not connect to my computer so I can print.,2,,Home Wifi,1,1
ID1236946965,phone not working,2,,Phone Not Working,1,1
ID1236947574,I recently moved and my TWC ID is no longer active,2,,Account Disabled,1,1
ID1236949998,"How do I keep my computer from Aw, snap~ whenever I attempt to play any games or go onto another page?",2,,Account Info,1,1
ID1236952361,"Is BBC America avilable in HD on TV? I can see it on the computer using your AP.........Thanks, Kevin",2,,Channel List,1,1
ID1236952906,I don't know my username nor password for my TWC account,2,,Login Issue,1,1
ID1236957602,I want to create an accont  but I cannot remember if I already did?,2,,Login Issue,1,1
ID1236958284,"Hello, We have reported Internet connectivity issues this morning and have been told that TWC will call when the issues are fixed. The question is how long will we have to wait?",2,,Internet Not Working,1,1
ID1236958856,getting this error: We cannot activate your modem because the device conflicts with the services on your account. Chat with a live agent or contact Time Warner Cable at 1-855-490-6693 for assistance.,2,,Modem Setup,1,1
ID1236961083,Slow internet,2,,Speed Issue,1,1
ID1236961622,Need to reschedule technician appointment,2,,Appointment,1,1
ID1236962203,upgrading my internet speed,2,,Upgrade Plan-Internet,1,1
ID1236962838,how can i see what the internal addresses are of the computers connected to my home LAN,2,,Modem Setup,1,1
ID1236962839,Want an appt for an agent to come out to my home,2,,Appointment,1,1
ID1236962857,"my box is not working , it is frozen",2,,Cable Box Not Working,1,1
ID1236963420,"Recently bought a Samsung Smart TV and have installed the TWC TV App. However, there is a login error ""Error: 1103."" How do I correct this?",2,,Smart Tv,1,1
ID1236964542,"My account is locked because I've tried logging in too many times. Please unlock it for me, thank you.",2,,Account Disabled,1,1
ID1236967453,FYI....Suggest you STOP advertising both Prime in DEmand as well as movies on Demand...Tried all weekend to access.....no luck.....went out and purchased  a movie we were interested in viewing and gave up on Demand,2,,Odm,1,1
ID1236967955,I am locked out of my account,2,,Account Disabled,1,1
ID1236968532,My account has been disabled because I can't remember my password. Can you reset my password? Thanks.,2,,Login Issue,1,1
ID1236974211,lost password,2,,Login Issue,1,1
ID1236975467,I cannot log into my email. I even rest the password,2,,Login Issue,1,1
ID1236976003,Modem router combinations that I can purchase,2,,Purchase Modem,1,1
