Client,sessionId,lineNum,lineText,lineBy,L2,L3_old,L3,issueLine
Target,INT-va1appin05-1445112832564-45548,1,i have 2 items in my cart from a wedding registry Cart number XXXX-XXXX-3270 I keep getting an error page when I try to proceed to checkout. I want to pay with my Target card and have it shipped to the registry address. I am on the Target website. I do not have an account other than my credit card. I am signed in as a guest. Target credit card. sure,2,,Browse: Oops,Website Issue,1
Target,INT-va1appin05-1445114665516-45739,1,"I need buy a suitcase, but why cuoldn't complete order",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin05-1445122100109-46463,1,"Hi Phil, I'm trying to place an order but when I click the check out button I'm getting an Error:item null notification, can you tell me what this means? Thank you!. ""when I click the """"proceed to checkout"""" button (sorry I told you wrong earlier) that's when the error notification appears, it's items off a registry, but I can't get to the checkout page to tell you the number"". ""ok thank you very much for your help, have a good night Phil!""",2,,Checkout: Oops,Website Issue,1
Target,INT-va1appin05-1445124344730-46655,1,"I'm having technical issues with your website. ""I am trying to proceed to checkout and it either takes me to a page that says """"Oh no!"""" and sends me back home, or it says """"system test failure"""""". i just hit refresh and it logged me out and says i have to log in. But every time I log in it takes me back to the log in page. ""alright, let me try that"". i'm trying to figure out how to delete those cookies. safari",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin05-1445127838382-46943,1,"I am purchasing some items on-line and have changed the first two locations for in-store pick up but the third item is not allowing me to change the store.. The on=line message states that the site is having problems.. ""I am not logged in - I am just on the """"open"""" web site."". ""If I place the order, can someone behind the scenes change the pick up location for the last items?""",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin05-1445137086720-47596,1,it is saying somethings wrong in the one and two of the process of paying for the tv or nsomething. one and two it said in the process. I already did that when having the last problem. XXXX-XXXX-4138. ok. magnavox 32 inch tv dvd combo,2,,Browse: Oops,Website Issue,1
Target,INT-va1appin06-1444962465310-32186,1,"Trying to place an order, but it won't go thru. I think I got the wrong acct #. I'll try again. ""looks like the card went thru, but the promo code didn't...can you help with that?"". nevermind. I'm done. :)",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin06-1444967946795-32690,1,"im trying to email my cart to my sister but every time i do, it just stays at the loading page. it never completes. well.. im hoping you could tell me why thats happening... or if you can fix it. ""no. i'd like to email my cart, so i could show my sister. its my birthday soon and id like to show her what i want."". why is it on your site then?. theres a link on your site saying thats an option.. yes. i just made one.",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin06-1444968251868-32715,1,"help, i need to add another item but see no continue shopping option. the target logo has a sign in written next to it. O.K.. ""i don't want to create an account i just want to order, i might even have an account because I use the target red card VISA"". I think I've finally succeeded I'm at the payment section. thanks for your assistance",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin06-1445006858019-35604,1,"sites telling me to confirm my security code... done it 4 times, and it keeps coming back. I'm 2 seconds away from not buying.. Please reference your cart number : XXXX-XXXX-5333. xxx@xxxx. I've put in my email and my security code 4 times. Every time hit complete order it kicks me right back.. ok",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin06-1445012697470-36535,1,Having trouble with the security code for my American Express Card. XXXX-XXXX-5743. 2 gift cards. No.. I can use a different card. thankss..,2,,Browse: Oops,Website Issue,1
Target,INT-va1appin06-1445022275996-38021,1,on line ordering and a shirt comes up in stock pickup at store my store but won't load to purchase?. no there is not. XXXX-XXXX-5629 but it's not in there. it won't load into cart. flannel. flannel plaid shirt large mossimo supply co,2,,Browse: Oops,Website Issue,1
Target,INT-va1appin06-1445030744759-39243,1,"Hi, I have a 551.22 dollar order (lots of baby gear to get) in my cart. ""however, every time I hit """"proceed to checkout"""" it loads for a while then says """"oops, something went wrong"""""". this has been very frustrating. i need to place this order asap. XXXX-XXXX-0533. Dec Products Car Bottle Warmer",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin06-1445032885566-39512,1,Hi - I keep trying to check out from my cart and I am getting the following message when I click 'proceed to checkout': Error: null is not an object (evaluating 'data.loginFormAction').. I am using Safari. I am working on it I do not have Google Chrome I have Firefox. Ok I'll try it and if it doesn't work I'll send a chat message again,2,,Browse: Oops,Website Issue,1
Target,INT-va1appin06-1445045118122-40805,1,I keep entering my security code and email address and it keeps rejecting it and I do not know why!! I am very frustrated ordering from Target.,2,,Browse: Oops,Website Issue,1
Target,INT-va1appin06-1445051549228-41299,1,"hi, i am having an issue getting my order to go through. its asked me 4 times to confirm my security code on the back of my card and also asked for my email the same. ""yes, i even went back through and reentered my payment mentod"". method*. XXXX-XXXX-2897. ""wild hearts cant be broken movie, boys straight jean-dark 12 boys epic gamer graphic tee"". a gift card and a debit card",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin06-1445054637646-41498,1,"My order is not going through, it keeps saying ""opps, an exception occurred"". ""great, thank you"". ""yes, and my info is already saved into the account so all it requires from me is my pin to complete the order"". XXXX-XXXX-1571. xxx@xxxx. red card",2,,Checkout: Oops,Website Issue,1
Target,INT-va1appin06-1445054873445-41510,1,"Hi....I've put my cc sec code in several times and it keeps asking that I do it again....... Don't have one. ""This order isn't that important. I think I'll let it go, but thank you."". good night",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin06-1445102339473-44369,1,"I cannot check out. I get a message saying unable to set property login form action. ""ok, I'll see if that works.""",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin06-1445103910774-44546,1,"Hi Garry, I'm trying to order a TV online, with pick up at my local store, but it keeps signing me out right after it says there's a problem with my payment method. ""I'm not sure if I'm doing something wrong entering the info, because there is plenty of funds available for the purchase"". XXXX-XXXX-9871. xxx@xxxx. ""Of course, thank you"". Understood. Do I need to sign out first or does that matter?",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin06-1445105707288-44744,1,I have been trying to complete an online order and it repeatedly keeps asking for my Email and my security code and will not process my order.. No I was checking out as a guest cant remember that info for sure. ok maybe,2,,Browse: Oops,Website Issue,1
Target,INT-va1appin06-1445108079156-45015,1,hey kevin - trying to check out and having trouble - is it my pin?. yes. ok,2,,Browse: Oops,Website Issue,1
Target,INT-va1appin06-1445111711540-45429,1,I try to check out but when I get to review my order screen it won't let me advance. it asks for my email and to confirm my security code. I enter both but then it erases and asks again. XXXX-XXXX-5035. xxx@xxxx. ok i will try,2,,Checkout: Oops,Website Issue,1
Target,INT-va1appin06-1445114419023-45715,1,"Hi Kevin. I am really frustrated with the Target site right now. I am trying to make a purchase and it keeps bouncing me around in circles. Eventually it sends me to a ""something went wrong"" page and I never get to make my purchase.. Thanks.. Yes. I am logged in and it keeps asking me to log in again.. I will try that. I will just open a chat again if it still doesn't work.",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin06-1445116913121-45974,1,"I want to continue shopping, but I am being forced to check out.. ""Continue shopping link is in small print on the bottom of the page, have a good one.""",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin06-1445119330713-46215,1,"Hi,I am trying to place an order and it keeps saying an exception occurred?. I put in my correct Target Card number and my Pin. Yes. You're Welcome. ""Okay, I put in a promo code that I got for $10 off but if I do not complete the order (because of the error) and try again later I can still use that code correct?"". Oh sorry!",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin06-1445120226647-46300,1,I'm trying to buy something in a gif registry but the email and security code of my c card number keeps coming up and it won't take. I checked with my c card people nothing is on hold. are you there,2,,Checkout: Oops,Website Issue,1
Target,INT-va1appin06-1445126633833-46856,1,i've entered the security code and email address for store pickup and it won't complete order,2,,Checkout: Oops,Website Issue,1
Target,INT-va1appin06-1445134805582-47457,1,"Hi Aden,. I am trying to have something shipped to store and when I choose that option it keeps cycling around and I can't check out.. It has happened both in Chrome and Safari.. Now I can't choose pick up in store at location I would like. It is saying limited stock but a few minutes ago I could get that far.. http://www.target.com/p/girls-overalls-vintage-wash/-/A-XXXX-XXXX-68. 4046",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin07-1445003435195-35079,1,"I am wanting to look at my delivery dates and options on my subscription list and I cannot access. When I click on manage my account, manage subscriptions is not there. Everything else is (orders, redcard, etc, manage address, etc., etc.). xxx@xxxx Kathy Stewart. That's fine.. I did that.. No. I just don't have the option to get to manage subscriptions.. ""No., but I will try. Just a moment.""",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin07-1445008933578-35936,1,"Hi, trying to complete my order but keep getting error message: ""bad request""",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin07-1445011296918-36308,1,I am trying to complete my order and it keeps asking for the above.. So I can't place an order now?,2,,Browse: Oops,Website Issue,1
Target,INT-va1appin07-1445036897146-39974,1,I am to the review part and I confirmed my security code and clicked complete order and it wont let me do anything else. I dont see an error message..when I click it send it right back to the same page. no im in google chrome. i just refreshed reentered my email and security code and clicked complete order and still come right back to the same screen. XXXX-XXXX-7065. I have 1 norpro metal deluxe can crusher,2,,Browse: Oops,Website Issue,1
Target,INT-va1appin07-1445039370504-40259,1,"trying to check out , stuck on review 4 times. XXXX-XXXX-7160. digital frame and cards. 4 each. I don't know how to do that. ok",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin07-1445050462763-41215,1,"Hi - I am trying to place an order and it doesn't seem to be going through - not sure why. can you assist me in placing the order?. ""no, I haven't - I am using Safari - is that one problematic?""",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin07-1445051008112-41261,1,PENNY. I am having a really difficult time ordering online and on the phone. I almost had my order somplete and it wouldn't let me finish entering the payment info. And now it appears to have sold out...Perhaps I can get it in another color. can you help me place this order?. It kept making me enter the security code over & over.. XXXX-XXXX-3884,2,,Browse: Oops,Website Issue,1
Target,INT-va1appin07-1445051776844-41313,1,"hi kevin. ok. ""keeps telling me to verify 3 digit security code and when i do it won't accept it, keeps wanting the old code not my new one on the account"". no. let me sign in ok?",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin07-1445107884069-44988,1,wont let me complete order - keeps asking to put in security code and email. Cart # XXXX-XXXX-3572. yw. xxx@xxxx. not at all. k hang on,2,,Browse: Oops,Website Issue,1
Target,INT-va1appin07-1445108105647-45015,1,"I want to order a lamp and have it shipped to the store, but that feature isn't working.. ""I don't see an item number, Threshold 3 Arm Arc Floor Lamp"". ""They have 2, one is $108, I want the one for $90, i don't know what the difference is."". ""Yes, that's it!"". 93065. ""I did that, it said there was a problem and they were working on it, maybe it is fixed now??""",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin07-1445120734503-46343,1,"Hi Stanley, Placing an online order and everything is correct including my pin but I am getting an error msg?",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin07-1445121899286-46445,1,"hello, I am on the website trying to make a purchase for pick up. I enter payment info, click confirm and complete and it keeps returning me to the billing section.. yes. ""it has my saved card info, which i updated before clicking on confirm"". ""ok, thank you"". logging out now",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin07-1445127282896-46898,1,"hi, I am trying to see if you have the 50's girl pet costume in large. I was able to add a med to my cart.. Fifties Girl Pet Costume. store item number is 083-xx/xxxx. Large. is that tcin? That is XXXX-XXXX-25. upcXXXX-XXXX-3250",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin08-1445009266621-35990,1,I gave all the info to finish the order and it keeps asking me for the sec code on the card and e-mail address. It won't let me go further. The info is all correct.. ok. XXXX-XXXX-5505. xxx@xxxx. No problem. ok thanks,2,,Browse: Oops,Website Issue,1
Target,INT-va1appin08-1445014418276-36802,1,"The error message I get when trying to chagne the lcoation is ""Something went wrong. We're working on the problem and should have it fixed shortly. Please wait a few minutes and try again."". I have received this message for over 2 hours.. Can you change the location for me in my cart? I must run to another meeting right now.. patchwork quilt - only item. total is $65.49. ""of the winston-salem store? my guess is 27104, 27105 or 27106 - it is your University Store""",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin08-1445018338738-37396,1,"placing order for store pickup...getting ""bad request'. i'LL GO TO THE STORE",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin08-1445022026282-37984,1,it keeps asking me to put in my email and conform the security code over and over.. *confirm. what can i do to complete my order?,2,,Browse: Oops,Website Issue,1
Target,INT-va1appin08-1445024441369-38343,1,"TTHe website isn't working.. I am trying to checkout and use promo codes and it won't let me. ""it just says sorry, something went wrong. technical issues"". XXXX-XXXX-3813. up and up diapers. great now is says my cart is empty",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin08-1445031172036-39297,1,"Hi Stanley,. Jeffrey Bush",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin08-1445034593675-39716,1,"The check-out page is not cooperating. I have inputted my credit card info multiple times and it keeps asking for my security code. Also, it keeps asking me for my email address... Should I start over?. I don't have one - trying to check out as a guest.. I don't mind starting over if that might work.. Thanks. I'll try that.",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin08-1445035808063-39861,1,"Hi, Brady. I live in Deptford, NJ, however Deptford and Woodbury share a zip code. the software will not allow me to change the city. why. The billing address changed to Deptford but the shipping address did not. okay. explorer. I do not have one.. Okay I will do that and try again. Thank you so much. Please do not be on standby. I will try again after dinner. Thank you so much!",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin08-1445049597457-41154,1,"I'm trying to use the store pick-up option, I entered in my credit card info and e-mail, but when I click complete order it says bad request. Is there anyway I can get in touch with the Centerville UT store to hold the items for me?. ""Also I definitely want to make sure I wasn't accidentally overcharged, too. Thanks!"". xxx@xxxx. Men's Indigo Buffalo Tin Cup Black. I wanted two. Sure. No problem",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin08-1445050834006-41254,1,"I can't place my order. The system won't my email. I have been trying to purchase fitbits for a company event for the past week.. ""Oops, the system won't accept my email."". No problem. My name is Dana.",2,,Checkout: Oops,Website Issue,1
Target,INT-va1appin08-1445056862315-41618,1,"Hi Kevin, i am trying to purchase a item for a wedding and when i proceed to checkout it is giving me a null error?. loginformaction of null?. ""No sir,i do not have one, my nephew is getting married and i was looking at the online registry,added the item to my cart and went to checkout. it did not ask me to log in. do i need to create a account?"". ""Okay, i will try that, i did close the target website and re-logged in, but it did it again."". Thank you and if it does not work and can try again in the morning.",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin08-1445058379965-41693,1,I'm trying to finish my order but i kept getting redirected to the card info page. iokay. no checking out as guest. what if it doesn't work?. okay thanks,2,,Browse: Oops,Website Issue,1
Target,INT-va1appin08-1445101729451-44297,1,"hi , why cant i not open up the sites of merchandise?. ""i keyed in plus size dept, would not allow me to open the site"". nor any other sites for target only main page is shown. blank pages. ok ty. unable to look up any merchandise.",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin08-1445107661990-44969,1,"Hey Kevin! I am currently on the ""review your order"" page, and putting entering my email address and security code. When i hit ""complete order"" it is just refreshing the page and removing all the info i entered. Thanks :). ""No, it said i didn't need to when i started as guest. Maybe that is what i need to do?"". i will try cancelling this order and logging in :). ""perfect, thank you!!""",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin08-1445126394443-46836,1,"Hello, I was just wondering how come my target debit works sometimes and other times it does not.. is there so sort of limit on the card..I have had issues with it since I received it last year... some**. ""Well right now, all it is saying is oops, an exception occurred"". ""Okay, I will try that. Thanks.""",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin08-1445129932063-47110,1,"I am trying to order online but when I get to the final step I keep getting asked to add my email address and the l3-digit security code on my debhit card. I've done that over and over, but it never llets me proceed to the final ""order complete"" page.. Okay - the sooner the better as I've been trying to place this order for nearly 45 minutes.. ""I don't know what you mean by """"which browser?"""""". Google Chrome. I've already entered the credit card #. Thank you.",2,,Checkout: Oops,Website Issue,1
Target,INT-va1appin08-1445137515855-47625,1,"Hello Scott, I am having a hard time placing an online order. I can get to the cart and hit ""proceed to checkout"" and I keep getting an error that something went wrong.. it still isn't working. I will try using Chrome.. its happening in Chrome as well. I cannot even get to that page. ""I am stuck in the cart and when I click proceed to checkout, it always states something went wrong"". no",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin09-1444962951789-10838,1,trying to place order keeps throwing my email address out. will not let me complete order. k,2,,Checkout: Oops,Website Issue,1
Target,INT-va1appin09-1445026592932-17266,1,"HI I just tried to submit an order and I'm getting a message that says ""bad request"".. ok thank you. XXXX-XXXX-3650. I'm using my old red card. Could that be the problem? I haven't used my new one yet. I used it at the store the other day and it still worked so I assumed it was still good.. Toddler Girls' Sweatshirt - Blue 3t. Ok thank you!",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin09-1445045254961-19415,1,"I am VERY frustrated with ordering from Target. I have been entering my correct security code and email address MANY times and it keeps rejecting it. I do not know what else to do!. ""I do not have one, I logged in as a guest."". ""I have no idea how to do any of that, I am not technical."". ""Forget it I am cancelling this order and going to the store, I just will not get the $10 savings. I am very disappointed with all of this.""",2,,Checkout: Oops,Website Issue,1
Target,INT-va1appin09-1445046295429-19503,1,Hello. I am trying to place an order but it keeps saying an exception has occurred. What does that mean?,2,,Browse: Oops,Website Issue,1
Target,INT-va1appin09-1445050549387-19825,1,sign in will not take my city. do not see cart #. says my city name is invalid.. yes. giving up.,2,,Browse: Oops,Website Issue,1
Target,INT-va1appin09-1445055801575-20164,1,I have tried several times to edit the address to zip code 3XXXX-XXXX-77 and it continues to change it back to 3XXXX-XXXX-00. How can I change it to the correct zip. Microsoft edge. yes. that sounds like a lot. Its late here and I simply trying to enter the correct extension on your site. I will try to order tomorrow. thanks anyway,2,,Browse: Oops,Website Issue,1
Target,INT-va1appin09-1445102819313-23014,1,It isn't letting me checkout?. Please help. I've typed in my email and security code 5 times!. hold on. i will look. XXXX-XXXX-5594,2,,Checkout: Oops,Website Issue,1
Target,INT-va1appin09-1445103746632-23122,1,HI. I Can't get the website to change my store so i can see if stuff is in stock. I'd like to do an in store pickup. ok thx,2,,Browse: Oops,Website Issue,1
Target,INT-va1appin09-1445105968867-23374,1,Trying to Checkout but webpage says 'Something went wrong'.. This is for a wedding today. If I order it and pay for it can the Bride and groom pick it up at their convenience?. Yes. Can you put in the order and all the information for me?. OK I'll try your suggestion. yes,2,,Browse: Oops,Website Issue,1
Target,INT-va1appin09-1445107036441-23498,1,"why can't I complete my order. when I enter email and confirm security code and press complete order same screen comes back. ""don't have one, I am a guest"". ""so, what is wrong"". ""okay thanks, does this mean the order did not go through"". yes",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin09-1445107099883-23504,1,Hi Garry! Why can't I complete my transaction? It keeps asking me for the same information over and over again. XXXX-XXXX-0694. xxx@xxxx. Thats fine. Ok I'll give it a shot,2,,Browse: Oops,Website Issue,1
Target,INT-va1appin09-1445109062042-23727,1,hello! my redcard is being declined and i'm not sure why. Your REDcard has been declined. Check to see that you entered all card information correctly. Please note this info may have changed if you were recently issued a new REDcard.. that's the error notice i see in the yellow box. XXXX-XXXX-5074. no problem!. xxx@xxxx,2,,Browse: Oops,Website Issue,1
Target,INT-va1appin09-1445109790300-23815,1,it keeps asking me over and over for email address and security code...order won't process. no. what do you mean different browser?. ok,2,,Browse: Oops,Website Issue,1
Target,INT-va1appin09-1445112424461-24102,1,yes i want order 2 items one is ravenna patio chaise cover and other is a classic fire pit cover. fire pit cover is 12.00 and chaise cover is35.20 i just want to buy them thank you. it will not take it. i placed order for fire pit cover but i canot order chaise cover. olny takes one item. yes this item,2,,Browse: Oops,Website Issue,1
Target,INT-va1appin09-1445113471623-24218,1,I'm trying to place an order and it won't go thru. It keeps asking me for my credit card security card number.. yes. XXXX-XXXX-5427. there is just one item: women's Estelle riding boots - black 7.5. my Discover card. credit,2,,Browse: Oops,Website Issue,1
Target,INT-va1appin09-1445119799261-24857,1,Hello! I am not able to look at details for anything. it shows me the main pages but when I click on anything it shows up blank pages. I can't add what I want to add to cart.. I've tried refreshing multiple times. hmmm still isn't working in new window. any way you can add something to my cart for me?,2,,Browse: Oops,Website Issue,1
Target,INT-va1appin09-1445125641992-25366,1,"I put in all my card info and email address correctly, and when I push complete order it kicks me back to the email and security number on the back of my card . I enter it again and it does the same thing.. Thank you. Im not sure I know what you mean by different browser. Ok thank you anyway. I really need this item as I cannot find it anywhere. Just wish I could order it from here. I found the number what next?. XXXX-XXXX-7170",2,,Checkout: Oops,Website Issue,1
Target,INT-va1appin09-1445128418642-25593,1,"Hi--am trying to complete this order and ""oops, an exception occurred"" keeps popping up. yes. k",2,,Checkout: Oops,Website Issue,1
Target,INT-va1appin09-1445130228051-25727,1,"Kristin. I'm having trouble checking out online. is there a problem with the site/. ?. Is anyone there??. ""Unfortunately, every time i try to load items in my cart, I get a message that my cart is empty when I go to check out. So no number :-(""",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin09-1445140824471-26414,1,"I was trying to place an online order in order to receive the promotional discount of spending at least $75 and getting $10 off in addition to getting pampers diapers on sale; however, I have been having difficulties with the site. is there anyway to receive the discounts even though the sale has expired now due to site issues?. what time does customer service open in the AM so I can call?. I tried to call a bit ago but received a message to call back",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin10-1444957193801-10164,1,hi. i'm trying to purchase multiple clothing items and it keeps telling me i've reached my maximum quantity of the item.. it's only letting me put 2 items in my cart and not add anything else. do you have any suggestions?. i just tried on my ipad with a different browser and same issue. XXXX-XXXX-3960. plaid flannel shirt,2,,Checkout: Oops,Website Issue,1
Target,INT-va1appin10-1445010487341-14781,1,CAN NOT COMPLETE ORDER.. NO PAYMENT EXISTS FOR THIS ORDER. XXXX-XXXX-0555. xxx@xxxx. I THINK YOU DID NOT ADD THE TAX.,2,,Browse: Oops,Website Issue,1
Target,INT-va1appin10-1445022271192-16620,1,"Hi - I'm trying to add an item to my cart, but it's not working. Thanks. ""No, - when I hit """"add to cart"""", then the quantity goes from 1 to 0 and it says """"the maximum quantity of this item has already been added to cart"""""". ""...I don't any pair of that boot in my cart yet, just one different pair"". http://www.target.com/p/women-s-rylen-boots/-/A-XXXX-XXXX-68?lnk=rec|pdp|top_rated|plph1. ""size 8, black""",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin10-1445027390556-17385,1,"I am ready to check out and pay with my new REDcard, and I keep getting an error message. cannot to proceed with check out",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin10-1445029361036-17662,1,"I'm trying to order the mossimo women's black and white plaid flannel shirt reg 22.99 for 15.00 in a large. Is it sold out? I am unable to add it to my bag. Thanks!. unable to click on it. Sorry. http://www.target.com/p/flannel-plaid-shirt-mossimo-supply-co/-/A-XXXX-XXXX-84#prodSlot=medium_1_9&term=mossimo+women%27s+flannel+shirt. Black and white in a women's large. Thank you.. ""Ok! I""""ll check back. Thank you""",2,,Checkout: Oops,Website Issue,1
Target,INT-va1appin10-1445031082018-17882,1,"I am trying to place an order, but I won't let me. I am on the review order page, and when I click ""complete order"" it either does not register it, or when it does it makes me re-enter the Security Code on my card. My cart number is XXXX-XXXX-3411. Boyfriend Scoopneck Tee. ""it's black and white stripes, size M""",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin10-1445037641906-18669,1,"I keep getting an error saying ""oops, an exception has occurred"". after I enter my pin and try to complete my order. ""I tried going back out and back in, yes, I am logged in"". where do i go to delete cookies?. firefox. ok thanks",2,,Checkout: Oops,Website Issue,1
Target,INT-va1appin10-1445050740609-19843,1,I placed order I do not know why it did not go threw. it says due to multiple attempts we have logged out try again.. i final figured out the problem. i got a new debit card in the mail put in new card info. thank you good night. no thank you good bye,2,,Browse: Oops,Website Issue,1
Target,INT-va1appin10-1445055779643-20165,1,"I am not sure why my order is not going through. it just keeps asking for an email and security cide. It will not let me complete the order. ""I do not have one, I was looking to place the order as a guest"". My wife has a target account-maybe that is the probelm. let me retry with her account",2,,Checkout: Oops,Website Issue,1
Target,INT-va1appin10-1445057486584-20246,1,Hey Kevin!. I can't check out. it keeps telling me to enter my pin. and I keep entering it. yes. I've never had to do all of that before...,2,,Browse: Oops,Website Issue,1
Target,INT-va1appin10-1445092025543-21823,1,keep getting request foe e-mail addr e ss and sec code on cc. ok. don not know how. what is a browser. google. linda we will let a grand child help us will data be erased,2,,Browse: Oops,Website Issue,1
Target,INT-va1appin10-1445116007841-24483,1,Sorry I was working with Mike and we got disconnected. He suggested to delete my cookies on computer and I was wondering how to do that. I'm having a hard time placing my order online.. chrome. Ok I will try this. Thanks! :). Sorry I'm having a hard time doing step 1. I have windows 8 and am used to 7 so things are not familiar with me.. ok Google chrome is on the bottom of my screen and the side. which one do I use? I've tried book and can't see the select tools option,2,,Browse: Oops,Website Issue,1
Target,INT-va1appin10-1445120083712-24884,1,"I would like to order 4 boxes of the up and up diapers giant pack for store pick up this evening at the Niles, IL store on Toughy. The computer is having a problem changing the location on some of the order and keeps saying to try back later. I woud like this order placed for pick up in 2 hours. Thanks pretty easy I need 3 boxes of the up and up giant boxes in size 3 and 1 box in size 6",2,,Browse: Oops,Website Issue,1
Target,INT-va1appin10-1445129738234-25695,1,"I am trying to check out and every time I click complete order, I get a box that says, ""oops, an exception occurred"". XXXX-XXXX-7398. Filtrete Odor Reduction Filter. ""OK I will try that, thank you""",2,,Browse: Oops,Website Issue,1
Target,INT-sv1appin05-1445169985757-311,1,baby car seat is on sale but checkout is charging me regular price. XXXX-XXXX-7720. eddie bauer car seat base. Are you changing the check out total or do I proceed and the sale price will be charged to my card?. the car seat is regularly $139 and it's on sale for $119,2,,Discounts/Promo Code Issues/Offers,"Discounts, Offers, Promotions",1
Target,INT-sv1appin05-1445171806457-335,1,Hello I saw an ad that says if you spend 100 on toys you get 20 off is that on any toys. I wanted to buy Lego City Advent Calendars but wanted to get 20 off of 100. ok thanks,2,,Discounts/Promo Code Issues/Offers,"Discounts, Offers, Promotions",1
Target,INT-sv1appin05-1445173357543-363,1,Hi! I'm having trouble using the $25 off of $100 or more toys when I'm shopping online.. I can't find a promo code.. Sure. It's the Anki Overdrive starter set. Actually Anki OVERDRIVE Starter Kit. Not at all.. The link that you sent me is for the Corner Kit. This should be the starter kit: http://www.target.com/p/anki-overdrive-starter-kit/-/A-XXXX-XXXX-08#prodSlot=medium_1_5&term=anki+overdrive+starter+kit,2,,Discounts/Promo Code Issues/Offers,"Discounts, Offers, Promotions",1
Target,INT-sv1appin05-1445173659342-367,1,"I received an e-mail for $10 off an online purchase of $75 when you choose buy on line and pick up in store. I want to buy a keurig mini brewer for 79.99, Does this offer apply to the keurig. I will get a $15 store gift card so maybe the other offer doesn't apply. XXXX-XXXX-9826. mini keurig brewer. ok. Is there a promo code that i need to enter to get the$10 of 75 or can only 1 offer be used",2,,Discounts/Promo Code Issues/Offers,"Discounts, Offers, Promotions",1
Target,INT-sv1appin05-1445173759067-369,1,Is there any discounts for dinnerware right now. I ordered mine last week & wanted to order two more sets?. perfect thanks. yes. Welcome. XXXX-XXXX-6029. Sure,2,,Discounts/Promo Code Issues/Offers,"Discounts, Offers, Promotions",1
Target,INT-sv1appin05-1445174321145-382,1,"Hello, I am unable to check out and also my 15 percent discount for my baby registry will not work.. my cart number is XXXX-XXXX-8207. xxx@xxxx. yes. I do not see that and it will not allow me to check out. the discount says 8 dollars on my end. correct. Where are you getting the 30 dollars from? I see 8",2,,Discounts/Promo Code Issues/Offers,"Discounts, Offers, Promotions",1
Target,INT-sv1appin05-1445174937701-396,1,"Hi! I started this order yesterday and there was a promotion for $10 off $75 or more if you ship to the store. Any chance I can get that promotion today?. Thanks!. ""No, I haven't completed it yet."". XXXX-XXXX-3930. Threshold™ Mixed Material 5 Shelf Bookcase - Brown. ""Ok, thanks.""",2,,Discounts/Promo Code Issues/Offers,"Discounts, Offers, Promotions",1
Target,INT-sv1appin05-1445175507057-406,1,Hi Rozanne quick question where do I add the 10% code at checkout?. great thank you. great - found it. thank you,2,,Discounts/Promo Code Issues/Offers,"Discounts, Offers, Promotions",1
