,0,1
18738,quote service,10.303192989
18739,quote service additional,10.303192989
18740,quoted,9.61004580843
18741,quoted help,10.303192989
18742,rachel pay,10.303192989
18743,rachel pay account,10.303192989
18744,racing,9.61004580843
18745,racing 1amp2,10.303192989
18746,racing channel,9.89772788088
18747,ram pay,10.303192989
18748,ram pay optus,10.303192989
18749,ran recharged,9.89772788088
18750,ran recharged 30,9.89772788088
18751,rang days,9.89772788088
18752,rang days ago,9.89772788088
18753,rang optus told,9.89772788088
18754,range job,10.303192989
18755,range job thanks,10.303192989
18756,rarely use ts,10.303192989
18757,rate 10 repayment,10.303192989
18758,rawinia,9.89772788088
18759,rawinia trying,9.89772788088
18760,rawinia trying set,9.89772788088
18761,ray xxxxxx1958,10.303192989
18762,rd 42,10.303192989
18763,rd 42 sunnyvale,10.303192989
18764,rd kensington,9.89772788088
18765,rd kensington vic,9.89772788088
18766,reach phonenlnlthanksnlalan,10.303192989
18767,reach phonenlnlthanksnlalan wiener,10.303192989
18768,reached,7.59514278789
18769,reached maximum,10.303192989
18770,reached maximum quantity,10.303192989
18771,reactivate,7.08431716412
18772,reactivate account,10.303192989
18773,reactivate account im,10.303192989
18774,reactivate daughters,9.89772788088
18775,reactivate line,9.89772788088
18776,reactivate phone,9.0504300205
18777,reactivate service,9.20458070032
18778,reactivate service dont,10.303192989
18779,reactivate sim,9.38690225712
18780,reactivate sim card,9.38690225712
18781,reactivated,8.000607896
18782,reactivated suspended,9.61004580843
18783,reactive,8.91689862787
18784,read considering,10.303192989
18785,read considering adding,10.303192989
18786,read great,10.303192989
18787,read great tngs,10.303192989
18788,read terms,10.303192989
18789,read terms conditions,10.303192989
18790,readableusable,10.303192989
18791,readableusable phone,10.303192989
18792,readableusable phone necessary,10.303192989
18793,readford,10.303192989
18794,readford 0268824057,10.303192989
18795,readford 0268824057 6379,10.303192989
18796,reading,8.16312682549
18797,ready change,9.89772788088
18798,ready change providers,9.89772788088
18799,ready leave,10.303192989
18800,ready leave monthly,10.303192989
18801,ready need person,10.303192989
18802,ready upgrade just,9.89772788088
18803,realise want,10.303192989
18804,realise want set,10.303192989
18805,realised,7.62904433956
18806,realised details,9.38690225712
18807,realised details optus,9.38690225712
18808,realised direct,10.303192989
18809,realised direct debit,10.303192989
18810,really,5.86644145463
18811,really concerned,10.303192989
18812,really concerned contract,10.303192989
18813,really hard,10.303192989
18814,really hard pay,10.303192989
18815,really just,9.20458070032
18816,really just want,9.20458070032
18817,really long,10.303192989
18818,really long time,10.303192989
18819,really low,9.89772788088
18820,really really slow,9.89772788088
18821,really sales,9.89772788088
18822,really sales question,9.89772788088
18823,really scheduled,10.303192989
18824,really slow 56kbs,9.89772788088
18825,really terrible,9.61004580843
18826,really terrible cuts,9.89772788088
18827,really true,10.303192989
18828,really true story,10.303192989
18829,really unhappy ts,9.61004580843
18830,really want add,10.303192989
18831,really witn,10.303192989
18832,really witn att,10.303192989
18833,reason,6.48548066303
18834,reason different,10.303192989
18835,reason different dates,10.303192989
18836,reason maybe,10.303192989
18837,reason maybe added,10.303192989
18838,reason phone,9.61004580843
18839,reason ts,8.91689862787
18840,reasonable price,9.89772788088
18841,reasonable price tpg,9.89772788088
18842,rebecca,9.0504300205
18843,rebecca brooks,10.303192989
18844,rebecca brooks xxxxxx1992,10.303192989
18845,recall added,10.303192989
18846,recall added insurance,10.303192989
18847,recd work,10.303192989
18848,recd work order,10.303192989
18849,receipt,7.23514005386
18850,receipt number,7.8182863392
18851,receipt number 372,9.89772788088
18852,receipt optus,9.61004580843
18853,receipt optus delivery,9.89772788088
18854,receive,5.37593930383
18855,receive activation,9.61004580843
18856,receive activation code,9.61004580843
18857,receive calls,7.70050330355
18858,receive calls bought,9.89772788088
18859,receive communication,10.303192989
18860,receive communication paid,10.303192989
18861,receive confirmation email,9.89772788088
18862,receive delivery,9.89772788088
18863,receive delivery wondering,9.89772788088
18864,receive emails update,10.303192989
18865,receive fetch,8.69375507656
18866,receive fetch box,9.38690225712
18867,receive mail im,9.89772788088
18868,receive mails id,10.303192989
18869,receive modem,9.61004580843
18870,receive modem post,9.89772788088
18871,receive optus,9.61004580843
18872,receive optus tv,9.89772788088
18873,receive order,9.89772788088
18874,receive order number,9.89772788088
18875,receive phone,8.16312682549
18876,receive phone delivery,9.89772788088
18877,receive phone internet,10.303192989
18878,receive phone ordered,10.303192989
18879,receive phone today,9.89772788088
18880,receive replacement,10.303192989
18881,receive security,10.303192989
18882,receive security sms,10.303192989
18883,receive set,9.38690225712
18884,receive set box,9.38690225712
18885,receive sim,9.38690225712
18886,receive sim card,9.38690225712
18887,receive sms,9.38690225712
18888,receive tng,9.89772788088
18889,receive tng optus,9.89772788088
18890,receive unlimited,9.61004580843
18891,receive unlimited internet,9.89772788088
18892,received,4.64197012875
18893,received 19442,10.303192989
18894,received 19442 service,10.303192989
18895,received 28th,10.303192989
18896,received 28th jan,10.303192989
18897,received anytng 37518070,9.89772788088
18898,received box,8.79911559221
18899,received box help,9.89772788088
18900,received coming,9.89772788088
18901,received coming earliest,9.89772788088
18902,received concerned,10.303192989
18903,received concerned dont,10.303192989
18904,received confirmation,7.90529771619
18905,received confirmation email,9.0504300205
18906,received confirmation number,9.89772788088
18907,received confirmation time,9.38690225712
18908,received conformation,9.89772788088
18909,received email,7.14619256784
18910,received email confirmation,9.89772788088
18911,received email confirming,9.89772788088
18912,received email sp,10.303192989
18913,received email wch,9.89772788088
18914,received email weekend,9.89772788088
18915,received emails,9.38690225712
18916,received fetch,9.0504300205
18917,received fetch box,9.38690225712
18918,received fetch bundle,9.89772788088
18919,received installation,9.89772788088
18920,received installation ts,9.89772788088
18921,received itunfortunately,9.89772788088
18922,received itunfortunately order,9.89772788088
18923,received letters,9.89772788088
18924,received letters optu,9.89772788088
18925,received mail confirmation,10.303192989
18926,received mid,9.89772788088
18927,received mid week,9.89772788088
18928,received modem,9.0504300205
18929,received modem phone,9.89772788088
18930,received modem set,9.89772788088
18931,received modum,9.89772788088
18932,received modum optus,9.89772788088
18933,received new credit,10.303192989
18934,received new phone,8.59844489675
18935,received ooptus,9.89772788088
18936,received ooptus nbn,9.89772788088
18937,received optus,8.35728283994
18938,received optus modem,9.89772788088
18939,received optus nbn,10.303192989
18940,received order,9.89772788088
18941,received order number,9.89772788088
18942,received parcel,10.303192989
18943,received parcel 20,10.303192989
18944,received replacement,9.61004580843
18945,received roku,10.303192989
18946,received roku streaming,10.303192989
18947,received samsung galaxy,9.38690225712
18948,received sim card,9.89772788088
18949,received smart,10.303192989
18950,received smart phone,10.303192989
18951,received sometng,9.89772788088
18952,received statement,10.303192989
18953,received temporary order,9.89772788088
18954,received text msg,9.38690225712
18955,received text said,9.89772788088
18956,received today,9.0504300205
18957,received tv,9.89772788088
18958,received tv unit,9.89772788088
18959,received wednesday,10.303192989
18960,received wednesday opened,10.303192989
18961,receiving,6.22565554509
18962,receiving discount,9.38690225712
18963,receiving email sms,10.303192989
18964,receiving internet,10.303192989
18965,receiving internet serivce,10.303192989
18966,receiving mms,9.89772788088
18967,receiving mms like,9.89772788088
18968,receiving unlimited,10.303192989
18969,receiving unlimited text,10.303192989
18970,receiving used,10.303192989
18971,receiving used watch,10.303192989
18972,recent activity,10.303192989
18973,recent activity regarding,10.303192989
18974,recently,5.19724751509
18975,recently 06302015,10.303192989
18976,recently 06302015 daughter,10.303192989
18977,recently 120gb,9.89772788088
18978,recently 120gb 200gb,9.89772788088
18979,recently adverts,10.303192989
18980,recently adverts fetch,10.303192989
18981,recently claim,10.303192989
18982,recently claim phone,10.303192989
18983,recently dropped,9.61004580843
18984,recently dropped line,10.303192989
18985,recently dropped phones,10.303192989
18986,recently gone,9.61004580843
18987,recently gone holiday,10.303192989
18988,recently got iphone,10.303192989
18989,recently just,8.69375507656
18990,recently just got,9.89772788088
18991,recently just upgraded,9.89772788088
18992,recently lost,8.51143351976
18993,recently lost mobile,10.303192989
18994,recently lost phone,9.20458070032
18995,recently moved called,10.303192989
18996,recently order,9.38690225712
18997,recently order ts,9.89772788088
18998,recently organised,9.89772788088
18999,recently organised wireless,9.89772788088
19000,recently person,10.303192989
19001,recently person spoke,10.303192989
19002,recently removed ts,10.303192989
19003,recently upgraded uverse,10.303192989
19004,reception,6.1600582626
19005,reception able,9.61004580843
19006,reception able sign,9.89772788088
19007,reception lost,9.89772788088
19008,reception lost internet,9.89772788088
19009,reception wch,9.89772788088
19010,reception wch service,9.89772788088
19011,recharge,6.03349553929
19012,recharge 30,8.79911559221
19013,recharge mobile,8.51143351976
19014,recharge optus,9.38690225712
19015,recharge phone,8.59844489675
19016,recharge prepaid,9.20458070032
19017,recharge ts,9.61004580843
19018,recharged,6.88546630538
19019,recharged 30 connect,9.89772788088
19020,recharged wle,9.89772788088
19021,recharged wle use,9.89772788088
19022,recharging,8.91689862787
19023,reciept,9.0504300205
19024,reciept number,9.20458070032
19025,reciept number actual,10.303192989
19026,recievd,9.89772788088
19027,recievd new,9.89772788088
19028,recievd new modem,9.89772788088
19029,recieved msg,10.303192989
19030,recieved msg saying,10.303192989
19031,recieved new,8.91689862787
19032,recieving new,9.89772788088
19033,recieving new handset,10.303192989
19034,recieving reply,10.303192989
19035,recognise address,9.61004580843
19036,recognized reason,10.303192989
19037,recognized reason maybe,10.303192989
19038,recommended att,10.303192989
19039,recommended att customer,10.303192989
19040,recommends,9.89772788088
19041,recommends buy,9.89772788088
19042,recommends buy new,9.89772788088
19043,reconnect,7.90529771619
19044,reconnect ground,10.303192989
19045,reconnect ground cable,10.303192989
19046,reconnect phone,9.38690225712
19047,reconnect service,9.61004580843
19048,reconnected,7.35875400982
19049,reconnected need,9.89772788088
19050,recontracted,8.91689862787
19051,recontracted night,9.89772788088
19052,recontracted night ive,9.89772788088
19053,record missed,10.303192989
19054,record missed phone,10.303192989
19055,record ts account,10.303192989
19056,record tv foxtel,10.303192989
19057,recorded ive,10.303192989
19058,recorded ive customer,10.303192989
19059,recredit,9.89772788088
19060,recredit account,9.89772788088
19061,recredit account dont,10.303192989
19062,redeliver,9.89772788088
19063,redeliver names,9.89772788088
19064,redeliver names eileen,9.89772788088
19065,rediculous,10.303192989
19066,redirecting different,10.303192989
19067,redirecting different page,10.303192989
19068,reduced 86,9.89772788088
19069,reduced 86 interested,9.89772788088
19070,ref,7.73824363153
19071,ref 37009501,9.89772788088
19072,ref 37009501 hree,9.89772788088
19073,ref 37421759,9.89772788088
19074,ref aduktve001,9.89772788088
19075,ref aduktve001 delivery,9.89772788088
19076,reference number bpay,10.303192989
19077,reference number given,10.303192989
19078,reference pay,10.303192989
19079,referencing,9.89772788088
19080,referencing processing,10.303192989
19081,referencing processing friday,10.303192989
19082,refering,9.89772788088
19083,refering optus,9.89772788088
19084,refering optus fetch,9.89772788088
19085,referred,9.89772788088
19086,referred sales,10.303192989
19087,referred sales order,10.303192989
19088,reflects,9.89772788088
19089,reflects old,10.303192989
19090,reflects old address,10.303192989
19091,refund,7.53060426675
19092,refund line,10.303192989
19093,refund line used,10.303192989
19094,refunded,8.35728283994
19095,refurbished got,10.303192989
19096,refurbished got disconnected,10.303192989
19097,refusing,10.303192989
19098,refusing pay,10.303192989
19099,refusing pay late,10.303192989
19100,regain line,10.303192989
19101,regain line does,10.303192989
19102,regarding adding,10.303192989
19103,regarding adding new,10.303192989
19104,regarding appointments,10.303192989
19105,regarding cable,10.303192989
19106,regarding cable tv,10.303192989
19107,regarding conversation,10.303192989
19108,regarding conversation stacy,10.303192989
19109,regarding fetchtv,9.89772788088
19110,regarding fetchtv demand,9.89772788088
19111,regarding getting,10.303192989
19112,regarding getting internet,10.303192989
19113,regarding im,10.303192989
19114,regarding im thanks,10.303192989
19115,regarding insurance,9.89772788088
19116,regarding insurance optus,10.303192989
19117,regarding internet,9.38690225712
19118,regarding internet account,9.89772788088
19119,regarding new,9.89772788088
19120,regarding new broadband,9.89772788088
19121,regarding optus,9.38690225712
19122,regarding optus smartphone,10.303192989
19123,regarding service,9.61004580843
19124,regarding service possible,9.89772788088
19125,regarding service visit,10.303192989
19126,regarding setting,10.303192989
19127,regarding setting tv,10.303192989
19128,regarding ts technician,10.303192989
19129,regards order,9.61004580843
19130,regards order told,9.89772788088
19131,regards soslashlvi,9.89772788088
19132,regards soslashlvi balsnes,9.89772788088
19133,regards wireless,10.303192989
19134,regards wireless router,10.303192989
19135,register,6.20054962395
19136,register account,7.53060426675
19137,register account cut,10.303192989
19138,register account pay,10.303192989
19139,register available,9.89772788088
19140,register available network,9.89772788088
19141,register online,8.10596841165
19142,registered billing,10.303192989
19143,registered billing account,10.303192989
19144,registered number chekc,10.303192989
19145,registration,8.16312682549
19146,regular price,10.303192989
19147,regular price 82599,10.303192989
19148,reigate,9.89772788088
19149,reigate st,9.89772788088
19150,reigate st gosnells,9.89772788088
19151,reinstated,9.0504300205
19152,relative,10.303192989
19153,relative replacing,10.303192989
19154,relative replacing phone,10.303192989
19155,release friday,10.303192989
19156,release friday 21st,10.303192989
19157,release information,10.303192989
19158,release information imei,10.303192989
19159,release phone,9.89772788088
19160,release phone did,9.89772788088
19161,released note,10.303192989
19162,released note file,10.303192989
19163,relies,10.303192989
19164,relies tv,10.303192989
19165,relies tv alot,10.303192989
19166,relocate,8.69375507656
19167,relocate cost,10.303192989
19168,relocated relocated,9.89772788088
19169,relocating services,9.61004580843
19170,relocating services event,9.61004580843
19171,relocation im,9.89772788088
19172,relocation im using,9.89772788088
19173,remainder,8.16312682549
19174,remainder contract,9.89772788088
19175,remainder contract line,10.303192989
19176,remaining account,9.89772788088
19177,remaining account activated,9.89772788088
19178,remaining contract,9.89772788088
19179,remaining week,10.303192989
19180,remember,5.78685401671
19181,remember agreed,10.303192989
19182,remember agreed help,10.303192989
19183,remember att,10.303192989
19184,remember att wireless,10.303192989
19185,remember email address,10.303192989
19186,remember password,6.97098847882
19187,remember pay,10.303192989
19188,remember sign,10.303192989
19189,remember sign information,10.303192989
19190,remember today,10.303192989
19191,remember today 26th,10.303192989
19192,reminder today,10.303192989
19193,reminder today pay,10.303192989
19194,reminding,10.303192989
19195,reminding suddenly,10.303192989
19196,reminding suddenly stopped,10.303192989
19197,remote,6.23416623475
19198,remote control cable,10.303192989
19199,remote fetch,9.89772788088
19200,remote fetch anytng,9.89772788088
19201,remote showed,10.303192989
19202,remote showed rescheduled,10.303192989
19203,remotely let,9.89772788088
19204,remotely let know,9.89772788088
19205,remove,6.67885205601
19206,remove credit,10.303192989
19207,remove credit charges,10.303192989
19208,remove existing,10.303192989
19209,remove existing features,10.303192989
19210,remove insurance,9.38690225712
19211,remove kids,9.89772788088
19212,remove kids channels,9.89772788088
19213,remove line,9.61004580843
19214,remove mobile,10.303192989
19215,remove mobile insurance,10.303192989
19216,remove threat,10.303192989
19217,remove threat 877,10.303192989
19218,remove ts feature,10.303192989
19219,removed,7.41282123109
19220,removed plan,10.303192989
19221,removed plan getting,10.303192989
19222,removed ts,10.303192989
19223,removed ts phone,10.303192989
19224,removing tv,10.303192989
19225,removing tv packages,10.303192989
19226,renew,7.44099210806
19227,renew contract,8.28828996845
19228,renew contract tel,9.89772788088
19229,renew contract upgrade,9.89772788088
19230,renewal,8.35728283994
19231,renewal know,9.89772788088
19232,renewal know months,9.89772788088
19233,renewal phone,9.89772788088
19234,renewal phone number,9.89772788088
19235,renewed dont,9.89772788088
19236,renewed dont use,9.89772788088
19237,renovation,9.61004580843
19238,rent movies,9.61004580843
19239,rental case,9.89772788088
19240,rental ts,9.89772788088
19241,rental ts address,9.89772788088
19242,renter,10.303192989
19243,renter th,10.303192989
19244,renter th internet,10.303192989
19245,renting,8.69375507656
19246,rep blocked,10.303192989
19247,rep blocked numbers,10.303192989
19248,rep confirmed,9.89772788088
19249,rep confirmed connected,9.89772788088
19250,rep given,10.303192989
19251,rep given app,10.303192989
19252,rep home,10.303192989
19253,rep home friday,10.303192989
19254,rep hour,10.303192989
19255,rep hour couple,10.303192989
19256,rep spoke,9.89772788088
19257,rep spoke 1100,10.303192989
19258,rep spoke said,10.303192989
19259,rep today,10.303192989
19260,rep today paid,10.303192989
19261,repair wondering,9.89772788088
19262,repair wondering optus,9.89772788088
19263,repairman,9.89772788088
19264,repairman come,10.303192989
19265,repairman come fix,10.303192989
19266,repayment phone,10.303192989
19267,repayment phone lost,10.303192989
19268,repayment prices,10.303192989
19269,repayment prices like,10.303192989
19270,replace,6.83745708619
19271,replace iphones,10.303192989
19272,replace iphones asurion,10.303192989
19273,replace lost iphone,10.303192989
19274,replace modem,9.89772788088
19275,replace modem friday,10.303192989
19276,replace old,9.61004580843
19277,replace old problems,9.89772788088
19278,replace ordered,10.303192989
19279,replace ordered new,10.303192989
19280,replace sim,8.43139081209
19281,replaced apple,9.61004580843
19282,replaced insurance,10.303192989
19283,replaced insurance stolen,10.303192989
19284,replacement,6.67885205601
19285,replacement folks,9.89772788088
19286,replacement folks locke,9.89772788088
19287,replacement mobile,9.89772788088
19288,replacement mobile wifi,9.89772788088
19289,replacement phone,8.69375507656
19290,replacement phone went,10.303192989
19291,replacement sim,7.86084595362
19292,replacement sim optus,9.38690225712
19293,replacement sim solution,9.89772788088
19294,replacement wifi,10.303192989
19295,replacement wifi modem,10.303192989
19296,replacing phone,10.303192989
19297,reply lte,10.303192989
19298,reply lte doesnt,10.303192989
19299,reponse,9.89772788088
19300,reponse checkout,9.89772788088
19301,reponse checkout needed,9.89772788088
19302,report,7.44099210806
19303,report cane,10.303192989
19304,report cane technician,10.303192989
19305,report file,10.303192989
19306,report file claim,10.303192989
19307,report handset,10.303192989
19308,report handset stolen,10.303192989
19309,report interent,9.89772788088
19310,report interent service,9.89772788088
19311,report internet,9.89772788088
19312,report internet servey,10.303192989
19313,report loststolen,10.303192989
19314,report loststolen phone,10.303192989
19315,report payment,8.69375507656
19316,report wch,10.303192989
19317,report wch reciept,10.303192989
19318,reported,8.28828996845
19319,reported audimated,10.303192989
19320,reported audimated need,10.303192989
19321,reported cable,10.303192989
19322,reported cable installation,10.303192989
19323,reported police,10.303192989
19324,reported police im,10.303192989
19325,reported stolen,10.303192989
19326,reported stolen ipad,10.303192989
19327,representative order,10.303192989
19328,representative order chat,10.303192989
19329,representative supposed,10.303192989
19330,representative supposed remove,10.303192989
19331,representative update,9.89772788088
19332,representative update correct,10.303192989
19333,reps phone,10.303192989
19334,reps phone dont,10.303192989
19335,reps yesterday,9.89772788088
19336,reps yesterday got,9.89772788088
19337,request,6.41137269088
19338,request annoying,10.303192989
19339,request annoying ford,10.303192989
19340,request denied,9.61004580843
19341,request insurance,10.303192989
19342,request insurance phone,10.303192989
19343,request logged,10.303192989
19344,request logged lets,10.303192989
19345,request mobile,10.303192989
19346,request mobile insurance,10.303192989
19347,request payment,9.0504300205
19348,request payment extension,9.0504300205
19349,request redeliver,9.89772788088
19350,request redeliver names,9.89772788088
19351,request unlock,8.79911559221
19352,request unlock code,9.89772788088
19353,request unlock phone,9.61004580843
19354,requested,6.86920578451
19355,requested extra,9.61004580843
19356,requested iphone,9.89772788088
19357,require proof,10.303192989
19358,require proof ownersp,10.303192989
19359,required access,9.89772788088
19360,required access internet,9.89772788088
19361,required cost,10.303192989
19362,required cost add,10.303192989
19363,required need,10.303192989
19364,required need set,10.303192989
19365,requirement,9.38690225712
19366,requirement contract,9.89772788088
19367,requirement contract optus,9.89772788088
19368,requirements,8.69375507656
19369,requiring,9.89772788088
19370,requiring input,10.303192989
19371,requiring input puk,10.303192989
19372,reschedule,8.05190119038
19373,reschedule afternoon,10.303192989
19374,reschedule appointment,9.89772788088
19375,reschedule appointment turn,10.303192989
19376,reschedule help,9.89772788088
19377,reschedule installation,9.89772788088
19378,reschedule installation appointment,10.303192989
19379,reschedule installation visit,10.303192989
19380,reschedule service,9.89772788088
19381,reschedule service appointment,9.89772788088
19382,reschedule technical,10.303192989
19383,reschedule technical support,10.303192989
19384,reschedule week,9.89772788088
19385,reschedule week ago,9.89772788088
19386,rescheduled,10.303192989
19387,research brother,9.89772788088
19388,research brother like,9.89772788088
19389,reserve,10.303192989
19390,reservoir,9.89772788088
19391,reservoir 3073,10.303192989
19392,reservoir melbourne,10.303192989
19393,reservoir melbourne 3073,10.303192989
19394,reset,5.27602839294
19395,reset password,6.5304320509
19396,reset password user,10.303192989
19397,reset payment,10.303192989
19398,reset payment details,10.303192989
19399,reset phone,9.89772788088
19400,reset pw,10.303192989
19401,reset voicemail address,10.303192989
19402,resetup,9.89772788088
19403,resetup wifi,9.89772788088
19404,resetup wifi apple,9.89772788088
19405,residence wont,10.303192989
19406,residence wont dont,10.303192989
19407,residential address current,10.303192989
19408,residential customer,9.89772788088
19409,residential customer club,9.89772788088
19410,resolved cancelled,9.89772788088
19411,resolved cancelled technician,9.89772788088
19412,resolved ive,10.303192989
19413,resolved ive heard,10.303192989
19414,resonabe,9.89772788088
19415,resonabe price,9.89772788088
19416,response,8.28828996845
19417,response today,10.303192989
19418,response today called,10.303192989
19419,responsibility,8.35728283994
19420,responsible,10.303192989
19421,responsible party,10.303192989
19422,responsible party account,10.303192989
19423,rest,7.30746071544
19424,rest month,9.61004580843
19425,rest month said,10.303192989
19426,rest said,10.303192989
19427,rest said note,10.303192989
19428,rest tomorrow,10.303192989
19429,rest tomorrow did,10.303192989
19430,rest weeks,9.89772788088
19431,restore,7.14619256784
19432,restore service,8.51143351976
19433,restore services,9.20458070032
19434,restored,6.51900335507
19435,restored able,9.61004580843
19436,restored just,9.61004580843
19437,restored just paid,9.89772788088
19438,restored rest,10.303192989
19439,restored rest tomorrow,10.303192989
19440,restored today,9.89772788088
19441,restricted,7.16769877306
19442,restricted didnt,9.61004580843
19443,restricted services,9.89772788088
19444,restricted unpaid need,10.303192989
19445,restriction help,10.303192989
19446,restricts,9.89772788088
19447,restricts using,9.89772788088
19448,restricts using provider,9.89772788088
19449,result gher,10.303192989
19450,result gher charges,10.303192989
19451,result service,10.303192989
19452,result service barred,10.303192989
19453,resumed,10.303192989
19454,resumed billing,10.303192989
19455,resumed billing adjusted,10.303192989
19456,retailer told,10.303192989
19457,retailer told add,10.303192989
19458,retired mentioned,10.303192989
19459,retired mentioned foxtel,10.303192989
19460,retrieve voicemail chargednl3,10.303192989
19461,return,7.14619256784
19462,return phone,9.20458070032
19463,return phone order,9.61004580843
19464,returned holiday,10.303192989
19465,returned holiday need,10.303192989
19466,returned liek,10.303192989
19467,returned liek pay,10.303192989
19468,returned lumina,10.303192989
19469,returned lumina phone,10.303192989
19470,returned optus,9.61004580843
19471,returned optus request,9.89772788088
19472,returning optus,9.89772788088
19473,returning optus getting,9.89772788088
19474,reveived,9.89772788088
19475,reveived anytng,9.89772788088
19476,review news,9.89772788088
19477,reviewing contract,10.303192989
19478,reviewing contract phone,10.303192989
19479,revup,9.38690225712
19480,rewards,8.10596841165
19481,rhea account,10.303192989
19482,rhea account sherihan,10.303192989
19483,rhea quick,10.303192989
19484,rhea quick quiery,10.303192989
19485,rhonda,10.303192989
19486,rhonda gleaton,10.303192989
19487,rhonda gleaton trying,10.303192989
19488,ria lthanks,10.303192989
19489,ria lthanks like,10.303192989
19490,richardi,9.89772788088
19491,richardi currently,10.303192989
19492,richardi currently mobile,10.303192989
19493,rick update,9.89772788088
19494,rick update order,9.89772788088
19495,ricky im yui,9.89772788088
19496,rid watch,10.303192989
19497,rid watch videos,10.303192989
19498,ridiculous come,9.89772788088
19499,ridiculous come checked,9.89772788088
19500,right closed,10.303192989
19501,right closed time,10.303192989
19502,right current,9.89772788088
19503,right current number,9.89772788088
19504,right got,10.303192989
19505,right got messahe,10.303192989
19506,right just pay,10.303192989
19507,right live,9.89772788088
19508,right live 23,9.89772788088
19509,right monthly,10.303192989
19510,right monthly ok,10.303192989
19511,right number,9.61004580843
19512,right number im,9.61004580843
19513,right optus,10.303192989
19514,right optus bundleplanpackage,10.303192989
19515,right place report,9.89772788088
19516,right switchany,10.303192989
19517,right switchany way,10.303192989
19518,right yall,10.303192989
19519,right yall help,10.303192989
19520,riley,10.303192989
19521,riley dob,10.303192989
19522,riley dob xxxxxx1991,10.303192989
19523,rina,10.303192989
19524,rina desouza,10.303192989
19525,rina desouza tel,10.303192989
19526,ring goes voicemail,10.303192989
19527,ring just,9.89772788088
19528,ring just wondered,9.89772788088
19529,ring line,9.61004580843
19530,ring long,9.89772788088
19531,ring optus whats,10.303192989
19532,ring ring optus,10.303192989
19533,ringo,9.89772788088
19534,ringo need,10.303192989
19535,ringo need mobile,10.303192989
19536,risky,10.303192989
19537,risky computer,10.303192989
19538,risky computer backup,10.303192989
19539,riyadh,10.303192989
19540,riyadh like,10.303192989
19541,riyadh like help,10.303192989
19542,road,7.00735612299
19543,road 0397505379,10.303192989
19544,road 0397505379 home,10.303192989
19545,road westmead,9.89772788088
19546,road westmead 2145,9.89772788088
19547,roaming,5.87834635713
19548,roaming walk,10.303192989
19549,roaming walk stc,10.303192989
19550,roaminginternational,10.303192989
19551,roaminginternational roaming,10.303192989
19552,roaminginternational roaming walk,10.303192989
19553,robert readford,10.303192989
19554,robert readford 0268824057,10.303192989
19555,rockaway,10.303192989
19556,rockaway ts,10.303192989
19557,rockaway ts afternoon,10.303192989
19558,roku streaming,10.303192989
19559,roku streaming stick,10.303192989
19560,rollover lisa,10.303192989
19561,ron im monette,9.89772788088
19562,ronald spoke,10.303192989
19563,ronald spoke optus,10.303192989
19564,room,7.46997964493
19565,room cost,9.89772788088
19566,room house,10.303192989
19567,room mate,9.89772788088
19568,room mate home,9.89772788088
19569,room uni,9.89772788088
19570,room uni wifi,9.89772788088
19571,roommates,9.89772788088
19572,roommates shared,9.89772788088
19573,roommates shared itso,9.89772788088
19574,rose asked,10.303192989
19575,rose asked pay,10.303192989
19576,rose chris,9.89772788088
19577,rose chris currently,9.89772788088
19578,rose like,9.89772788088
19579,rose like know,9.89772788088
19580,rosenzweig,10.303192989
19581,roughly 40,10.303192989
19582,roughly 40 month,10.303192989
19583,roughly cost,9.89772788088
19584,roughly cost s5,9.89772788088
19585,router,5.85467661305
19586,router bad,9.89772788088
19587,router bad speeds,9.89772788088
19588,router dlink,10.303192989
19589,router dlink dir,10.303192989
19590,router dont konw,9.89772788088
19591,router tks,9.89772788088
19592,router unplugged,10.303192989
19593,router unplugged plugged,10.303192989
19594,router use modem,10.303192989
19595,router wch connection,9.89772788088
19596,router wireless believe,10.303192989
19597,run arround,10.303192989
19598,run arround help,10.303192989
19599,run home,10.303192989
19600,run home business,10.303192989
19601,running,6.73366029251
19602,running contacted,9.89772788088
19603,running contacted support,9.89772788088
19604,running data dont,9.89772788088
19605,running slowly,9.61004580843
19606,runs,7.41282123109
19607,ryan signed,9.89772788088
19608,ryan signed home,9.89772788088
19609,ryde,9.89772788088
19610,ryde state,9.89772788088
19611,ryde state nsw,9.89772788088
19612,s4,6.4745515925
19613,s4 150,10.303192989
19614,s4 150 need,10.303192989
19615,s4 4g,9.38690225712
19616,s4 4g covered,10.303192989
19617,s4 insured,10.303192989
19618,s4 insured need,10.303192989
19619,s5,6.04051311195
19620,s5 early exit,9.89772788088
19621,s5 mini,10.303192989
19622,s5 mini know,10.303192989
19623,s5 tnk,9.89772788088
19624,s5 tnk just,9.89772788088
19625,s6,9.20458070032
19626,s6 128gb,10.303192989
19627,s6 128gb black,10.303192989
19628,s6 comes,10.303192989
19629,s6 comes tablet,10.303192989
19630,s6 edge,10.303192989
19631,s6 edge 128,10.303192989
19632,sa,8.69375507656
19633,sa user,9.61004580843
19634,sa user service,9.89772788088
19635,said,5.17329427407
19636,said april,9.89772788088
19637,said arrive,9.89772788088
19638,said arrive day,9.89772788088
19639,said arrived,9.89772788088
19640,said arrived yesterday,9.89772788088
19641,said bundle,9.89772788088
19642,said bundle connection,9.89772788088
19643,said cud,10.303192989
19644,said cud added,10.303192989
