XTest,sessionId,y__true,y_pred,y_prob_max
i am getting mail delivery failure messages for emails i did not send  i am guessing someone got a hold of my email  what can i do,ID1224232678,Product or Service Quality issues,Product or Service Quality issues,1.29923311968
 i was chatting with bea-c do not know what happened i can not log in to my account,7.23E+17,Setup/Register Account Online,Product or Service Quality issues,0.231025075094
can i change my plan to an att next plan and get a new phone,7.24E+17,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.695976116173
  sean just looking for a package that would include 2 galaxy s3 mobiles home broadband and home pone phone,int-sv1appin01-1395455918135-3850,Bundles Upgrade/Downgrade,Bundles Upgrade/Downgrade,0.612295801995
  when i try to make phone calls it say not in the network i tnk its because of payment but notng has came through the mail or hotmail for me to pay,int-sv1appin01-1394359946764-15523,Product or Service Quality issues,Product or Service Quality issues,0.513937259511
i have a gophone and want to unblock receiving text messages  i cannot find where to do it,7.42E+17,Unlocking Device,Product or Service Quality issues,0.33995154791
 i was wondering if i could change to the new mobile plan you have going on,int-sv1appin01-1394268651706-14087,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.692521382814
i tracked my order the latest status is carded to po on xxxxxx2014 order number is 37414597,int-sv1appin01-1394759386919-1694,Order Status,Order Status,1.13726856461
  samantha i was hoping you can help me with bundling my home phone and internet and possibly fetch tv,int-sv1appin01-1395039356423-7513,Bundles Upgrade/Downgrade,Bundles Upgrade/Downgrade,0.802298192844
 i moved house - but optus says that the new area is not servicable to exchange my internet to new address is unit 8 65 park road yeronga 4104 qld,int-sv1appin01-1395372727884-1757,Others,Others,0.992691376352
 im interested in the bundle that offers 200gb with fetch,int-sv1appin01-1395712520272-9925,Bundles Upgrade/Downgrade,Bundles Upgrade/Downgrade,0.734360357757
i was informed that the 5gb data promotion plan now replaces the 3 gb plan i currently have can you switch ts for me same price 9700 a month,7.46E+17,Promotions & Discounts,phone + plan (international/data) Upgrade/Downgrade,0.573513212425
"also i tried to log into my new optus account i received ts message ""your login email address is not confirmed you can request a new confirmation email in your my profile with your current username and password "" i cant see any place to request a new confirmation email on your website",int-sv1appin01-1394249659661-13718,Product or Service Quality issues,Product or Service Quality issues,0.256213844382
no it says no service,int-sv1appin01-1395091505532-9053,Product or Service Quality issues,Product or Service Quality issues,0.10036953398
i need password for talking with twc,ID1231436827,Product or Service Quality issues,Product or Service Quality issues,0.397557346409
replace twc modem with my own modem,ID1223461651,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.943654170706
i talke to someone the other day and t said if i have a mobile phone with optus i can get fetch is that correct i only want the set top box to watch movies and record tv,int-sv1appin01-1394421138112-16704,TV only plan Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.49884838582
i want to cancel our mobile broadband unit please,int-sv1appin01-1396250179668-26439,Cancellation and Retention,Cancellation and Retention,0.62082056653
 andrew i was just wondering if i am eligible to upgrade my mobile yet im good thanks,int-sv1appin01-1395641259478-7455,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.546187872961
 hamish i ordered a phone on tuesday and it hasnt arrived yet can you look into it for me order number is 37671235 name is kathryn courtney-prior,int-sv1appin01-1395888398848-16195,Order Status,Order Status,1.33460959445
 im trying to login to my account but i dont know my account name and password,int-sv1appin01-1394800512657-2638,Product or Service Quality issues,Product or Service Quality issues,0.385960040185
 i just received my new phone and need to update the sim with my current number,int-sv1appin04-1394712601922-240,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.090471880895
no i just want to ask about my plan does it included 3 way talk in my 650 worth of calls or it doesnt,int-sv1appin04-1394711353719-216,Details of existing plan,Details of existing plan,0.921603804911
 there im trying to view my optus bill online for adslphone but cant find it anywhere i need to register for the online access but when i enter my phone number the website says im not eligible to do that can we fix that please so i may view and receive bills online rather than in the mail,int-sv1appin01-1395623892309-6749,Setup/Register Account Online,Product or Service Quality issues,0.202470505482
i am checking my account and it says i can not upgrade my phone  why  ts phone is over 5 years old and should not be on any contract  i initiated a change earlier ts year but i cancelled it,7.25E+17,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.110386694777
  barney i recently upgraded my prepaid plan to a postpaid plan and bought a samsungs4 with it i took the 50 per month plan but it only gave me 500mb of data as an existing optus customer shouldnt i get 1gb,int-sv1appin01-1394797806291-2589,Details of existing plan,phone + plan (international/data) Upgrade/Downgrade,0.888202429891
  with the mtm 5 for first month what will be the ongoing monthly cost after,int-sv1appin01-1395626002326-6842,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.357847717548
for phone  917-373-0565 - why are there two mobile share plans,7.42E+17,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.857032494782
have looked at messages notng there i can not even use my phone in my house in the middle of suburbia no service my internet drops out all the timeand i get a bill for 173 dollars when my other bills are only 90can you send me a break down of the billi cant understand the online one xxxxxxxxx,int-sv1appin01-1394507434768-19610,bill explanation,Product or Service Quality issues,0.561256115932
i just made a payment for my post paid account ive been in hospital for nearly a month and i forgot i pay my account it is paid now but are you able to restore my service,int-sv1appin01-1394194298777-12246,Make payment - Reinstate/Restore service,Make payment - Reinstate/Restore service,0.883995413603
 rica i want to log out to my account how do i do it my fnn is 0399391220,int-sv1appin01-1395801955938-13121,Product or Service Quality issues,Product or Service Quality issues,0.121688702838
yes how do i change the account owner,7.24E+17,Setup/Register Account Online,Setup/Register Account Online,1.20738913302
why all of the sudden does my phone go to tw voicemail  i have always used my own answering macne  i do not want ts service  why would it be added without my knowledge and how do i turn it off  how many messages have i missed because my phone all of the sudden wont let my answering macne answer,ID1229237061,Others,Product or Service Quality issues,0.323486838639
i need to change my address as i have just moved out great thanks ,int-sv1appin01-1394500176747-19270,Setup/Register Account Online,Setup/Register Account Online,1.11290973479
  trevor i am on my 4th or 5th 24mnth contract with optus and i would like to know if optus will let me upgrade for free to the new galaxy s5 if i pre-order now my number is 0402907111,int-sv1appin01-1395882084781-15880,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.448235840708
we had our service setup today and when the tech was here he swapped our number and we had dial tone just fine  now 30 minutes later we have no landline dial tone,ID1231638460,Product or Service Quality issues,Product or Service Quality issues,1.36593295619
i have an enquiry about the unlocking of a iphone 4s that still seems to be locked onto he optus network,int-sv1appin01-1391390477234-11179,Unlocking Device,Unlocking Device,1.03777473335
 can u please cancel the insurance and charges associated with my mobile account,int-sv1appin01-1394076591642-8769,Cancellation and Retention,Cancellation and Retention,1.07589510473
im interested in fetch tv with home phone and broadband i live in roxburgh park 3064 will i get a good recxeption and what are the charges,int-sv1appin04-1394606699140-22877,Bundles Upgrade/Downgrade,Bundles Upgrade/Downgrade,0.550778626699
wifi not working,ID1233451032,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.367942764533
 can you recommend a mobile phone has to be faster and much better than galaxy 2,int-sv1appin01-1394088121105-9211,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.216825638519
had my phone stolen blocked and suspended it,7.24E+17,Make payment - Reinstate/Restore service,Make payment - Reinstate/Restore service,0.803930982894
 anthony i spoke with the sales team earlier about an ipad delivery it came 2 weeks ago but i was overseas so unable to sign the sales member said the order is now cancelled i would like to re-do the order however i want to ensure im not placing two orders,int-sv1appin01-1394158334329-11267,Order Issues,Order Issues,0.321485892538
"i cant connect my xbox one to the wireless network and it says to contact my isp with the error ""dns isnt resolving xbox server names""",ID1230590686,Product or Service Quality issues,Product or Service Quality issues,0.124306400188
 i have just received a temporary password on the phone where do i change it online,int-sv1appin01-1395801727127-13109,Product or Service Quality issues,Setup/Register Account Online,0.164390250732
i cannot connect to internet,ID1221341437,Product or Service Quality issues,Product or Service Quality issues,0.539841329964
michelle smith reception 52 wallace st nth caboolture,int-sv1appin03-1391563933287-10849,Product or Service Quality issues,Product or Service Quality issues,0.962079117268
i would like to unblock the device that i just reactivated however i do not have the sim card installed in the phone yet but want to be able to use it as soon as i do,7.24E+17,Unlocking Device,Unlocking Device,0.230927063905
wat is the cheapest plan u got in iphone 5,int-sv1appin04-1394621721990-23232,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.676595545563
yes  ben could you please check how far into my contract i am,int-sv1appin01-1395799030034-12992,Contract Information,Contract Information,0.882789893222
i tried to buy i mobile plan last night online but when it said it was accepted it didnt give me the purchase number to track anytng does that meen it didnt work,int-sv1appin01-1394443655375-17361,Order Status,Order Status,0.208510686323
need to look at my plan and see if we can change it,7.46E+17,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.425213817249
unable to login to account,ID1221286520,Product or Service Quality issues,Product or Service Quality issues,0.666852844414
no moving to a new apartment in teh same areahow do i go about that,int-sv1appin01-1394503880860-19451,Others,Others,0.0792723869358
my hbo keeps going in and out,ID1228526058,Product or Service Quality issues,Product or Service Quality issues,0.290695873224
 craig with the optus prepaid social plan can i use the 30 recharge to buy a 5 prepaid top up to get an extra 500mb or is the 5 top up recharge a separate charge ok thanks,int-sv1appin01-1396167750615-24347,Data top up,Data top up,0.908453732623
 i have set up my acc but cnt change the paper billing for ipad acc  8018xxx-xxx-xxxx dont want paper bills email address has been provided xxxxxxxxx however still recieving paper bills amp being chaged 220 for the same can ts be updated please,int-sv1appin03-1391595764012-11327,Product or Service Quality issues,Product or Service Quality issues,0.983204238451
im trying to increase my plan from 3 gb to 5 gb shared data but i keep getting an error when i do it online  can you help,7.42E+17,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.269725270279
"im good i was processed an order with ""holmes s"" one of our representative just wondering to know the progress",int-sv1appin01-1394147240010-10812,Order Status,Order Status,0.132547641711
 i was just wanting to see if i can set up a account please for a plan personal phone,int-sv1appin01-1395730257307-10621,Setup/Register Account Online,Setup/Register Account Online,0.678797277175
  i just tried to place an online order for a samsung note 101 2014 edition but when completed it said there was a problem gave me a tempory order number x1915035,int-sv1appin01-1394916286259-5088,Order Status,Order Status,0.809994290952
  is there anyway of getting more data on a plan without having to get the more expensive plan i just want more data,int-sv1appin04-1394724637173-584,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.0873775596844
 my optus naked broadband is very slow i live in ringwood and i require a faster connection is there any cable options that are faster or is there just trouble on my lines,int-sv1appin03-1396300434066-28241,Internet Queries,Product or Service Quality issues,0.197984130916
 i tnk my bill has been added incorrectly,int-sv1appin03-1391350455038-7497,bill explanation,Data top up,0.0863334498485
temporary password sent is not working  threatening to lock me out,7.24E+17,Setup/Register Account Online,Setup/Register Account Online,0.185581565019
 just wondering if i can buy iphone 5s outright from my local optus store cheera,int-sv1appin01-1394277582969-14218,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.555867035957
need to pay optus fison plan bill today trying to change my credit cad details as on direct debit payment can u help,int-sv1appin03-1391230954854-6712,Make payment,Setup/Register Account Online,0.0733238294101
we received a new number but keep getting calls for the old user,ID1230451033,Others,Product or Service Quality issues,0.291616866726
home phone and internet,int-sv1appin01-1395557073828-5530,Bundles Upgrade/Downgrade,Bundles Upgrade/Downgrade,0.325282360526
 there my iphone4 wont let me call out but i can txt recievce calls and use internet,int-sv1appin04-1394710709535-206,Product or Service Quality issues,Product or Service Quality issues,0.543161090389
its telling me my password is wrongbut its correct,ID1235226989,Product or Service Quality issues,Product or Service Quality issues,0.482709199082
i cant find my account number to register for my account,int-sv1appin03-1391663031750-12479,Setup/Register Account Online,Setup/Register Account Online,1.03443401017
i forgot my password to my my account,ID1220618761,Product or Service Quality issues,Product or Service Quality issues,0.382163230287
 i am an existing fixed line optus customer with a bundle deal for landline amp inet do i also have to add a 30mth mbl plan to get the 200gb plan,int-sv1appin01-1395038189503-7475,Bundles Upgrade/Downgrade,Bundles Upgrade/Downgrade,0.51876266719
i placed order for a new phone on tuesday t told me i will get it on thursday i was just asking if i can get a tracking number for it,int-sv1appin01-1394065074070-8243,Order Status,Order Status,0.874177024298
em i want to finlnalise my account please as i have ported my number my account number is 957xxx-xxx-xxxx name ontracc,int-sv1appin01-1391669718127-17633,Setup/Register Account Online,Setup/Register Account Online,0.267587870967
 i am looking for a plan upgrade same price but better features what is available to me,int-sv1appin01-1394330174816-15057,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,1.60641590003
how do i change my internet network name and password,ID1232660941,phone + plan (international/data) Upgrade/Downgrade,Product or Service Quality issues,0.832858032225
i can not use my home phone there is no connection at all,int-sv1appin01-1394944854657-5604,Product or Service Quality issues,Product or Service Quality issues,0.119073438892
how  to change wifi password,ID1220564494,Product or Service Quality issues,Setup/Register Account Online,0.782194626027
 im in fiji and need to activate international roaming i did ts yesterday but not working morning,int-sv1appin04-1394742208783-1147,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.316164106255
 i am having trouble connecting to wireless at home you technician said i might need a new wireless modem your,int-sv1appin01-1394771040820-2095,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.201264725639
please can you tell me the optus email eg optusnetau so i can login nfi what it is,int-sv1appin01-1394775177654-2198,Product or Service Quality issues,Product or Service Quality issues,0.778428355423
 i need to suspend my account due to pcsing overseas to japan until july 2018,7.42E+17,Make payment - Reinstate/Restore service,Make payment - Reinstate/Restore service,0.707161848724
channel settings not working on new installation,ID1233673040,Product or Service Quality issues,Product or Service Quality issues,0.53450964184
  stella ts is kathy and i am looking for a mobile plan witn 30 i am already a loyal optus landline and broadband customer for many yrs,int-sv1appin01-1394529188539-20292,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.274303433167
 i have data usage on my bills that i believe to be completely incorrect,int-sv1appin01-1395385557413-2149,bill explanation,bill explanation,0.416619519496
"my name is christine griffin  how do i find out if the following lines have been ""unlocked""  4842388987 and 6105068548  if not what do i need to do to unlock them  we are in india just these 2 lines and we need to allow a new local sim card",7.41E+17,Unlocking Device,Unlocking Device,0.97931137602
  paul just wanted to know if there was an active phone previously at the address im moving into ts week,int-sv1appin01-1395041207553-7564,Others,Others,0.252643991759
im trying to access our uverse account and am having difficulties we have forgotten our password and am trying to reset and aol isnt getting the note to us in time to get ts resent,7.33E+17,Setup/Register Account Online,Product or Service Quality issues,0.232475284767
my dvr box is not working  and when using the troubleshoot it stated to contact an agent,ID1231868542,Product or Service Quality issues,Product or Service Quality issues,0.925354414575
taras  accholder good morning - i have a problem to login into my account - would you like to assist me with ts thanks are you there suzanne ,7.23E+17,Setup/Register Account Online,Product or Service Quality issues,0.403578338735
forgot internet modem password,ID1229174463,Product or Service Quality issues,Product or Service Quality issues,0.742640552317
if i dont want to get another contract can i be on monthly plan,int-sv1appin01-1394768682062-2027,Contract Information,phone + plan (international/data) Upgrade/Downgrade,0.552092049031
in cna iphone 4,int-sv1appin04-1394632399355-23373,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.17199874554
i cannot login,int-sv1appin01-1395398328261-2362,Product or Service Quality issues,Product or Service Quality issues,0.667456475565
good evening ive recently purchased optus internet service i just switched to a new unit and i connect using direct connect but ive given them the wrong address the technician called me and he did have the line setup and ive also got the modem,int-sv1appin01-1394951846974-5724,Setup/Register Account Online,Product or Service Quality issues,0.0754919954851
my contract is expiring and i can upgrade my phone i was told by previous rep,int-sv1appin01-1394601554764-22693,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.55607941166
can i ask you sometng else ive been having problems withmy phone in regards to not receiving sms and phone calls,int-sv1appin01-1394502670974-19390,Product or Service Quality issues,Product or Service Quality issues,0.621636342594
 there i just got a text saying i had reached 100 of my data allowance but a couple of days ago i asked for a 1gb top up,int-sv1appin01-1395864785951-15129,bill explanation,bill explanation,0.166058776128
my email password was reset yesterday and i cannot get in,ID1222277789,Product or Service Quality issues,Product or Service Quality issues,0.413733102306
looking for a better data plan and ido not see anytng i like so far,7.32E+17,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.93819119153
"i already ""chatted"" with conrad he reset my password and it is still not working",7.45E+17,Setup/Register Account Online,Product or Service Quality issues,0.574455153361
 i have a mobile plan with optus and am looking at getting mobile broadband as i am now doing post grad uni dont want to use the data on my phone all the time just trying to figure out what the most cost effective option is my phone is a samsung galaxy 3 it costs me just under 70 a month and runs out in nov is there some bundles i could look at,int-sv1appin01-1394943491745-5575,Bundles Upgrade/Downgrade,Bundles Upgrade/Downgrade,0.222693500194
 i lost my iphone 5s but am still in contract for another 18 months what can i do ,int-sv1appin01-1394359876012-15522,Lost & Found,Lost & Found,0.232911712092
  toby i am trying to activate my sim card for upgrade,int-sv1appin01-1395361751127-1344,Activate Device/Service,Device settings,0.833590251078
 i have a samsung galaxy s4 phone in my account but that got stolen so i have a iphone 5 i got from a friend  am i able to do the trade in iphone,int-sv1appin01-1394502814876-19398,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.699650038713
i dont have service,ID1227722394,Product or Service Quality issues,Product or Service Quality issues,0.0721369018106
i want to sign up for the z2 plan when it arrives and i am unhappy with my current plan so i wish to sign up for the sim only plan,int-sv1appin01-1395637490816-7313,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.131453913724
i want to know speed of my internet,ID1233511827,Details of existing plan,Product or Service Quality issues,0.250824843116
i just joined the entertainment bundle based on wch i received my modem i am yet to receive the setup box when can i expect delivery of my setup box,int-sv1appin01-1395652944987-7765,Order Status,Order Status,0.543585927408
i want to setup home ph adsl2 bundle,int-sv1appin01-1394435899463-17196,Installation & Installation Charges,Installation & Installation Charges,0.242844176833
well ive got a adsl2 at home but its speed is really low,int-sv1appin01-1395355221458-1101,Internet Queries,Internet Queries,0.471450527055
i am not sure if i need a cable box for better service,ID1231729301,Details of existing plan,phone + plan (international/data) Upgrade/Downgrade,0.429703080056
i have run test speeds wired and wirelessy and im only received test speeds between 25-30 kbsplease advise,ID1232587293,Product or Service Quality issues,Product or Service Quality issues,0.67878275056
tv shows no picture after updating my modem,ID1230601926,Product or Service Quality issues,Product or Service Quality issues,0.468462113258
 i am looking at renting a property in 34 monak road peregian beach and am wondering if adsl2 is available there 4573,int-sv1appin01-1395386149713-2161,Others,Others,0.602928666724
i d have recently moved to sandford victoria and want a bb phone and mob plan good thanks - yourself i am having problems with telstra and want to drop them and go with someone else,int-sv1appin01-1394063454026-8181,Bundles Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.478240454341
 i like to unlock mi mobile phone samsung galaxy,int-sv1appin01-1391388733429-11137,Unlocking Device,Unlocking Device,0.718986760044
 there we have our recent optus account due wch we have paid a part payment on one of the services on the account is 0412841433 in the name of paul ceccato 18970 account pin 3107 just wanting to advise that we cannot pay the remaining balance on 22001 until wednesday 26314 if you could please note that down natasha ceccato,int-sv1appin01-1395538175404-5200,Make payment,"Payment Status, Arrangement and Issue",0.175698460882
when we send outbound email that email is being return without delivery,ID1231857688,Product or Service Quality issues,Product or Service Quality issues,0.396351327428
 how do i get unlimited internet on my mobile i recieve a bill every month over even though i am paying like 120 a month already its ridiculous,int-sv1appin01-1395123736340-10307,bill explanation,phone + plan (international/data) Upgrade/Downgrade,0.228632452883
what channel is the yule log on ts year,ID1231734848,Product or Service Quality issues,Product or Service Quality issues,0.793595703986
  i am trying to track down my optus fusion account i have an account number but cannot seem to be able to work out where to go and view it on the web we have 4 accounts 2 of wch i can log on and see on the web the other two accounts - optus fusion 110 - no such luck,int-sv1appin01-1394860781559-4208,Setup/Register Account Online,Setup/Register Account Online,0.141922968447
i have a problem loading cnese websites,int-sv1appin01-1394180993936-12033,Product or Service Quality issues,Product or Service Quality issues,0.201709939492
why isnt my wifi working,ID1222664660,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.367942764533
 i just want to know how many months are left on my contract,int-sv1appin01-1394590926796-22272,Contract Information,Contract Information,0.395727270234
every month i have issues with logging on to make a payment can you just send me a paper bill and i can pay by check ts is soooo frustrating,7.23E+17,Setup/Register Account Online,Product or Service Quality issues,0.261122987969
 im trying to find where to set up auto recharge for my prepaid mobile service 0478154593 but i cant seem to find it on the website,int-sv1appin01-1394756862917-1617,Product or Service Quality issues,Data top up,0.194584275857
how can i find my username and password i ahve been trying what i thought it was and have had no success,int-sv1appin04-1394762377731-1820,Product or Service Quality issues,Product or Service Quality issues,0.716357668756
i have no phone tone since yesterday also the internet is not working properly,ID1220553434,Product or Service Quality issues,Product or Service Quality issues,0.953155957684
i have given the phone to a friend who has a vodafone sim and it phone comes up as locked,int-sv1appin01-1394150597550-10948,Unlocking Device,Unlocking Device,0.273123211388
im trying to activate my new sim,int-sv1appin01-1396259391877-26680,Device settings,Device settings,1.28333603578
i rececentky spoke with roger and paid an extra 10 to wipe the data over use charges by giving me an extra 15gb to be used by next tuesdaywhy has ts not happened,int-sv1appin01-1394942989070-5566,Data top up,bill explanation,0.869568919001
how do i change my wifi password,ID1223402418,Setup/Register Account Online,Setup/Register Account Online,0.782194626027
"""no signal"" from cable box",ID1236345923,Product or Service Quality issues,phone + plan (international/data) Upgrade/Downgrade,0.170473892606
 how can i check the speed limit of my internet i tnk its been very slow for the past couple of months,int-sv1appin01-1395733228826-10717,Internet Queries,Product or Service Quality issues,0.946852134913
i wanted to ask for a public ip address to supply on my router,ID1219112799,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.561979782858
we currently with a contract with foxtell for 136 so obviously we have a lot more channel so i need to know can we upgrade your 115 offer,int-sv1appin03-1391577591319-11096,TV only plan Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.175803011597
 there just last week i upgraded my nieces phone plan from a 25 to 35 byo sim plan with the number 0468934961 the person who assisted me said that it would be effective in the next cycle however i have just checked and i am still on the same plan,int-sv1appin01-1396305470141-28431,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.317611328565
username pass,ID1226873320,Product or Service Quality issues,Product or Service Quality issues,0.411357975072
 mina i was just enquiring ive recharged alot ts month without receiving ant bonus credit as im a valued customer is there sometng you can do for some extra credit,int-sv1appin01-1394565795559-21326,Promotions & Discounts,Promotions & Discounts,0.499719089034
yes it is a option icon xy mobile broadband usb modem locked to optus i used it about 2 years ago and i want to unlock it,int-sv1appin01-1394586522002-22104,Unlocking Device,Unlocking Device,0.272156134565
 there i would just like to know why i am using so much data please,int-sv1appin01-1394492533672-18900,Details of existing plan,bill explanation,0.276098202833
  ts is param how r u i looking for a plan with iphone 5s,int-sv1appin01-1394173750050-11865,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.898229149547
 my optus fetch is not working is there a problem,int-sv1appin01-1395392373642-2278,Product or Service Quality issues,Product or Service Quality issues,0.37902876557
 just wondering if you would be able to change my prepaid number to a new one,int-sv1appin01-1395035823469-7401,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.262393273839
what are the global roaming costs,int-sv1appin01-1396305341034-28426,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.644820769035
can you also please tell me when my contract is due to end,int-sv1appin01-1394519232158-20019,Contract Information,Contract Information,0.763465060735
 kimberley i just need to get an extension on my phone bill - i can make a payment on xxxxxx2014,int-sv1appin01-1395621659850-6664,"Payment Status, Arrangement and Issue","Payment Status, Arrangement and Issue",1.27024581564
 lia i am hoping to talk with someone through chat to upgrade my phone and plan ,int-sv1appin01-1396260487721-26708,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,1.42331889625
my husband wanted me to ask why was the outdoor channel replaced with the movie channel on channel 64 here in killeen texas,ID1222082658,Product or Service Quality issues,Product or Service Quality issues,0.106512901832
 i was wondering if you could help me regarding my bill it says i have been over but i dont understand where i have gone over the limit,int-sv1appin01-1394765364839-1920,bill explanation,bill explanation,0.86688829382
ya matt here im just wondering how soon i might be able to upgrade my phone,int-sv1appin01-1396082796888-22767,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.353341414821
i currently have an iphone5 on a plan and my son has an iphone 4s on a plan i am wanting to know if i am able to put my sim in an iphone 5s new phone and then give my iphone 5 to my son who has the 4s can he get s sim changed to the micro one,int-sv1appin01-1396064243433-22368,Replacement Sim,phone + plan (international/data) Upgrade/Downgrade,1.47405324358
we rented a movie about 5 minago than the dvr box went out,ID1228194631,Product or Service Quality issues,Product or Service Quality issues,0.506184258804
why is my internet not working at home,ID1231983112,Product or Service Quality issues,Product or Service Quality issues,0.695757357292
  i just wanted check when and how much is remaining on my contract 0448198910,int-sv1appin01-1395117238716-10088,Contract Information,Contract Information,0.868486995655
recieving calls but cant dial out,int-sv1appin01-1394325079800-14964,Product or Service Quality issues,Product or Service Quality issues,1.62692742793
 i am desperate -- in tamania in holiday and i need to access my optus email via web mail - xxxxxxxxx  i have had 4 lengthy calls to optus because every time i try to login it rejects my username and pw even though t are correct instead the dialogue box keeps inserting my husband email user name i am email no 2 on our service wch is in name karl geoffrey peterrson linked phone 02 80844608 can you confirm you got my msg please,int-sv1appin01-1394335011344-15158,Product or Service Quality issues,Product or Service Quality issues,0.974171746905
 do you offer foxtel packages that can be bundled with internet,int-sv1appin01-1394426092231-16881,Promotions & Discounts,Bundles Upgrade/Downgrade,1.17806169274
anyone here i have a problem with internet connection i have iphone 5,int-sv1appin01-1394354847666-15468,Internet Queries,Product or Service Quality issues,0.721287014384
 why is your service not available in canowindra,int-sv1appin01-1394598369936-22555,Others,Others,0.881242162453
 can you please tell me how long i have left in contract and payout please,int-sv1appin01-1395110624923-9845,Contract Information,Contract Information,1.28726567426
i would like to unlock my optus handset can you help me thanks im good,int-sv1appin01-1391640905864-16914,Unlocking Device,Unlocking Device,0.924415437787
i added a dvr and better plan yesterday and notng is working i was supposed to get a call back at 830 last night and no one called ready to leave tw withthe way i have been treated,ID1221840076,Product or Service Quality issues,Product or Service Quality issues,0.421392450712
 i currently have an iphone3 pre paid with optus i have been given an iphone 5 how do i get a sim that will fit wle keeping my same number,int-sv1appin01-1394419784844-16654,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.374270969478
"i am no longer able to access my wireless bills online it wants me to ""link"" my accounts i only have one account since it has continued to argue for several months i tried to link today and it said i have no accounts guess that means i can cancel everytng and dont have to pay ts is the most ridiculous webpage ever i should be able to log on with username and password and the account should work",7.23E+17,Setup/Register Account Online,Product or Service Quality issues,0.2349379221
  i just wan to cancel my service with optus my phone number is 08 72254236,int-sv1appin01-1394335438692-15166,Cancellation and Retention,Cancellation and Retention,0.683093056527
my metv channel is blank is there an outage,ID1228821117,Product or Service Quality issues,Product or Service Quality issues,0.592491574448
ya - my home phone was meant to be re-connected at the weekend but when i try and dial the number i dont get anytng,int-sv1appin01-1395875064615-15549,Product or Service Quality issues,Product or Service Quality issues,0.898099160534
will i ever be able to get home phone and broadband at my addres 113 read rd seville vic 3139,int-sv1appin01-1394232217490-13257,Fixed internet only plan,Bundles Upgrade/Downgrade,0.355215235625
i dont get all my messages that are being sent to me on my service number 0421658477 can you advise what might be going wrong with ts,int-sv1appin01-1395622511811-6700,Device settings,Product or Service Quality issues,0.424896149946
whats wrong with cbs the picture keeps freezing very annoying,ID1228560811,Product or Service Quality issues,Product or Service Quality issues,0.712010140844
